0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,0.000000000000000000e+00
2.000000000000000042e-02,-3.039959748613846613e-27
2.999999999999999889e-02,9.973300100730980296e-11
4.000000000000000083e-02,1.779487636636587859e-08
5.000000000000000278e-02,1.029786450064582502e-07
5.999999999999999778e-02,3.495724742610946244e-07
7.000000000000000666e-02,9.028725393892941021e-07
8.000000000000000167e-02,1.962100449405681839e-06
8.999999999999999667e-02,3.778077180280449327e-06
1.000000000000000056e-01,6.646364497727356376e-06
1.100000000000000006e-01,1.089660055433845244e-05
1.199999999999999956e-01,1.687906600484213437e-05
1.300000000000000044e-01,2.496436247910538631e-05
1.400000000000000133e-01,3.554897856598090452e-05
1.499999999999999944e-01,4.906112727059186202e-05
1.600000000000000033e-01,6.596690539490123470e-05
1.700000000000000122e-01,8.677679466139367873e-05
1.799999999999999933e-01,1.120524365468312942e-04
1.900000000000000022e-01,1.424133709777924647e-04
2.000000000000000111e-01,1.785427962497991268e-04
2.099999999999999922e-01,2.211899641794353474e-04
2.200000000000000011e-01,2.711625789177314378e-04
2.300000000000000100e-01,3.291204082384335838e-04
2.399999999999999911e-01,3.955191830548693776e-04
2.500000000000000000e-01,4.705616201641515148e-04
2.600000000000000089e-01,5.541686461050085357e-04
2.700000000000000178e-01,6.459786489358350413e-04
2.800000000000000266e-01,7.453796904099948065e-04
2.899999999999999800e-01,8.515714882147364020e-04
2.999999999999999889e-01,9.636493299987542501e-04
3.099999999999999978e-01,1.080700407509857216e-03
3.200000000000000067e-01,1.201902553739668837e-03
3.300000000000000155e-01,1.326615591930721191e-03
3.400000000000000244e-01,1.454456457972841312e-03
3.500000000000000333e-01,1.585350913861138366e-03
3.599999999999999867e-01,1.719556927828328179e-03
3.699999999999999956e-01,1.857657478909253371e-03
3.800000000000000044e-01,2.000523413808877500e-03
3.900000000000000133e-01,2.149249787581653318e-03
4.000000000000000222e-01,2.305071522639726752e-03
4.100000000000000311e-01,2.469266034330110712e-03
4.199999999999999845e-01,2.643051247689975295e-03
4.299999999999999933e-01,2.827437994881847397e-03
4.400000000000000022e-01,3.023152657004692708e-03
4.500000000000000111e-01,3.230583880545315027e-03
4.600000000000000200e-01,3.449757697096300733e-03
4.700000000000000289e-01,3.680342980610689946e-03
4.799999999999999822e-01,3.921686597369413232e-03
4.899999999999999911e-01,4.172875050252830911e-03
5.000000000000000000e-01,4.432817150014753578e-03
5.100000000000000089e-01,4.700344447661586149e-03
5.200000000000000178e-01,4.974326051847671390e-03
5.300000000000000266e-01,5.253776711100013874e-03
5.400000000000000355e-01,5.537948989137201836e-03
5.500000000000000444e-01,5.826402012281275446e-03
5.600000000000000533e-01,6.119041520483852609e-03
5.700000000000000622e-01,6.416128593507963371e-03
5.799999999999999600e-01,6.718257203476567241e-03
5.899999999999999689e-01,7.026303430801441631e-03
5.999999999999999778e-01,7.341351604135451167e-03
6.099999999999999867e-01,7.664610494954461617e-03
6.199999999999999956e-01,7.997323714998701497e-03
6.300000000000000044e-01,8.340674006029738519e-03
6.400000000000000133e-01,8.695698697590719534e-03
6.500000000000000222e-01,9.063219955383689658e-03
6.600000000000000311e-01,9.443795396139029186e-03
6.700000000000000400e-01,9.837692719085782550e-03
6.800000000000000488e-01,1.024488982025787039e-02
6.900000000000000577e-01,1.066509960880972392e-02
7.000000000000000666e-01,1.109781662701688626e-02
7.099999999999999645e-01,1.154238076360274839e-02
7.199999999999999734e-01,1.199805199340956557e-02
7.299999999999999822e-01,1.246408928333478383e-02
7.399999999999999911e-01,1.293982662897286487e-02
7.500000000000000000e-01,1.342473962712529764e-02
7.600000000000000089e-01,1.391849699172368823e-02
7.700000000000000178e-01,1.442099288313217556e-02
7.800000000000000266e-01,1.493235770453038742e-02
7.900000000000000355e-01,1.545294695779930901e-02
8.000000000000000444e-01,1.598330967839319341e-02
8.100000000000000533e-01,1.652413974731795424e-02
8.200000000000000622e-01,1.707621469936029812e-02
8.300000000000000711e-01,1.764031663572883032e-02
8.399999999999999689e-01,1.821716587276126648e-02
8.499999999999999778e-01,1.880736089862924260e-02
8.599999999999999867e-01,1.941132978605129844e-02
8.699999999999999956e-01,2.002929710353432147e-02
8.800000000000000044e-01,2.066126893876644305e-02
8.900000000000000133e-01,2.130703699220901776e-02
9.000000000000000222e-01,2.196620111463009131e-02
9.100000000000000311e-01,2.263821270178623807e-02
9.200000000000000400e-01,2.332243346801018621e-02
9.300000000000000488e-01,2.401820017273683869e-02
9.400000000000000577e-01,2.472488951422248393e-02
9.500000000000000666e-01,2.544197756090822715e-02
9.599999999999999645e-01,2.616908873034223468e-02
9.699999999999999734e-01,2.690603037746689893e-02
9.799999999999999822e-01,2.765281041045984309e-02
9.899999999999999911e-01,2.840963687233368645e-02
1.000000000000000000e+00,2.917690060913658706e-02
1.010000000000000009e+00,2.995514833585681894e-02
1.020000000000000018e+00,3.074504294794725909e-02
1.030000000000000027e+00,3.154731320703348801e-02
1.040000000000000036e+00,3.236270018936261705e-02
1.050000000000000044e+00,3.319190407645178365e-02
1.060000000000000053e+00,3.403553583206563732e-02
1.070000000000000062e+00,3.489407775118367333e-02
1.080000000000000071e+00,3.576785597955060153e-02
1.090000000000000080e+00,3.665702697364041363e-02
1.100000000000000089e+00,3.756157860520532160e-02
1.110000000000000098e+00,3.848134532517503287e-02
1.120000000000000107e+00,3.941603560019550645e-02
1.130000000000000115e+00,4.036526882256721849e-02
1.140000000000000124e+00,4.132861815317728088e-02
1.150000000000000133e+00,4.230565534444315212e-02
1.159999999999999920e+00,4.329599353360778086e-02
1.169999999999999929e+00,4.429932429149432971e-02
1.179999999999999938e+00,4.531544582305258029e-02
1.189999999999999947e+00,4.634428008181974701e-02
1.199999999999999956e+00,4.738587759826404927e-02
1.209999999999999964e+00,4.844040995523420795e-02
1.219999999999999973e+00,4.950815085847233565e-02
1.229999999999999982e+00,5.058944300367098496e-02
