,stateZ_timestamp,cf_x,cf_y,cf_z,obs_x,obs_y,obs_z,cf_mocap_data_x,cf_mocap_data_y,cf_mocap_data_z
0,130061.0,0.0,0.0,0.0,1.379646728515625,-0.6511913452148438,0.663143798828125,-0.020864845275878906,-0.0018777954578399658,0.025228240966796874
1,130071.0,0.0,0.0,0.0,1.3796148681640625,-0.6512127685546875,0.6631011962890625,-0.0208687858581543,-0.00187533175945282,0.025196220397949217
2,130081.0,0.0,0.0,0.018,1.3796373291015624,-0.6511810913085937,0.6631350708007813,-0.02091733169555664,-0.0018281588554382325,0.025142675399780275
3,130091.0,0.0,0.0,0.019,1.3796090087890625,-0.651166259765625,0.663106201171875,-0.02070513916015625,-0.00207632040977478,0.025439685821533203
4,130101.0,0.0,0.0,0.019,1.3796256103515625,-0.6511762084960937,0.6631194458007813,-0.02080521011352539,-0.0018842554092407227,0.025185741424560548
5,130111.0,0.0,0.0,0.019,1.3796195068359376,-0.651149169921875,0.6631421508789063,-0.020770408630371093,-0.001914554476737976,0.02528718948364258
6,130121.0,0.0,0.0,0.019,1.3796199951171875,-0.6511283569335937,0.6631139526367188,-0.02080406951904297,-0.0018131859302520752,0.02523379325866699
7,130131.0,0.0,0.0,0.017,1.3796282958984376,-0.65114892578125,0.663145751953125,-0.020507741928100585,-0.0021587862968444824,0.02552109718322754
8,130141.0,0.0,0.0,0.017,1.37964599609375,-0.6519129028320313,0.6631622314453125,-0.02057036018371582,-0.001891249656677246,0.025287603378295897
9,130151.0,0.0,0.0,0.017,1.3796434326171876,-0.6511944580078125,0.66316748046875,-0.02041103172302246,-0.0017993239164352417,0.02528043746948242
10,130161.0,0.001,0.0,0.017,1.379585693359375,-0.6511306762695312,0.6631228637695312,-0.0201629638671875,-0.0016560963392257691,0.025354217529296875
11,130171.0,0.001,0.0,0.016,1.37964501953125,-0.651203125,0.6631906127929688,-0.0200898494720459,-0.0013333348035812378,0.025133468627929687
12,130181.0,0.001,0.0,0.016,1.379597412109375,-0.651167724609375,0.6631548461914063,-0.019803256988525392,-0.0013834089040756226,0.02539192581176758
13,130191.0,0.002,0.0,0.016,1.3796134033203125,-0.6511956787109375,0.6631776733398438,-0.01972447395324707,-0.0013012039661407472,0.025339824676513672
14,130201.0,0.002,0.001,0.016,1.3795643310546875,-0.651197265625,0.6631468505859375,-0.01986977195739746,-0.0012351891994476318,0.025219953536987305
