,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,des_x,des_y,des_z,des_timestamp,des_vx,des_vy,des_vz,cmd_ax,cmd_ay,cmd_az,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,8647.0,0.0,0.0,0.0,0.0,8646.0,3.737243413925171,,,,,,,,0.0,0.0,0.025,2.0823991298675537,0.001,0.006,0.001,0.0,0.0,0.0,,,,,,,,,8644.0,0.0,0.0,0.0,-1073741312.0,1.0,3.0,0.0,2.0,0.0,0.0
1,8657.0,0.0,0.0,0.0,0.0,8656.0,3.7319648265838623,,,,,,,,0.0,0.0,0.025,2.106750011444092,0.0,-0.001,0.001,0.0,0.0,0.0,,,,,,,,,8654.0,0.0,0.0,245.0,-1073741312.0,3.0,3.0,0.0,0.0,0.0,0.0
2,8667.0,0.0,0.0,0.0,0.0,8666.0,3.7319648265838623,,,,,,,,0.0,0.0,0.025,2.1296818256378174,-0.001,0.003,0.002,0.0,0.0,0.0,,,,,,,,,8664.0,0.0,0.0,663.0,-1073217024.0,1.0,1.0,0.0,-1.0,-5.0,-2.0
3,8677.0,0.0,0.0,0.0,0.0,8676.0,3.7319648265838623,,,,,,,,-0.001,-0.001,0.024,2.140423536300659,-0.007,0.003,-0.005,0.0,0.0,0.0,,,,,,,,,8674.0,0.0,0.0,649.0,-1073217024.0,3.0,3.0,0.0,-2.0,-1.0,0.0
4,8687.0,0.0,0.0,0.0,0.0,8686.0,3.737243413925171,,,,,,,,0.0,0.0,0.024,2.15252947807312,-0.003,0.002,-0.005,0.0,0.0,0.0,,,,,,,,,8684.0,0.0,0.0,23.0,-536870400.0,8.0,4.0,0.0,0.0,0.0,-1.0
5,8697.0,0.0,0.0,0.0,0.0,8696.0,3.737243413925171,,,,,,,,0.0,0.0,0.024,2.1640877723693848,-0.004,0.0,-0.004,0.0,0.0,0.0,,,,,,,,,8694.0,0.0,0.0,23.0,-536870400.0,10.0,4.0,0.0,0.0,1.0,1.0
6,8707.0,0.0,0.0,0.0,0.0,8706.0,3.737243413925171,,,,,,,,-0.001,-0.001,0.023,2.1761341094970703,-0.01,-0.002,-0.004,0.0,0.0,0.0,,,,,,,,,8704.0,0.0,0.0,23.0,-536870400.0,12.0,5.0,0.0,-1.0,3.0,0.0
7,8717.0,0.0,0.0,0.0,0.0,8716.0,3.737243413925171,,,,,,,,-0.002,-0.002,0.023,2.1911301612854004,-0.021,0.001,-0.004,0.0,0.0,0.0,,,,,,,,,8714.0,0.0,0.0,23.0,-536870400.0,13.0,5.0,0.0,-2.0,0.0,0.0
8,8727.0,0.0,0.0,0.0,0.0,8726.0,3.737243413925171,,,,,,,,-0.002,-0.002,0.023,2.206174612045288,-0.021,0.003,0.001,0.0,0.0,0.0,,,,,,,,,8724.0,0.0,0.0,24.0,-536870400.0,15.0,6.0,0.0,-1.0,-1.0,0.0
9,8737.0,0.0,0.0,0.0,0.0,8736.0,3.737243413925171,,,,,,,,-0.002,-0.002,0.021,2.2202372550964355,-0.022,0.003,-0.009,0.0,0.0,0.0,,,,,,,,,8734.0,0.0,0.0,24.0,-1072165376.0,-1.0,3.0,0.0,-1.0,0.0,-2.0
10,8747.0,0.0,0.0,0.0,0.0,8746.0,3.737243413925171,,,,,,,,-0.002,-0.002,0.021,2.2341160774230957,-0.019,0.006,-0.007,0.0,0.0,0.0,,,,,,,,,8744.0,0.0,0.0,24.0,-1073214976.0,1.0,5.0,0.0,0.0,0.0,1.0
11,8757.0,0.0,0.0,0.0,0.0,8756.0,3.737243413925171,,,,,,,,-0.005,-0.005,0.021,2.246962547302246,-0.04,0.0,0.003,0.0,0.0,0.0,,,,,,,,,8754.0,0.0,0.0,24.0,-1073214976.0,2.0,5.0,0.0,1.0,0.0,2.0
12,8767.0,0.0,0.0,0.0,0.0,8766.0,3.737243413925171,,,,,,,,-0.005,-0.005,0.021,2.259800672531128,-0.044,0.0,0.008,0.0,0.0,0.0,,,,,,,,,8764.0,0.0,0.0,24.0,-1072166400.0,3.0,3.0,0.0,1.0,-4.0,0.0
13,8777.0,0.0,0.0,0.0,0.0,8776.0,3.737243413925171,,,,,,,,-0.006,-0.006,0.025,2.2724361419677734,-0.046,0.0,0.039,0.0,0.0,0.0,,,,,,,,,8774.0,0.0,0.0,25.0,-1073214976.0,4.0,6.0,1.0,-2.0,-1.0,0.0
14,8787.0,0.0,0.0,0.0,0.0,8786.0,3.737243413925171,,,,,,,,-0.012,-0.012,0.025,2.2852706909179688,-0.089,-0.04,0.047,0.0,0.0,0.0,,,,,,,,,8784.0,0.0,0.0,25.0,-1072166400.0,4.0,5.0,2.0,0.0,0.0,6.0
15,8797.0,0.0,0.0,0.0,0.0,8796.0,3.737243413925171,,,,,,,,-0.015,-0.015,0.026,2.297516107559204,-0.108,-0.048,0.078,0.0,0.0,0.0,,,,,,,,,8794.0,0.0,0.0,25.0,-1072166400.0,5.0,6.0,2.0,-3.0,0.0,-2.0
16,8807.0,0.0,0.0,0.0,0.0,8806.0,3.737243413925171,,,,,,,,-0.016,-0.016,0.027,2.310973644256592,-0.113,-0.049,0.101,0.0,0.0,0.0,,,,,,,,,8804.0,0.0,0.0,25.0,-1071115776.0,-5.0,0.0,2.0,2.0,3.0,3.0
17,8817.0,0.0,0.0,0.0,0.0,8816.0,3.737243413925171,,,,,,,,-0.022,-0.022,0.028,2.323211669921875,-0.151,0.002,0.122,0.0,0.0,0.0,,,,,,,,,8814.0,0.0,0.0,25.0,-1071116800.0,1.0,1.0,3.0,0.0,0.0,-1.0
18,8827.0,0.0,0.0,0.0,0.0,8826.0,3.737243413925171,,,,,,,,-0.026,-0.026,0.029,2.3350436687469482,-0.173,-0.021,0.146,0.0,0.0,0.0,,,,,,,,,8824.0,0.0,0.0,25.0,-1071116800.0,1.0,1.0,3.0,1.0,2.0,0.0
19,8837.0,0.0,0.0,0.0,0.0,8836.0,3.737243413925171,,,,,,,,-0.029,-0.029,0.033,2.3472237586975098,-0.181,-0.022,0.2,0.0,0.0,0.0,,,,,,,,,8834.0,0.0,0.0,25.0,-1071116800.0,2.0,2.0,3.0,2.0,1.0,0.0
20,8847.0,0.0,0.0,0.0,0.0,8846.0,3.737243413925171,,,,,,,,-0.038,-0.038,0.026,2.3599050045013428,-0.233,-0.033,0.173,0.0,0.0,0.0,,,,,,,,,8844.0,0.0,0.0,25.0,-1072165376.0,1.0,8.0,3.0,3.0,3.0,4.0
21,8857.0,47457.0,47723.0,47739.0,47420.0,8856.0,3.737243413925171,,,,,,,,-0.041,-0.041,0.028,2.372270345687866,-0.242,-0.038,0.194,0.0,0.0,0.0,,,,,,,,,8854.0,0.0,0.0,25.0,-1072165888.0,1.0,6.0,1.0,1.0,2.0,3.0
22,8867.0,50331.0,50891.0,50809.0,50255.0,8866.0,3.5208210945129395,,,,,,,,-0.044,-0.044,0.03,2.3843994140625,-0.247,-0.044,0.215,0.0,0.0,0.0,,,,,,,,,8864.0,-1.0,0.0,25.0,-1072164864.0,-4.0,5.0,1.0,0.0,7.0,-2.0
23,8877.0,58532.0,58907.0,59146.0,58681.0,8876.0,3.5208210945129395,,,,,,,,-0.046,-0.046,0.032,2.396273612976074,-0.248,-0.04,0.238,0.0,0.0,0.0,,,,,,,,,8874.0,0.0,0.0,25.0,-1072164864.0,-1.0,4.0,1.0,-2.0,0.0,6.0
24,8887.0,60587.0,61885.0,61271.0,59719.0,8886.0,2.9296188354492188,,,,,,,,-0.05,-0.05,0.031,2.409313440322876,-0.246,-0.029,0.245,0.0,0.0,0.0,,,,,,,,,8884.0,0.0,0.0,25.0,-1071117312.0,0.0,-1.0,1.0,8.0,0.0,-18.0
25,8897.0,64361.0,65535.0,64140.0,63663.0,8896.0,2.744868040084839,,,,,,,,-0.051,-0.051,0.034,2.422478675842285,-0.237,-0.027,0.263,0.0,0.0,0.0,,,,,,,,,8894.0,0.0,0.0,25.0,-1072164864.0,-1.0,3.0,2.0,-32.0,-21.0,-40.0
26,8907.0,63955.0,65535.0,63937.0,63432.0,8906.0,2.744868040084839,,,,,,,,-0.052,-0.052,0.037,2.4344069957733154,-0.228,-0.034,0.279,0.0,0.0,0.0,,,,,,,,,8904.0,-1.0,0.0,24.0,-1072164864.0,-7.0,3.0,-5.0,11.0,33.0,-77.0
27,8917.0,64867.0,65535.0,64907.0,64572.0,8916.0,2.676246404647827,,,,,,,,-0.051,-0.051,0.037,2.4465391635894775,-0.205,-0.033,0.275,0.0,0.0,0.0,,,,,,,,,8914.0,0.0,0.0,24.0,-1072164352.0,-3.0,2.0,-5.0,26.0,39.0,15.0
28,8927.0,65535.0,65187.0,62988.0,63210.0,8926.0,2.676246404647827,,,,,,,,-0.045,-0.045,0.044,2.4586238861083984,-0.139,-0.048,0.303,0.0,0.0,0.0,,,,,,,,,8924.0,0.0,0.0,24.0,-1071115776.0,-4.0,0.0,-4.0,4.0,38.0,0.0
29,8937.0,64304.0,65535.0,64238.0,63505.0,8936.0,2.7079179286956787,,,,,,,,-0.045,-0.045,0.047,2.4715354442596436,-0.121,-0.048,0.312,0.0,0.0,0.0,,,,,,,,,8934.0,0.0,0.0,23.0,-1072164352.0,-4.0,1.0,-2.0,-23.0,29.0,-37.0
30,8947.0,63195.0,65149.0,65535.0,63893.0,8946.0,2.7607038021087646,,,,,,,,-0.04,-0.04,0.05,2.4839539527893066,-0.078,-0.06,0.32,0.0,0.0,0.0,,,,,,,,,8944.0,-1.0,0.0,23.0,-1071115776.0,-10.0,-2.0,-4.0,-8.0,32.0,-9.0
31,8957.0,63723.0,64602.0,64659.0,64432.0,8956.0,2.792375326156616,,,,,,,,-0.041,-0.041,0.058,2.4961888790130615,-0.069,-0.053,0.355,0.0,0.0,0.0,,,,,,,,,8954.0,-2.0,0.0,23.0,-1072162304.0,-21.0,1.0,-4.0,-73.0,-12.0,-30.0
32,8967.0,63349.0,65535.0,64449.0,62774.0,8966.0,2.792375326156616,,,,,,,,-0.043,-0.043,0.066,2.5084898471832275,-0.052,-0.035,0.369,0.0,0.0,0.0,,,,,,,,,8964.0,-2.0,0.0,23.0,-1072163328.0,-20.0,2.0,-2.0,-19.0,15.0,-21.0
33,8977.0,62517.0,65392.0,64432.0,62293.0,8976.0,2.8240468502044678,,,,,,,,-0.042,-0.042,0.069,2.521247386932373,-0.037,-0.036,0.371,0.0,0.0,0.0,,,,,,,,,8974.0,-2.0,1.0,23.0,-1072163328.0,-21.0,3.0,1.0,105.0,11.0,-38.0
34,8987.0,60716.0,63738.0,63954.0,61983.0,8986.0,2.871554374694824,,,,,,,,-0.045,-0.045,0.076,2.5333364009857178,-0.039,-0.072,0.387,0.0,0.0,0.0,,,,,,,,,8984.0,-2.0,1.0,21.0,-1072163327.0,-22.0,3.0,-9.0,-58.0,57.0,-43.0
35,8997.0,62010.0,61922.0,62229.0,62997.0,8996.0,2.897947311401367,,,,,,,,-0.044,-0.044,0.08,2.545397996902466,-0.024,-0.07,0.387,0.0,0.0,0.0,,,,,,,,,8994.0,-2.0,1.0,21.0,-1073211903.0,-19.0,6.0,-7.0,-83.0,-11.0,-33.0
36,9007.0,61217.0,62438.0,61963.0,60943.0,9006.0,2.9296188354492188,,,,,,,,-0.042,-0.042,0.087,2.5575742721557617,0.004,-0.062,0.384,0.0,0.0,0.0,,,,,,,,,9004.0,-4.0,1.0,21.0,-1073209855.0,-35.0,6.0,-2.0,-38.0,-72.0,-13.0
