,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,stabilizer_thrust,des_timestamp,des_x,des_y,des_z,des_vx,des_vy,des_vz,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,7115.0,0.0,0.0,0.0,0.0,7114.0,3.684457540512085,,,,,,,,,2.353076219558716,0.001,0.001,0.021,0.01,-0.001,0.003,,,,,,,,,7112.0,97.0,-23.0,18.0,-535292415.0,3.0,0.0,-11.0,0.0,0.0,1.0
1,7125.0,0.0,0.0,0.0,0.0,7124.0,3.684457540512085,,,,,,,,,2.374760627746582,0.002,0.002,0.021,0.012,-0.001,0.004,,,,,,,,,7122.0,97.0,-23.0,18.0,-535292415.0,3.0,0.0,-11.0,-1.0,-4.0,0.0
2,7135.0,0.0,0.0,0.0,0.0,7134.0,3.6791789531707764,,,,,,,,,2.402906656265259,0.002,0.002,0.022,0.006,0.0,0.005,,,,,,,,,7132.0,98.0,-23.0,18.0,-535293439.0,6.0,2.0,-11.0,1.0,5.0,2.0
3,7145.0,0.0,0.0,0.0,0.0,7144.0,3.6791789531707764,,,,,,,,,2.4251296520233154,0.002,0.002,0.021,0.005,0.001,0.0,,,,,,,,,7142.0,98.0,-23.0,19.0,-535293439.0,5.0,1.0,-3.0,-2.0,-3.0,0.0
4,7155.0,0.0,0.0,0.0,0.0,7154.0,3.6791789531707764,,,,,,,,,2.43699049949646,0.002,0.002,0.021,0.0,0.001,0.001,,,,,,,,,7152.0,98.0,-23.0,19.0,-535293439.0,6.0,1.0,-3.0,-1.0,6.0,0.0
5,7165.0,0.0,0.0,0.0,0.0,7164.0,3.684457540512085,,,,,,,,,2.4490859508514404,0.002,0.002,0.021,-0.002,0.001,0.001,,,,,,,,,7162.0,98.0,-23.0,19.0,-535293439.0,5.0,1.0,-4.0,1.0,-1.0,1.0
6,7175.0,0.0,0.0,0.0,0.0,7174.0,3.6791789531707764,,,,,,,,,2.4645743370056152,0.001,0.001,0.021,-0.007,0.006,-0.002,,,,,,,,,7172.0,98.0,-22.0,19.0,-535293439.0,5.0,2.0,-4.0,-2.0,3.0,1.0
7,7185.0,0.0,0.0,0.0,0.0,7184.0,3.6791789531707764,,,,,,,,,2.4826698303222656,0.0,0.0,0.02,-0.018,0.011,-0.008,,,,,,,,,7182.0,98.0,-23.0,20.0,-535292415.0,5.0,1.0,2.0,-1.0,0.0,-1.0
8,7195.0,0.0,0.0,0.0,0.0,7194.0,3.684457540512085,,,,,,,,,2.502906322479248,0.0,0.0,0.023,-0.02,0.016,0.002,,,,,,,,,7192.0,98.0,-23.0,20.0,-535292415.0,5.0,1.0,2.0,-1.0,3.0,-1.0
9,7205.0,0.0,0.0,0.0,0.0,7204.0,3.684457540512085,,,,,,,,,2.518078565597534,0.0,0.0,0.023,-0.027,0.018,0.012,,,,,,,,,7202.0,98.0,-23.0,20.0,-535293439.0,5.0,1.0,3.0,2.0,0.0,0.0
10,7215.0,0.0,0.0,0.0,0.0,7214.0,3.684457540512085,,,,,,,,,2.531430721282959,0.0,0.0,0.023,-0.029,0.025,0.02,,,,,,,,,7212.0,98.0,-22.0,21.0,-535293439.0,5.0,1.0,3.0,1.0,-1.0,-1.0
11,7225.0,0.0,0.0,0.0,0.0,7224.0,3.684457540512085,,,,,,,,,2.544102668762207,-0.001,-0.001,0.023,-0.032,0.026,0.027,,,,,,,,,7222.0,98.0,-22.0,21.0,-535293439.0,5.0,1.0,3.0,0.0,-1.0,1.0
