,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,stabilizer_thrust,des_timestamp,des_x,des_y,des_z,des_vx,des_vy,des_vz,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,7282.0,0.0,0.0,0.0,0.0,7281.0,3.811143636703491,,,,,,,,,2.1135966777801514,0.0,0.0,0.027,0.013,-0.008,-0.002,,,,,,,,,7280.0,0.0,0.0,0.0,-1073741824.0,0.0,0.0,0.0,2.0,0.0,2.0
1,7292.0,0.0,0.0,0.0,0.0,7291.0,3.811143636703491,,,,,,,,,2.127885103225708,0.0,0.0,0.027,0.012,-0.006,-0.004,,,,,,,,,7290.0,0.0,0.0,663.0,-536346112.0,-1.0,0.0,0.0,0.0,3.0,1.0
2,7302.0,0.0,0.0,0.0,0.0,7301.0,3.8058650493621826,,,,,,,,,2.1409242153167725,0.0,0.0,0.027,0.012,-0.006,-0.004,,,,,,,,,7300.0,0.0,0.0,662.0,-536346624.0,0.0,0.0,0.0,-1.0,0.0,0.0
3,7312.0,0.0,0.0,0.0,0.0,7311.0,3.8058650493621826,,,,,,,,,2.153791904449463,0.001,0.001,0.027,0.011,-0.005,-0.004,,,,,,,,,7310.0,0.0,0.0,657.0,-536346112.0,1.0,-1.0,0.0,0.0,-1.0,2.0
4,7322.0,0.0,0.0,0.0,0.0,7321.0,3.811143636703491,,,,,,,,,2.1655967235565186,0.002,0.002,0.027,0.019,-0.001,-0.004,,,,,,,,,7320.0,0.0,0.0,28.0,-536346624.0,2.0,-1.0,0.0,1.0,-1.0,1.0
5,7332.0,0.0,0.0,0.0,0.0,7331.0,3.811143636703491,,,,,,,,,2.1774468421936035,0.001,0.001,0.027,0.012,0.0,-0.004,,,,,,,,,7330.0,0.0,0.0,28.0,-536346624.0,3.0,-1.0,0.0,0.0,0.0,1.0
6,7342.0,0.0,0.0,0.0,0.0,7341.0,3.811143636703491,,,,,,,,,2.1895744800567627,0.002,0.002,0.027,0.015,0.004,-0.003,,,,,,,,,7340.0,0.0,0.0,27.0,-536346624.0,4.0,-2.0,0.0,0.0,2.0,1.0
7,7352.0,0.0,0.0,0.0,0.0,7351.0,3.811143636703491,,,,,,,,,2.201709747314453,0.002,0.002,0.027,0.014,0.002,-0.003,,,,,,,,,7350.0,0.0,0.0,28.0,-535297024.0,5.0,0.0,0.0,0.0,3.0,-5.0
8,7362.0,0.0,0.0,0.0,0.0,7361.0,3.811143636703491,,,,,,,,,2.216343879699707,0.002,0.002,0.026,0.011,0.005,-0.005,,,,,,,,,7360.0,0.0,0.0,29.0,-536345600.0,6.0,-3.0,0.0,0.0,0.0,0.0
9,7372.0,0.0,0.0,0.0,0.0,7371.0,3.811143636703491,,,,,,,,,2.2302021980285645,0.003,0.003,0.026,0.014,0.007,-0.007,,,,,,,,,7370.0,0.0,0.0,29.0,-535297024.0,7.0,0.0,1.0,1.0,5.0,0.0
10,7382.0,0.0,0.0,0.0,0.0,7381.0,3.8058650493621826,,,,,,,,,2.245133399963379,0.003,0.003,0.026,0.014,0.008,-0.004,,,,,,,,,7380.0,0.0,0.0,29.0,-535297024.0,8.0,-1.0,1.0,-5.0,-2.0,0.0
11,7392.0,0.0,0.0,0.0,0.0,7391.0,3.8058650493621826,,,,,,,,,2.2654640674591064,0.003,0.003,0.026,0.013,0.008,0.003,,,,,,,,,7390.0,0.0,0.0,29.0,-1073216512.0,8.0,-6.0,1.0,-3.0,0.0,1.0
12,7402.0,0.0,0.0,0.0,0.0,7401.0,3.8058650493621826,,,,,,,,,2.2859060764312744,0.003,0.003,0.026,0.013,0.019,0.022,,,,,,,,,7400.0,0.0,0.0,29.0,-1073217536.0,13.0,-7.0,1.0,-1.0,0.0,-4.0
13,7412.0,0.0,0.0,0.0,0.0,7411.0,3.8058650493621826,,,,,,,,,2.305523157119751,0.002,0.002,0.027,0.0,0.017,0.061,,,,,,,,,7410.0,0.0,0.0,28.0,-1073216000.0,9.0,-7.0,-1.0,0.0,1.0,0.0
14,7422.0,0.0,0.0,0.0,0.0,7421.0,3.811143636703491,,,,,,,,,2.32627010345459,0.001,0.001,0.029,-0.013,-0.043,0.114,,,,,,,,,7420.0,0.0,0.0,28.0,-535297536.0,16.0,-4.0,0.0,0.0,3.0,0.0
15,7432.0,0.0,0.0,0.0,0.0,7431.0,3.8058650493621826,,,,,,,,,2.345686197280884,0.0,0.0,0.023,-0.03,-0.082,0.12,,,,,,,,,7430.0,0.0,0.0,28.0,-536344064.0,10.0,-6.0,0.0,0.0,0.0,0.0
16,7442.0,0.0,0.0,0.0,0.0,7441.0,3.8058650493621826,,,,,,,,,2.366081476211548,-0.002,-0.002,0.025,-0.055,-0.136,0.159,,,,,,,,,7440.0,0.0,0.0,28.0,-536344064.0,11.0,-6.0,0.0,-1.0,2.0,4.0
17,7452.0,0.0,0.0,0.0,0.0,7451.0,3.811143636703491,,,,,,,,,2.386561632156372,-0.01,-0.01,0.022,-0.116,-0.117,0.168,,,,,,,,,7450.0,0.0,0.0,27.0,-535296512.0,15.0,-5.0,-2.0,-2.0,-3.0,0.0
18,7462.0,0.0,0.0,0.0,0.0,7461.0,3.811143636703491,,,,,,,,,2.4105701446533203,-0.018,-0.018,0.028,-0.165,-0.118,0.231,,,,,,,,,7460.0,1.0,0.0,27.0,-534247936.0,19.0,0.0,-2.0,-1.0,3.0,2.0
19,7472.0,0.0,0.0,0.0,0.0,7471.0,3.811143636703491,,,,,,,,,2.4320778846740723,-0.024,-0.024,0.032,-0.191,-0.112,0.26,,,,,,,,,7470.0,0.0,0.0,27.0,-535296000.0,13.0,-4.0,-2.0,1.0,0.0,3.0
20,7482.0,46956.0,46989.0,46642.0,46627.0,7481.0,3.8058650493621826,,,,,,,,,2.4569828510284424,-0.027,-0.027,0.037,-0.195,-0.106,0.294,,,,,,,,,7480.0,0.0,0.0,27.0,-536344064.0,13.0,-8.0,-2.0,1.0,1.0,0.0
21,7492.0,46863.0,46950.0,46888.0,46765.0,7491.0,3.8058650493621826,,,,,,,,,2.4777841567993164,-0.034,-0.034,0.049,-0.21,-0.085,0.353,,,,,,,,,7490.0,0.0,0.0,27.0,-535295488.0,13.0,-6.0,-4.0,3.0,2.0,3.0
22,7502.0,51780.0,51813.0,51809.0,51770.0,7501.0,3.446920871734619,,,,,,,,,2.4972522258758545,-0.034,-0.034,0.057,-0.188,-0.068,0.375,,,,,,,,,7500.0,0.0,0.0,27.0,-535295488.0,12.0,-6.0,-4.0,0.0,4.0,3.0
23,7512.0,58511.0,58811.0,58956.0,58375.0,7511.0,3.045747995376587,,,,,,,,,2.5169904232025146,-0.035,-0.035,0.068,-0.162,-0.052,0.407,,,,,,,,,7510.0,0.0,0.0,27.0,-535295488.0,12.0,-6.0,-4.0,10.0,-5.0,7.0
