,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,stabilizer_thrust,des_timestamp,des_x,des_y,des_z,des_vx,des_vy,des_vz,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,8519.0,0.0,0.0,0.0,0.0,8518.0,4.059237957000732,,,,,,,,,1.9804105758666992,0.0,0.0,0.029,0.0,-0.006,0.004,,,,,,,,,8517.0,0.0,0.0,0.0,-1073741824.0,0.0,0.0,0.0,0.0,-4.0,0.0
1,8529.0,0.0,0.0,0.0,0.0,8528.0,4.059237957000732,,,,,,,,,1.9934077262878418,0.0,0.0,0.029,0.0,-0.005,0.004,,,,,,,,,8527.0,0.0,0.0,0.0,-536870400.0,0.0,-1.0,0.0,-1.0,-2.0,0.0
2,8539.0,0.0,0.0,0.0,0.0,8538.0,4.053959369659424,,,,,,,,,2.0055723190307617,-0.002,-0.002,0.029,-0.012,-0.013,0.004,,,,,,,,,8537.0,0.0,0.0,-611.0,-1073216000.0,-9.0,-8.0,0.0,-3.0,0.0,0.0
3,8549.0,0.0,0.0,0.0,0.0,8548.0,4.053959369659424,,,,,,,,,2.018322706222534,0.0,0.0,0.029,0.002,0.001,0.004,,,,,,,,,8547.0,0.0,0.0,29.0,-1073217024.0,-6.0,-7.0,0.0,2.0,4.0,0.0
4,8559.0,0.0,0.0,0.0,0.0,8558.0,4.053959369659424,,,,,,,,,2.0311594009399414,0.0,0.0,0.03,0.01,0.003,0.007,,,,,,,,,8557.0,0.0,0.0,28.0,-1073216000.0,-11.0,-10.0,0.0,-3.0,-2.0,2.0
5,8569.0,0.0,0.0,0.0,0.0,8568.0,4.053959369659424,,,,,,,,,2.043891668319702,0.0,0.0,0.03,0.003,0.001,0.007,,,,,,,,,8567.0,0.0,0.0,29.0,-1073217024.0,-8.0,-9.0,0.0,0.0,1.0,5.0
6,8579.0,0.0,0.0,0.0,0.0,8578.0,4.053959369659424,,,,,,,,,2.0567800998687744,0.0,0.0,0.03,0.005,0.002,0.009,,,,,,,,,8577.0,0.0,0.0,29.0,-536346112.0,-7.0,-8.0,0.0,1.0,0.0,-1.0
7,8589.0,0.0,0.0,0.0,0.0,8588.0,4.053959369659424,,,,,,,,,2.070213556289673,0.0,0.0,0.03,0.005,0.004,0.011,,,,,,,,,8587.0,0.0,0.0,28.0,-536346112.0,-6.0,-7.0,-1.0,-2.0,0.0,1.0
8,8599.0,0.0,0.0,0.0,0.0,8598.0,4.059237957000732,,,,,,,,,2.0830790996551514,0.0,0.0,0.03,0.001,0.004,0.013,,,,,,,,,8597.0,0.0,0.0,28.0,-1073216000.0,-10.0,-13.0,-1.0,0.0,-2.0,0.0
9,8609.0,0.0,0.0,0.0,0.0,8608.0,4.053959369659424,,,,,,,,,2.095735549926758,0.001,0.001,0.031,0.015,0.016,0.018,,,,,,,,,8607.0,0.0,0.0,28.0,-1073216000.0,-10.0,-13.0,-1.0,-3.0,0.0,0.0
10,8619.0,0.0,0.0,0.0,0.0,8618.0,4.053959369659424,,,,,,,,,2.10929799079895,0.0,0.0,0.031,0.011,0.012,0.021,,,,,,,,,8617.0,0.0,0.0,28.0,-534773248.0,-3.0,-1.0,-1.0,0.0,0.0,0.0
11,8629.0,0.0,0.0,0.0,0.0,8628.0,4.053959369659424,,,,,,,,,2.122490644454956,0.0,0.0,0.032,0.012,0.016,0.025,,,,,,,,,8627.0,0.0,0.0,28.0,-534772224.0,-2.0,-1.0,-1.0,4.0,2.0,-2.0
12,8639.0,0.0,0.0,0.0,0.0,8638.0,4.059237957000732,,,,,,,,,2.1351306438446045,0.001,0.001,0.032,0.013,0.012,0.036,,,,,,,,,8637.0,0.0,0.0,28.0,-534772224.0,-1.0,-1.0,-1.0,0.0,-5.0,-3.0
13,8649.0,0.0,0.0,0.0,0.0,8648.0,4.059237957000732,,,,,,,,,2.1486639976501465,0.0,0.0,0.033,0.007,0.013,0.048,,,,,,,,,8647.0,-1.0,-1.0,28.0,-536345088.0,-9.0,-12.0,-1.0,0.0,4.0,1.0
14,8659.0,0.0,0.0,0.0,0.0,8658.0,4.059237957000732,,,,,,,,,2.16176700592041,-0.001,-0.001,0.031,-0.003,0.02,0.053,,,,,,,,,8657.0,0.0,0.0,28.0,-535821824.0,-4.0,-6.0,-1.0,2.0,0.0,0.0
15,8669.0,0.0,0.0,0.0,0.0,8668.0,4.053959369659424,,,,,,,,,2.1743462085723877,-0.001,-0.001,0.032,-0.008,0.02,0.072,,,,,,,,,8667.0,0.0,0.0,28.0,-535821824.0,-4.0,-6.0,-1.0,0.0,-3.0,1.0
16,8679.0,0.0,0.0,0.0,0.0,8678.0,4.053959369659424,,,,,,,,,2.186885118484497,-0.003,-0.003,0.034,-0.021,0.029,0.123,,,,,,,,,8677.0,0.0,0.0,29.0,-534772224.0,2.0,-5.0,2.0,-2.0,1.0,0.0
17,8689.0,0.0,0.0,0.0,0.0,8688.0,4.053959369659424,,,,,,,,,2.200162887573242,-0.005,-0.005,0.026,-0.03,0.047,0.102,,,,,,,,,8687.0,0.0,0.0,29.0,-535820800.0,1.0,-6.0,2.0,0.0,0.0,-2.0
18,8699.0,0.0,0.0,0.0,0.0,8698.0,4.053959369659424,,,,,,,,,2.213041067123413,-0.006,-0.006,0.028,-0.036,0.03,0.131,,,,,,,,,8697.0,0.0,0.0,29.0,-534772224.0,1.0,-4.0,2.0,0.0,1.0,0.0
19,8709.0,0.0,0.0,0.0,0.0,8708.0,4.053959369659424,,,,,,,,,2.2258424758911133,-0.013,-0.013,0.031,-0.073,-0.015,0.193,,,,,,,,,8707.0,0.0,0.0,29.0,-534772224.0,0.0,-4.0,2.0,0.0,5.0,0.0
20,8719.0,0.0,0.0,0.0,0.0,8718.0,4.053959369659424,,,,,,,,,2.239215612411499,-0.013,-0.013,0.033,-0.075,-0.031,0.224,,,,,,,,,8717.0,0.0,0.0,29.0,-535820800.0,0.0,-6.0,4.0,-1.0,2.0,0.0
21,8729.0,54161.0,56563.0,55037.0,52527.0,8728.0,4.053959369659424,,,,,,,,,2.2522408962249756,-0.01,-0.01,0.028,-0.047,-0.009,0.219,,,,,,,,,8727.0,0.0,0.0,29.0,-535820800.0,0.0,-5.0,4.0,2.0,0.0,6.0
22,8739.0,54536.0,55306.0,54968.0,54106.0,8738.0,3.9114372730255127,,,,,,,,,2.2647905349731445,-0.013,-0.013,0.03,-0.067,0.029,0.25,,,,,,,,,8737.0,-1.0,-1.0,29.0,-536345600.0,-11.0,-13.0,4.0,-2.0,0.0,0.0
23,8749.0,54761.0,52743.0,55015.0,57005.0,8748.0,3.3888564109802246,,,,,,,,,2.2772715091705322,-0.016,-0.016,0.036,-0.076,-0.035,0.308,,,,,,,,,8747.0,-2.0,-1.0,29.0,-536345600.0,-12.0,-13.0,4.0,-3.0,-5.0,-2.0
24,8759.0,55245.0,53955.0,54487.0,56377.0,8758.0,3.2093844413757324,,,,,,,,,2.2908966541290283,-0.013,-0.013,0.036,-0.051,-0.02,0.321,,,,,,,,,8757.0,0.0,0.0,29.0,-534772736.0,2.0,1.0,4.0,-6.0,7.0,-7.0
25,8769.0,53295.0,55181.0,57233.0,55011.0,8768.0,3.2093844413757324,,,,,,,,,2.303666353225708,-0.018,-0.018,0.04,-0.077,-0.035,0.345,,,,,,,,,8767.0,0.0,0.0,30.0,-533722624.0,10.0,3.0,7.0,-14.0,9.0,38.0
