,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,stabilizer_thrust,des_timestamp,des_x,des_y,des_z,des_vx,des_vy,des_vz,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,9606.0,0.0,0.0,0.0,0.0,9603.0,4.022287845611572,,,,,,,,,2.058124542236328,0.0,0.0,0.031,0.001,-0.007,0.001,,,,,,,,,9600.0,0.0,0.0,0.0,-1073741824.0,0.0,0.0,0.0,2.0,-2.0,1.0
1,9615.0,0.0,0.0,0.0,0.0,9613.0,4.022287845611572,,,,,,,,,2.082681894302368,0.0,0.0,0.031,0.006,-0.004,0.0,,,,,,,,,9610.0,0.0,0.0,-66.0,-1073741824.0,2.0,0.0,0.0,-3.0,-5.0,-2.0
2,9625.0,0.0,0.0,0.0,0.0,9623.0,4.017009258270264,,,,,,,,,2.1075174808502197,0.001,0.001,0.031,0.008,-0.003,0.001,,,,,,,,,9620.0,0.0,0.0,131.0,-1073741824.0,1.0,-2.0,0.0,0.0,0.0,0.0
3,9635.0,0.0,0.0,0.0,0.0,9633.0,4.017009258270264,,,,,,,,,2.121262788772583,0.0,0.0,0.03,0.004,-0.002,-0.001,,,,,,,,,9630.0,0.0,0.0,131.0,-1073741824.0,2.0,-3.0,0.0,0.0,-3.0,2.0
4,9645.0,0.0,0.0,0.0,0.0,9643.0,4.022287845611572,,,,,,,,,2.13455867767334,0.001,0.001,0.03,0.004,-0.002,0.0,,,,,,,,,9640.0,0.0,0.0,31.0,-1073741824.0,2.0,-3.0,0.0,1.0,-6.0,1.0
5,9655.0,0.0,0.0,0.0,0.0,9653.0,4.017009258270264,,,,,,,,,2.1492385864257812,0.001,0.001,0.03,0.004,0.0,0.003,,,,,,,,,9650.0,0.0,0.0,30.0,-536869888.0,6.0,-3.0,0.0,1.0,-1.0,-2.0
6,9665.0,0.0,0.0,0.0,0.0,9663.0,4.017009258270264,,,,,,,,,2.166933536529541,0.0,0.0,0.031,-0.004,0.016,0.005,,,,,,,,,9660.0,0.0,0.0,30.0,-536869888.0,7.0,-4.0,0.0,3.0,-3.0,0.0
7,9675.0,0.0,0.0,0.0,0.0,9673.0,4.017009258270264,,,,,,,,,2.1930441856384277,0.0,0.0,0.031,-0.012,0.021,0.003,,,,,,,,,9670.0,0.0,0.0,31.0,-536346624.0,3.0,-4.0,0.0,2.0,-3.0,1.0
8,9685.0,0.0,0.0,0.0,0.0,9683.0,4.017009258270264,,,,,,,,,2.2183713912963867,0.0,0.0,0.031,-0.004,0.037,0.041,,,,,,,,,9680.0,0.0,0.0,31.0,-536346624.0,3.0,-5.0,0.0,0.0,0.0,1.0
9,9695.0,0.0,0.0,0.0,0.0,9693.0,4.017009258270264,,,,,,,,,2.306006908416748,-0.003,-0.003,0.032,-0.042,0.001,0.142,,,,,,,,,9690.0,0.0,0.0,31.0,-535822336.0,5.0,-5.0,0.0,0.0,-2.0,0.0
10,9705.0,0.0,0.0,0.0,0.0,9703.0,4.017009258270264,,,,,,,,,2.331108808517456,0.0,0.0,0.026,-0.033,0.002,0.178,,,,,,,,,9700.0,0.0,0.0,31.0,-535822336.0,5.0,-5.0,0.0,0.0,1.0,3.0
11,9715.0,0.0,0.0,0.0,0.0,9713.0,4.017009258270264,,,,,,,,,2.353193521499634,-0.011,-0.011,0.028,-0.13,0.055,0.232,,,,,,,,,9710.0,0.0,0.0,31.0,-535297024.0,-1.0,-5.0,0.0,0.0,-5.0,0.0
12,9725.0,0.0,0.0,0.0,0.0,9723.0,4.017009258270264,,,,,,,,,2.3774428367614746,-0.023,-0.023,0.039,-0.212,0.04,0.335,,,,,,,,,9720.0,0.0,0.0,31.0,-535297024.0,0.0,-6.0,0.0,0.0,-3.0,0.0
13,9735.0,0.0,0.0,0.0,0.0,9733.0,4.017009258270264,,,,,,,,,2.4005556106567383,-0.033,-0.033,0.052,-0.258,0.051,0.408,,,,,,,,,9730.0,0.0,0.0,30.0,-535297024.0,2.0,-6.0,-1.0,0.0,-3.0,1.0
14,9745.0,0.0,0.0,0.0,0.0,9743.0,4.017009258270264,,,,,,,,,2.4225358963012695,-0.039,-0.039,0.067,-0.265,0.057,0.47,,,,,,,,,9740.0,0.0,0.0,30.0,-535297024.0,2.0,-7.0,-1.0,1.0,-7.0,-4.0
15,9755.0,0.0,0.0,0.0,0.0,9753.0,4.017009258270264,,,,,,,,,2.444365978240967,-0.041,-0.041,0.078,-0.245,0.052,0.498,,,,,,,,,9750.0,0.0,0.0,30.0,-535821312.0,9.0,-6.0,-1.0,4.0,3.0,3.0
16,9765.0,0.0,0.0,0.0,0.0,9763.0,4.017009258270264,,,,,,,,,2.4657790660858154,-0.046,-0.046,0.091,-0.24,0.052,0.531,,,,,,,,,9760.0,0.0,0.0,30.0,-535298048.0,4.0,-7.0,-1.0,0.0,1.0,3.0
17,9775.0,0.0,0.0,0.0,0.0,9773.0,4.017009258270264,,,,,,,,,2.486680746078491,-0.047,-0.047,0.102,-0.208,0.045,0.545,,,,,,,,,9770.0,0.0,0.0,31.0,-535298048.0,5.0,-7.0,1.0,0.0,-3.0,0.0
18,9785.0,0.0,0.0,0.0,0.0,9783.0,4.017009258270264,,,,,,,,,2.50766921043396,-0.049,-0.049,0.112,-0.184,0.038,0.55,,,,,,,,,9780.0,0.0,0.0,31.0,-535298048.0,5.0,-8.0,1.0,5.0,-1.0,2.0
19,9796.0,0.0,0.0,0.0,0.0,9793.0,4.017009258270264,,,,,,,,,2.5288658142089844,-0.051,-0.051,0.123,-0.158,0.032,0.556,,,,,,,,,9790.0,0.0,0.0,31.0,-534248448.0,1.0,-6.0,1.0,-2.0,0.0,-1.0
20,9805.0,0.0,0.0,0.0,0.0,9803.0,4.017009258270264,,,,,,,,,2.5525431632995605,-0.05,-0.05,0.141,-0.098,0.014,0.558,,,,,,,,,9800.0,0.0,0.0,31.0,-534773760.0,7.0,-7.0,1.0,0.0,0.0,-1.0
21,9815.0,54767.0,54315.0,54421.0,54773.0,9813.0,4.017009258270264,,,,,,,,,2.574291944503784,-0.051,-0.051,0.152,-0.076,0.009,0.553,,,,,,,,,9810.0,0.0,0.0,31.0,-534248448.0,1.0,-7.0,1.0,1.0,0.0,0.0
22,9825.0,54691.0,54653.0,54797.0,54815.0,9823.0,3.6158359050750732,,,,,,,,,2.595607042312622,-0.051,-0.051,0.165,-0.052,-0.025,0.56,,,,,,,,,9820.0,0.0,0.0,31.0,-534248448.0,0.0,-6.0,0.0,1.0,0.0,0.0
23,9835.0,54254.0,54762.0,55646.0,54942.0,9833.0,3.2357773780822754,,,,,,,,,2.6166629791259766,-0.051,-0.051,0.177,-0.028,-0.027,0.549,,,,,,,,,9830.0,0.0,0.0,31.0,-534249472.0,6.0,-4.0,0.0,6.0,-10.0,-3.0
24,9845.0,56164.0,54986.0,53560.0,55490.0,9843.0,3.2357773780822754,,,,,,,,,2.636665105819702,-0.05,-0.05,0.188,-0.004,-0.033,0.536,,,,,,,,,9840.0,0.0,0.0,31.0,-534249472.0,6.0,-4.0,0.0,-2.0,6.0,-1.0
25,9855.0,58065.0,56853.0,52147.0,53731.0,9853.0,3.0404694080352783,,,,,,,,,2.6577868461608887,-0.047,-0.047,0.199,0.024,-0.042,0.517,,,,,,,,,9850.0,1.0,0.0,31.0,-534773760.0,8.0,-3.0,1.0,-52.0,25.0,49.0
26,9865.0,57980.0,57566.0,52914.0,52940.0,9863.0,2.977126121520996,,,,,,,,,2.6766488552093506,-0.046,-0.046,0.213,0.045,-0.047,0.522,,,,,,,,,9860.0,0.0,0.0,30.0,-534249472.0,3.0,-3.0,-1.0,-47.0,-12.0,8.0
27,9875.0,55830.0,56302.0,55586.0,54674.0,9873.0,2.9348974227905273,,,,,,,,,2.697477102279663,-0.046,-0.046,0.223,0.058,-0.048,0.502,,,,,,,,,9870.0,0.0,0.0,30.0,-534249472.0,4.0,-2.0,-1.0,-29.0,23.0,-16.0
28,9885.0,56240.0,56952.0,55212.0,54504.0,9883.0,2.9085044860839844,,,,,,,,,2.7184128761291504,-0.043,-0.043,0.233,0.079,-0.047,0.482,,,,,,,,,9880.0,1.0,0.0,30.0,-534249472.0,4.0,-2.0,0.0,-15.0,-7.0,-1.0
29,9895.0,56973.0,55355.0,55419.0,55741.0,9893.0,2.913783073425293,,,,,,,,,2.740537166595459,-0.04,-0.04,0.251,0.101,-0.049,0.468,,,,,,,,,9890.0,1.0,0.0,30.0,-534772736.0,11.0,-2.0,0.0,2.0,17.0,10.0
