,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,des_x,des_y,des_z,des_timestamp,des_vx,des_vy,des_vz,cmd_ax,cmd_ay,cmd_az,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,obs_x,obs_y,obs_z,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,227325.0,0.0,0.0,0.0,0.0,227324.0,3.9008800983428955,,,,,,,,0.002,0.002,0.016,2.27213978767395,0.022,-0.011,0.001,0.0,0.0,0.0,,,,,,,,,1.5486229248046874,-0.5975259399414062,0.6730220947265625,227322.0,0.0,0.0,15.0,-1073741824.0,0.0,0.0,0.0,2.0,0.0,3.0
1,227335.0,0.0,0.0,0.0,0.0,227334.0,3.9008800983428955,,,,,,,,0.002,0.002,0.016,2.298661231994629,0.022,-0.011,0.001,0.0,0.0,0.0,,,,,,,,,1.5486492919921875,-0.5974950561523438,0.673038330078125,227332.0,0.0,0.0,15.0,-1073217536.0,1.0,0.0,0.0,1.0,5.0,-1.0
2,227345.0,0.0,0.0,0.0,0.0,227344.0,3.9008800983428955,,,,,,,,0.003,0.003,0.016,2.3105804920196533,0.022,-0.011,0.001,0.0,0.0,0.0,,,,,,,,,1.5486260986328124,-0.59753125,0.6730066528320312,227342.0,0.0,0.0,15.0,-1073217024.0,2.0,-1.0,0.0,2.0,-4.0,0.0
3,227355.0,0.0,0.0,0.0,0.0,227354.0,3.9008800983428955,,,,,,,,0.003,0.003,0.016,2.3224270343780518,0.022,-0.011,0.001,0.0,0.0,0.0,,,,,,,,,1.548662109375,-0.5975205078125,0.6730311279296874,227352.0,0.0,0.0,15.0,-1073741312.0,3.0,-1.0,0.0,0.0,0.0,-1.0
4,227365.0,0.0,0.0,0.0,0.0,227364.0,3.9008800983428955,,,,,,,,0.003,0.003,0.016,2.334366798400879,0.022,-0.011,0.003,0.0,0.0,0.0,,,,,,,,,1.548443359375,-0.5977080078125,0.67280859375,227362.0,0.0,0.0,15.0,-1073741312.0,4.0,-2.0,0.0,0.0,0.0,0.0
5,227375.0,0.0,0.0,0.0,0.0,227374.0,3.9008800983428955,,,,,,,,0.003,0.003,0.016,2.347090005874634,0.022,-0.011,0.003,0.0,0.0,0.0,,,,,,,,,1.548435546875,-0.5977427978515625,0.6728400268554687,227372.0,0.0,0.0,15.0,-1073217024.0,5.0,-3.0,-1.0,0.0,0.0,0.0
6,227385.0,0.0,0.0,0.0,0.0,227384.0,3.9008800983428955,,,,,,,,0.004,0.004,0.016,2.3591928482055664,0.022,-0.011,0.003,0.0,0.0,0.0,,,,,,,,,1.548640625,-0.5975325927734375,0.6730301513671875,227382.0,0.0,0.0,15.0,-1073217024.0,6.0,-3.0,-1.0,0.0,0.0,1.0
7,227395.0,0.0,0.0,0.0,0.0,227394.0,3.9008800983428955,,,,,,,,0.004,0.004,0.016,2.3714652061462402,0.022,-0.011,0.0,0.0,0.0,0.0,,,,,,,,,1.5486588134765624,-0.597536376953125,0.6730331420898438,227392.0,0.0,0.0,15.0,-1073217024.0,7.0,-4.0,-1.0,3.0,-5.0,-1.0
8,227405.0,0.0,0.0,0.0,0.0,227404.0,3.9008800983428955,,,,,,,,0.004,0.004,0.016,2.3871989250183105,0.022,-0.011,0.007,0.0,0.0,0.0,,,,,,,,,1.548646240234375,-0.5975543823242188,0.67304345703125,227402.0,0.0,0.0,15.0,-1073741312.0,8.0,-4.0,-1.0,2.0,0.0,2.0
9,227415.0,0.0,0.0,0.0,0.0,227414.0,3.906158685684204,,,,,,,,0.005,0.005,0.016,2.4006595611572266,0.022,-0.011,0.016,0.0,0.0,0.0,,,,,,,,,1.54863134765625,-0.5975277709960938,0.6730119018554688,227412.0,0.0,0.0,15.0,-1073741312.0,9.0,-5.0,-1.0,1.0,3.0,0.0
10,227425.0,0.0,0.0,0.0,0.0,227424.0,3.906158685684204,,,,,,,,0.005,0.005,0.017,2.4135496616363525,0.022,-0.012,0.017,0.0,0.0,0.0,,,,,,,,,1.5486217041015624,-0.5975171508789062,0.6729925537109375,227422.0,0.0,0.0,15.0,-1073741312.0,10.0,-6.0,-1.0,3.0,-2.0,3.0
11,227435.0,0.0,0.0,0.0,0.0,227434.0,3.906158685684204,,,,,,,,0.005,0.005,0.017,2.426344871520996,0.022,-0.012,0.024,0.0,0.0,0.0,,,,,,,,,1.5484312744140625,-0.597748046875,0.6727935180664063,227432.0,0.0,0.0,15.0,-1073741312.0,12.0,-6.0,-1.0,-2.0,-3.0,1.0
12,227445.0,0.0,0.0,0.0,0.0,227444.0,3.9008800983428955,,,,,,,,0.005,0.005,0.017,2.438459634780884,0.022,-0.012,0.03,0.0,0.0,0.0,,,,,,,,,1.548657470703125,-0.5975333862304687,0.6730430297851563,227442.0,0.0,0.0,15.0,-1073741312.0,13.0,-7.0,-1.0,-1.0,-1.0,0.0
13,227455.0,0.0,0.0,0.0,0.0,227454.0,3.9008800983428955,,,,,,,,0.006,0.006,0.017,2.450913190841675,0.022,-0.012,0.035,0.0,0.0,0.0,,,,,,,,,1.5486395263671875,-0.5975497436523437,0.6730217895507813,227452.0,0.0,0.0,16.0,-1073741312.0,14.0,-7.0,0.0,5.0,7.0,-1.0
14,227465.0,0.0,0.0,0.0,0.0,227464.0,3.906158685684204,,,,,,,,0.006,0.006,0.017,2.4631118774414062,0.022,-0.013,0.041,0.0,0.0,0.0,,,,,,,,,1.548400146484375,-0.5977410888671875,0.6728118286132813,227462.0,1.0,0.0,16.0,-1073741312.0,14.0,-7.0,0.0,0.0,1.0,-2.0
15,227475.0,0.0,0.0,0.0,0.0,227474.0,3.9008800983428955,,,,,,,,0.006,0.006,0.017,2.4759104251861572,0.02,-0.013,0.055,0.0,0.0,0.0,,,,,,,,,1.548644287109375,-0.597560302734375,0.6730172119140625,227472.0,1.0,0.0,16.0,-1073741312.0,16.0,-8.0,0.0,0.0,0.0,0.0
16,227485.0,0.0,0.0,0.0,0.0,227484.0,3.9008800983428955,,,,,,,,0.007,0.007,0.018,2.488048553466797,0.018,-0.012,0.072,0.0,0.0,0.0,,,,,,,,,1.5486351318359375,-0.5975394287109375,0.67301171875,227482.0,1.0,0.0,16.0,-1073741312.0,17.0,-8.0,0.0,0.0,4.0,-5.0
17,227495.0,0.0,0.0,0.0,0.0,227494.0,3.9008800983428955,,,,,,,,-0.001,-0.001,0.018,2.500119209289551,-0.025,0.015,0.093,0.0,0.0,0.0,,,,,,,,,1.548644775390625,-0.5975465698242187,0.6729952392578125,227492.0,1.0,0.0,16.0,-1073741312.0,18.0,-9.0,0.0,0.0,-3.0,-1.0
