,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,des_x,des_y,des_z,des_timestamp,des_vx,des_vy,des_vz,cmd_ax,cmd_ay,cmd_az,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,25020.0,0.0,0.0,0.0,0.0,25019.0,3.6527860164642334,,,,,,,,0.001,0.001,0.023,2.0697085857391357,0.01,0.002,-0.001,0.0,0.0,0.0,,,,,,,,,25017.0,0.0,0.0,0.0,-1073741824.0,0.0,0.0,0.0,0.0,-2.0,0.0
1,25030.0,0.0,0.0,0.0,0.0,25029.0,3.6527860164642334,,,,,,,,0.0,0.0,0.024,2.084132432937622,0.006,-0.001,0.003,0.0,0.0,0.0,,,,,,,,,25027.0,0.0,0.0,0.0,-536870400.0,0.0,1.0,0.0,0.0,1.0,1.0
2,25040.0,0.0,0.0,0.0,0.0,25039.0,3.6527860164642334,,,,,,,,0.001,0.001,0.024,2.1017954349517822,0.008,-0.007,0.003,0.0,0.0,0.0,,,,,,,,,25037.0,0.0,0.0,-129.0,-1073741312.0,4.0,0.0,0.0,0.0,-5.0,4.0
3,25050.0,0.0,0.0,0.0,0.0,25049.0,3.6527860164642334,,,,,,,,0.001,0.001,0.025,2.113567352294922,0.006,0.0,0.007,0.0,0.0,0.0,,,,,,,,,25047.0,0.0,0.0,25.0,-1073741312.0,5.0,-1.0,0.0,-2.0,0.0,0.0
4,25060.0,0.0,0.0,0.0,0.0,25059.0,3.6527860164642334,,,,,,,,0.001,0.001,0.025,2.1262588500976562,0.005,0.0,0.008,0.0,0.0,0.0,,,,,,,,,25057.0,0.0,0.0,26.0,-536345088.0,-2.0,3.0,0.0,1.0,0.0,0.0
5,25070.0,0.0,0.0,0.0,0.0,25069.0,3.6527860164642334,,,,,,,,0.0,0.0,0.025,2.138596534729004,0.003,0.008,0.008,0.0,0.0,0.0,,,,,,,,,25067.0,0.0,0.0,26.0,-1073741312.0,5.0,-1.0,0.0,1.0,-3.0,-2.0
6,25080.0,0.0,0.0,0.0,0.0,25079.0,3.6527860164642334,,,,,,,,0.0,0.0,0.025,2.150134563446045,0.002,-0.002,0.009,0.0,0.0,0.0,,,,,,,,,25077.0,0.0,0.0,26.0,-1072692736.0,7.0,-3.0,0.0,0.0,-2.0,0.0
7,25090.0,0.0,0.0,0.0,0.0,25089.0,3.6527860164642334,,,,,,,,0.0,0.0,0.019,2.1617677211761475,-0.004,0.008,-0.02,0.0,0.0,0.0,,,,,,,,,25087.0,0.0,0.0,26.0,-1073741312.0,7.0,-2.0,0.0,-1.0,0.0,-2.0
8,25100.0,0.0,0.0,0.0,0.0,25099.0,3.6527860164642334,,,,,,,,0.0,0.0,0.019,2.1762375831604004,-0.001,0.007,-0.019,0.0,0.0,0.0,,,,,,,,,25097.0,0.0,0.0,23.0,-536345088.0,3.0,0.0,-2.0,-3.0,0.0,-1.0
9,25110.0,0.0,0.0,0.0,0.0,25109.0,3.6527860164642334,,,,,,,,-0.001,-0.001,0.019,2.1905221939086914,-0.014,0.015,-0.018,0.0,0.0,0.0,,,,,,,,,25107.0,0.0,0.0,23.0,-536870400.0,7.0,1.0,-2.0,3.0,-3.0,1.0
10,25120.0,0.0,0.0,0.0,0.0,25119.0,3.6527860164642334,,,,,,,,-0.001,-0.001,0.021,2.203843593597412,-0.014,0.019,0.0,0.0,0.0,0.0,,,,,,,,,25117.0,0.0,0.0,23.0,-535297536.0,4.0,4.0,-2.0,1.0,-1.0,0.0
11,25130.0,0.0,0.0,0.0,0.0,25129.0,3.6527860164642334,,,,,,,,0.0,0.0,0.021,2.221862554550171,-0.001,0.021,0.005,0.0,0.0,0.0,,,,,,,,,25127.0,0.0,0.0,23.0,-536346112.0,8.0,1.0,-2.0,0.0,0.0,-2.0
12,25140.0,0.0,0.0,0.0,0.0,25139.0,3.6527860164642334,,,,,,,,0.0,0.0,0.023,2.240361213684082,-0.005,0.025,0.023,0.0,0.0,0.0,,,,,,,,,25137.0,0.0,0.0,22.0,-536870400.0,10.0,2.0,-4.0,-2.0,-1.0,-1.0
13,25150.0,0.0,0.0,0.0,0.0,25149.0,3.6527860164642334,,,,,,,,0.0,0.0,0.023,2.259800672531128,-0.011,0.028,0.045,0.0,0.0,0.0,,,,,,,,,25147.0,0.0,0.0,22.0,-535821824.0,10.0,5.0,-4.0,-2.0,0.0,-2.0
14,25160.0,0.0,0.0,0.0,0.0,25159.0,3.6527860164642334,,,,,,,,0.001,0.001,0.025,2.2790868282318115,-0.002,0.021,0.08,0.0,0.0,0.0,,,,,,,,,25157.0,0.0,0.0,22.0,-536346112.0,9.0,1.0,-4.0,0.0,3.0,5.0
15,25170.0,0.0,0.0,0.0,0.0,25169.0,3.6527860164642334,,,,,,,,0.0,0.0,0.027,2.2986278533935547,-0.022,0.019,0.125,0.0,0.0,0.0,,,,,,,,,25167.0,0.0,0.0,22.0,-536346112.0,10.0,1.0,-4.0,0.0,-2.0,-3.0
16,25180.0,0.0,0.0,0.0,0.0,25179.0,3.6527860164642334,,,,,,,,0.003,0.003,0.03,2.3177099227905273,0.0,0.008,0.17,0.0,0.0,0.0,,,,,,,,,25177.0,1.0,0.0,23.0,-1072692736.0,11.0,-1.0,-2.0,-2.0,2.0,2.0
17,25190.0,0.0,0.0,0.0,0.0,25189.0,3.6527860164642334,,,,,,,,-0.003,-0.003,0.024,2.3369944095611572,-0.05,-0.022,0.159,0.0,0.0,0.0,,,,,,,,,25187.0,0.0,0.0,23.0,-1073213952.0,-3.0,2.0,-1.0,-1.0,-1.0,-2.0
18,25200.0,0.0,0.0,0.0,0.0,25199.0,3.6527860164642334,,,,,,,,-0.006,-0.006,0.026,2.3550100326538086,-0.074,-0.027,0.175,0.0,0.0,0.0,,,,,,,,,25197.0,0.0,0.0,23.0,-1073216000.0,8.0,0.0,-1.0,0.0,3.0,0.0
19,25210.0,0.0,0.0,0.0,0.0,25209.0,3.6527860164642334,,,,,,,,-0.006,-0.006,0.025,2.3736863136291504,-0.081,-0.03,0.183,0.0,0.0,0.0,,,,,,,,,25207.0,1.0,0.0,23.0,-1073217024.0,10.0,0.0,-1.0,-1.0,0.0,3.0
20,25220.0,49035.0,49510.0,48249.0,47849.0,25219.0,3.6527860164642334,,,,,,,,-0.008,-0.008,0.029,2.393082618713379,-0.099,-0.01,0.21,0.0,0.0,0.0,,,,,,,,,25217.0,1.0,0.0,23.0,-1073216000.0,10.0,2.0,-1.0,-1.0,-3.0,-5.0
21,25230.0,48954.0,48191.0,48460.0,49253.0,25229.0,3.6527860164642334,,,,,,,,-0.017,-0.017,0.033,2.4125442504882812,-0.153,-0.043,0.224,0.0,0.0,0.0,,,,,,,,,25227.0,0.0,0.0,24.0,-1072167424.0,3.0,-3.0,4.0,5.0,-1.0,0.0
22,25240.0,49605.0,49380.0,47894.0,48102.0,25239.0,3.6527860164642334,,,,,,,,-0.02,-0.02,0.036,2.4315297603607178,-0.171,-0.043,0.241,0.0,0.0,0.0,,,,,,,,,25237.0,0.0,0.0,24.0,-1072167424.0,6.0,-1.0,3.0,-2.0,0.0,4.0
23,25250.0,56838.0,56607.0,58807.0,59296.0,25249.0,3.0774195194244385,,,,,,,,-0.023,-0.023,0.042,2.45084285736084,-0.177,-0.035,0.257,0.0,0.0,0.0,,,,,,,,,25247.0,1.0,0.0,24.0,-1072167424.0,8.0,-7.0,3.0,-6.0,6.0,-5.0
24,25260.0,60189.0,60917.0,60647.0,59656.0,25259.0,2.9560117721557617,,,,,,,,-0.03,-0.03,0.052,2.470344066619873,-0.203,-0.031,0.29,0.0,0.0,0.0,,,,,,,,,25257.0,1.0,0.0,24.0,-536345088.0,7.0,2.0,4.0,6.0,3.0,60.0
25,25270.0,60314.0,60031.0,61681.0,59286.0,25269.0,2.9560117721557617,,,,,,,,-0.031,-0.031,0.058,2.4875574111938477,-0.193,-0.027,0.296,0.0,0.0,0.0,,,,,,,,,25267.0,1.0,0.0,25.0,-1073216512.0,6.0,0.0,7.0,-5.0,-16.0,44.0
