,stateZ_timestamp,cf_x,cf_y,cf_z,obs_x,obs_y,obs_z,cf_mocap_data_x,cf_mocap_data_y,cf_mocap_data_z
0,595121.0,-1.062,0.084,0.013,0.0005045021667480468,-3.84617919921875e-05,0.0006570353393554688,-0.0010627164306640624,8.488360595703125e-05,1.3710591316223145e-05
1,595131.0,-1.062,0.084,0.013,0.000504529296875,-3.8467315673828124e-05,0.0006570261840820313,-0.001062716552734375,8.489502716064454e-05,1.3729304313659667e-05
2,595141.0,-1.062,0.084,0.013,0.0005044989929199219,-3.845854187011719e-05,0.0006570096435546875,-0.0010628179931640625,8.471493530273437e-05,1.3836871147155763e-05
3,595151.0,-1.062,0.084,0.018,0.0005045161437988281,-3.849502944946289e-05,0.0006570187377929687,-0.00106269287109375,8.48761215209961e-05,1.3738534927368163e-05
4,595161.0,-1.062,0.084,0.018,0.0005044945373535156,-3.846825408935547e-05,0.0006570279541015624,-0.0010627164306640624,8.488901519775391e-05,1.376255989074707e-05
5,595171.0,-1.062,0.084,0.017,0.0005045106811523437,-3.844533538818359e-05,0.0006570223388671875,-0.00106270751953125,8.487394714355469e-05,1.3767429351806641e-05
6,595181.0,-1.062,0.084,0.017,0.0005044868164062501,-3.8472473144531245e-05,0.00065701904296875,-0.0010626533203124998,8.456678009033203e-05,1.3820927619934082e-05
7,595191.0,-1.062,0.084,0.019,0.0005045113220214844,-3.8459270477294925e-05,0.0006570333862304687,-0.0010625473632812502,8.454730987548828e-05,1.396899700164795e-05
8,595201.0,-1.062,0.084,0.019,0.0005045062561035156,-3.848519897460938e-05,0.0006570169067382813,-0.0010627152099609376,8.486911773681641e-05,1.3754183769226074e-05
9,595211.0,-1.062,0.084,0.018,0.0005044905090332032,-3.847343063354492e-05,0.0006570167236328125,-0.001062724853515625,8.487014770507813e-05,1.3769210815429688e-05
10,595221.0,-1.062,0.084,0.018,0.0005045225830078125,-3.8489467620849605e-05,0.0006570368041992188,-0.0010626072998046875,8.453048706054687e-05,1.3858942031860352e-05
11,595231.0,-1.062,0.084,0.018,0.0005045090637207032,-3.847003936767578e-05,0.0006570476684570312,-0.0010627474365234376,8.485359954833984e-05,1.3768063545227051e-05
12,595241.0,-1.062,0.084,0.018,0.0005045075988769532,-3.846127319335938e-05,0.0006570356445312499,-0.0010627152099609376,8.487675476074219e-05,1.3759519577026367e-05
13,595251.0,-1.062,0.084,0.018,0.0005045379028320312,-3.846182250976562e-05,0.0006570355224609375,-0.00106274755859375,8.48703842163086e-05,1.3763372421264648e-05
14,595261.0,-1.062,0.084,0.018,0.0005045337524414063,-3.8453704833984376e-05,0.0006570261840820313,-0.0010628951416015624,8.470424652099609e-05,1.3655515670776366e-05
15,595271.0,-1.062,0.084,0.018,0.0005045446166992188,-3.84890022277832e-05,0.0006570446166992188,-0.0010625616455078124,8.45800552368164e-05,1.3963384628295898e-05
16,595281.0,-1.062,0.085,0.018,0.0005045686645507812,-3.8471458435058596e-05,0.0006570590209960937,-0.00106272802734375,8.488021087646484e-05,1.3731919288635254e-05
17,595291.0,-1.061,0.084,0.018,0.0005045622253417968,-3.8484046936035156e-05,0.0006570415649414062,-0.0010627420654296875,8.487906646728515e-05,1.3748770713806151e-05
18,595301.0,-1.062,0.084,0.018,0.0005045417785644531,-3.843437957763672e-05,0.0006570475463867187,-0.0010629173583984375,8.471553039550782e-05,1.3654048919677735e-05
19,595311.0,-1.062,0.084,0.018,0.0005045624389648438,-3.846849060058594e-05,0.0006570256958007812,-0.0010625819091796876,8.461341857910157e-05,1.3905756950378419e-05
20,595321.0,-1.062,0.084,0.019,0.0005045408325195313,-3.8443622589111326e-05,0.0006570581665039062,-0.0010627668457031249,8.4881591796875e-05,1.3746628761291503e-05
21,595331.0,-1.062,0.084,0.019,0.0005045690917968751,-3.848527145385743e-05,0.0006570400390625,-0.00106275537109375,8.488639068603515e-05,1.3742227554321289e-05
22,595341.0,-1.062,0.084,0.019,0.0005045415954589844,-3.849042510986328e-05,0.0006570194702148437,-0.0010627860107421875,8.487834930419921e-05,1.3737435340881348e-05
23,595351.0,-1.062,0.084,0.018,0.0005045559692382813,-3.8454002380371096e-05,0.0006570443725585938,-0.001062813232421875,8.474787139892579e-05,1.3782984733581542e-05
24,595361.0,-1.062,0.084,0.018,0.0005045431823730469,-3.8469234466552734e-05,0.00065703076171875,-0.0010627669677734375,8.490544891357423e-05,1.3739389419555664e-05
25,595371.0,-1.062,0.084,0.018,0.0005045444030761718,-3.845930862426758e-05,0.0006570111083984375,-0.0010627752685546873,8.490289306640625e-05,1.3719804763793945e-05
26,595381.0,-1.062,0.084,0.018,0.0005045378112792969,-3.847399139404297e-05,0.0006570048217773438,-0.00106276806640625,8.490415954589845e-05,1.3702216148376465e-05
27,595391.0,-1.061,0.084,0.018,0.00050453466796875,-3.846092224121094e-05,0.0006570258178710938,-0.0010627279052734374,8.454215240478515e-05,1.3809980392456055e-05
28,595401.0,-1.061,0.084,0.017,0.0005045513305664062,-3.847222518920899e-05,0.0006570294799804688,-0.001062797119140625,8.490242767333984e-05,1.3756582260131837e-05
29,595411.0,-1.061,0.084,0.018,0.0005045343933105468,-3.8457130432128905e-05,0.0006570237426757812,-0.0010627827148437501,8.489721679687499e-05,1.3713523864746095e-05
30,595421.0,-1.061,0.084,0.018,0.0005045513916015625,-3.844507598876953e-05,0.0006570136108398438,-0.001062811279296875,8.491487884521484e-05,1.3687035560607911e-05
31,595431.0,-1.061,0.084,0.018,0.0005045498657226563,-3.8433677673339844e-05,0.0006570146484375,-0.0010627757568359374,8.46185760498047e-05,1.3746770858764648e-05
32,595441.0,-1.063,0.084,0.017,0.0005045295715332031,-3.8452571868896486e-05,0.0006570335083007812,-0.0010626791992187502,8.468212890625e-05,1.377401065826416e-05
33,595451.0,-1.063,0.084,0.017,0.0005045576477050781,-3.844449996948243e-05,0.0006570101928710937,-0.0010628359375,8.494011688232422e-05,1.3664542198181152e-05
34,595461.0,-1.063,0.084,0.018,0.0005045293273925782,-3.844434356689453e-05,0.0006570191040039063,-0.0010628204345703126,8.492170715332031e-05,1.367080783843994e-05
35,595471.0,-1.063,0.084,0.017,0.0005045288696289062,-3.844231796264649e-05,0.0006570180664062501,-0.0010627618408203126,8.458446502685547e-05,1.3715165138244628e-05
36,595481.0,-1.063,0.084,0.017,0.0005045746459960937,-3.848751449584961e-05,0.0006570330200195312,-0.0010627467041015625,8.469073486328126e-05,1.3740022659301758e-05
37,595491.0,-1.063,0.084,0.017,0.0005045438537597657,-3.845901489257812e-05,0.000657025634765625,-0.001062822265625,8.492005920410156e-05,1.3657733917236329e-05
38,595501.0,-1.063,0.084,0.019,0.0005045323486328125,-3.8481395721435546e-05,0.0006570288696289063,-0.001062787353515625,8.490077209472656e-05,1.3694050788879395e-05
39,595511.0,-1.063,0.084,0.018,0.000504519775390625,-3.847137832641601e-05,0.00065700146484375,-0.0010628232421875,8.475829315185547e-05,1.3678794860839844e-05
40,595521.0,-1.063,0.084,0.018,0.0005045499267578125,-3.8475185394287114e-05,0.0006570195922851563,-0.0010628403320312502,8.476301574707032e-05,1.3735101699829102e-05
41,595531.0,-1.063,0.084,0.018,0.0005045408935546874,-3.846119689941406e-05,0.0006570415039062501,-0.0010627518310546875,8.48956298828125e-05,1.3756290435791014e-05
42,595541.0,-1.063,0.084,0.019,0.0005045367126464843,-3.8471042633056636e-05,0.0006570245361328125,-0.0010627540283203124,8.488555145263673e-05,1.3747520446777343e-05
43,595551.0,-1.063,0.084,0.019,0.0005045513305664062,-3.848883056640625e-05,0.0006570322265625001,-0.001062767578125,8.471216583251954e-05,1.3720513343811035e-05
44,595561.0,-1.063,0.084,0.019,0.0005045197448730469,-3.846470260620117e-05,0.0006570203857421875,-0.0010628272705078125,8.472406005859374e-05,1.3773529052734376e-05
