,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,stabilizer_thrust,des_timestamp,des_x,des_y,des_z,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,42954.0,0.0,0.0,0.0,0.0,42953.0,3.826979398727417,,,,,,,,,2.0286917686462402,0.0,0.0,0.027,,,,,,,,,42949.0,0.0,0.0,28.0,-1073741824.0,0.0,3.0,0.0,2.0,-1.0,-2.0
1,42964.0,0.0,0.0,0.0,0.0,42963.0,3.826979398727417,,,,,,,,,2.0422492027282715,0.0,0.0,0.026,,,,,,,,,42959.0,0.0,0.0,29.0,-1073741312.0,0.0,0.0,0.0,-2.0,0.0,-3.0
2,42974.0,0.0,0.0,0.0,0.0,42973.0,3.826979398727417,,,,,,,,,2.0590643882751465,0.0,0.0,0.026,,,,,,,,,42969.0,0.0,0.0,29.0,-536870400.0,1.0,3.0,0.0,0.0,0.0,1.0
3,42984.0,0.0,0.0,0.0,0.0,42983.0,3.826979398727417,,,,,,,,,2.0727035999298096,0.0,0.0,0.026,,,,,,,,,42979.0,0.0,0.0,29.0,-1073217024.0,0.0,0.0,0.0,1.0,0.0,4.0
4,42994.0,0.0,0.0,0.0,0.0,42993.0,3.826979398727417,,,,,,,,,2.0891306400299072,0.0,0.0,0.026,,,,,,,,,42989.0,0.0,0.0,29.0,-536346112.0,0.0,3.0,0.0,0.0,0.0,-3.0
5,43004.0,0.0,0.0,0.0,0.0,43003.0,3.826979398727417,,,,,,,,,2.102551221847534,0.0,0.0,0.026,,,,,,,,,42999.0,0.0,0.0,26.0,-536870400.0,1.0,3.0,-2.0,2.0,0.0,0.0
6,43014.0,0.0,0.0,0.0,0.0,43013.0,3.826979398727417,,,,,,,,,2.1167097091674805,0.001,0.001,0.026,,,,,,,,,43009.0,0.0,0.0,26.0,-536870400.0,1.0,2.0,-2.0,-1.0,-2.0,4.0
7,43024.0,0.0,0.0,0.0,0.0,43023.0,3.826979398727417,,,,,,,,,2.1309683322906494,0.001,0.001,0.026,,,,,,,,,43019.0,0.0,0.0,26.0,-1073216000.0,-2.0,-1.0,-3.0,0.0,0.0,2.0
8,43034.0,0.0,0.0,0.0,0.0,43033.0,3.826979398727417,,,,,,,,,2.1442413330078125,0.001,0.001,0.027,,,,,,,,,43029.0,0.0,0.0,26.0,-535821824.0,2.0,5.0,-3.0,0.0,2.0,2.0
9,43044.0,0.0,0.0,0.0,0.0,43043.0,3.826979398727417,,,,,,,,,2.1578354835510254,0.001,0.001,0.027,,,,,,,,,43039.0,0.0,0.0,26.0,-536345088.0,-2.0,0.0,-3.0,1.0,-1.0,-2.0
10,43054.0,0.0,0.0,0.0,0.0,43053.0,3.826979398727417,,,,,,,,,2.1723313331604004,0.002,0.002,0.027,,,,,,,,,43049.0,0.0,0.0,26.0,-536346112.0,0.0,0.0,-3.0,-2.0,0.0,0.0
11,43064.0,0.0,0.0,0.0,0.0,43063.0,3.826979398727417,,,,,,,,,2.1871283054351807,0.002,0.002,0.027,,,,,,,,,43059.0,0.0,0.0,26.0,-536870400.0,4.0,0.0,-3.0,-2.0,-3.0,1.0
12,43074.0,0.0,0.0,0.0,0.0,43073.0,3.826979398727417,,,,,,,,,2.200745105743408,0.002,0.002,0.028,,,,,,,,,43069.0,0.0,0.0,26.0,-536346112.0,2.0,0.0,-3.0,1.0,0.0,0.0
13,43084.0,0.0,0.0,0.0,0.0,43083.0,3.826979398727417,,,,,,,,,2.2139861583709717,0.004,0.004,0.029,,,,,,,,,43079.0,0.0,0.0,26.0,-1072168448.0,2.0,-5.0,-3.0,0.0,0.0,-2.0
14,43094.0,0.0,0.0,0.0,0.0,43093.0,3.826979398727417,,,,,,,,,2.226900100708008,0.005,0.005,0.024,,,,,,,,,43089.0,0.0,0.0,26.0,-1072167424.0,-2.0,-5.0,-3.0,1.0,0.0,2.0
15,43104.0,0.0,0.0,0.0,0.0,43103.0,3.826979398727417,,,,,,,,,2.2399020195007324,0.004,0.004,0.025,,,,,,,,,43099.0,0.0,0.0,26.0,-535298048.0,1.0,5.0,-3.0,2.0,0.0,1.0
16,43114.0,0.0,0.0,0.0,0.0,43113.0,3.826979398727417,,,,,,,,,2.253706932067871,0.007,0.007,0.028,,,,,,,,,43109.0,0.0,0.0,26.0,-1072167936.0,1.0,-6.0,-3.0,-1.0,4.0,0.0
17,43124.0,0.0,0.0,0.0,0.0,43123.0,3.826979398727417,,,,,,,,,2.2672157287597656,0.014,0.014,0.023,,,,,,,,,43119.0,0.0,0.0,26.0,-1072693248.0,5.0,-7.0,-3.0,-2.0,0.0,1.0
18,43134.0,0.0,0.0,0.0,0.0,43133.0,3.826979398727417,,,,,,,,,2.280264139175415,0.011,0.011,0.025,,,,,,,,,43129.0,0.0,0.0,27.0,-1072168960.0,3.0,-7.0,0.0,0.0,0.0,0.0
19,43144.0,0.0,0.0,0.0,0.0,43143.0,3.826979398727417,,,,,,,,,2.2928597927093506,0.007,0.007,0.03,,,,,,,,,43139.0,0.0,0.0,27.0,-535821312.0,11.0,5.0,0.0,0.0,2.0,3.0
20,43154.0,55603.0,54325.0,54067.0,55269.0,43153.0,3.826979398727417,,,,,,,,,2.306182384490967,0.006,0.006,0.033,,,,,,,,,43149.0,0.0,0.0,27.0,-536346624.0,5.0,-2.0,0.0,-1.0,0.0,1.0
21,43164.0,55648.0,55548.0,54354.0,54346.0,43163.0,3.826979398727417,,,,,,,,,2.3188793659210205,0.009,0.009,0.032,,,,,,,,,43159.0,0.0,0.0,27.0,-1073217536.0,5.0,-6.0,0.0,4.0,0.0,-1.0
22,43174.0,54136.0,54866.0,56304.0,55578.0,43173.0,3.826979398727417,,,,,,,,,2.3314971923828125,0.004,0.004,0.035,,,,,,,,,43169.0,0.0,0.0,26.0,-535297024.0,2.0,0.0,-3.0,-2.0,-2.0,-6.0
23,43184.0,55226.0,54962.0,55494.0,55846.0,43183.0,3.420527935028076,,,,,,,,,2.3440310955047607,0.004,0.004,0.044,,,,,,,,,43179.0,0.0,0.0,26.0,-535297024.0,2.0,0.0,-3.0,-3.0,2.0,8.0
24,43194.0,53251.0,53315.0,58007.0,57603.0,43193.0,3.1565983295440674,,,,,,,,,2.3574564456939697,0.0,0.0,0.052,,,,,,,,,43189.0,0.0,1.0,26.0,-534249472.0,5.0,14.0,-3.0,2.0,-11.0,-2.0
25,43204.0,55620.0,57956.0,56084.0,53116.0,43203.0,3.0351908206939697,,,,,,,,,2.3705344200134277,0.002,0.002,0.057,,,,,,,,,43199.0,0.0,1.0,26.0,-535298048.0,3.0,7.0,-2.0,-28.0,-17.0,-18.0
26,43214.0,53507.0,53547.0,58339.0,58215.0,43213.0,2.9348974227905273,,,,,,,,,2.383014440536499,0.001,0.001,0.067,,,,,,,,,43209.0,0.0,1.0,26.0,-534249472.0,4.0,12.0,-2.0,8.0,-22.0,-13.0
27,43224.0,58110.0,57050.0,53926.0,55074.0,43223.0,2.876832962036133,,,,,,,,,2.396174669265747,0.0,0.0,0.074,,,,,,,,,43219.0,0.0,0.0,26.0,-535298048.0,2.0,1.0,-3.0,-23.0,25.0,-6.0
28,43234.0,55950.0,53526.0,56386.0,58918.0,43233.0,2.876832962036133,,,,,,,,,2.4087209701538086,0.002,0.002,0.08,,,,,,,,,43229.0,0.0,0.0,26.0,-535297024.0,2.0,1.0,-3.0,-16.0,11.0,-2.0
29,43244.0,55504.0,55300.0,57200.0,57388.0,43243.0,2.845161199569702,,,,,,,,,2.421663284301758,0.0,0.0,0.085,,,,,,,,,43239.0,1.0,1.0,26.0,-534773760.0,7.0,13.0,-2.0,11.0,-1.0,-9.0
30,43254.0,56570.0,57594.0,56322.0,55234.0,43253.0,2.860996961593628,,,,,,,,,2.434354782104492,0.002,0.002,0.097,,,,,,,,,43249.0,1.0,2.0,26.0,-534773248.0,9.0,14.0,-2.0,-3.0,-2.0,10.0
31,43264.0,56358.0,56024.0,56338.0,56720.0,43263.0,2.897947311401367,,,,,,,,,2.4476513862609863,0.0,0.0,0.108,,,,,,,,,43259.0,1.0,1.0,26.0,-535298048.0,6.0,8.0,4.0,20.0,7.0,-2.0
32,43274.0,54724.0,54492.0,57942.0,58682.0,43273.0,2.9348974227905273,,,,,,,,,2.460439443588257,-0.002,-0.002,0.115,,,,,,,,,43269.0,1.0,1.0,27.0,-535298048.0,5.0,6.0,8.0,-20.0,17.0,-5.0
33,43284.0,57010.0,57748.0,56034.0,55544.0,43283.0,2.966568946838379,,,,,,,,,2.472963333129883,-0.003,-0.003,0.127,,,,,,,,,43279.0,1.0,2.0,27.0,-534773248.0,9.0,13.0,10.0,15.0,48.0,-13.0
34,43294.0,57154.0,58570.0,57064.0,53792.0,43293.0,2.966568946838379,,,,,,,,,2.486323595046997,-0.004,-0.004,0.131,,,,,,,,,43289.0,2.0,2.0,27.0,-534773248.0,11.0,14.0,12.0,125.0,112.0,28.0
35,43304.0,55842.0,60148.0,59166.0,51088.0,43303.0,3.0140764713287354,,,,,,,,,2.4990944862365723,-0.005,-0.005,0.137,,,,,,,,,43299.0,2.0,2.0,27.0,-535821824.0,15.0,13.0,15.0,159.0,230.0,103.0
36,43314.0,55453.0,63295.0,59643.0,46993.0,43313.0,3.045747995376587,,,,,,,,,2.511965036392212,-0.007,-0.007,0.15,,,,,,,,,43309.0,2.0,2.0,27.0,-536345600.0,10.0,10.0,24.0,180.0,360.0,146.0
37,43324.0,52713.0,57779.0,62235.0,51265.0,43323.0,3.0879766941070557,,,,,,,,,2.5251126289367676,-0.005,-0.005,0.156,,,,,,,,,43319.0,2.0,1.0,28.0,-1073215487.0,13.0,8.0,38.0,289.0,636.0,179.0
38,43334.0,54179.0,61847.0,60659.0,45331.0,43333.0,3.1302053928375244,,,,,,,,,2.5378706455230713,-0.006,-0.006,0.161,,,,,,,,,43329.0,4.0,4.0,28.0,-536344575.0,23.0,25.0,57.0,311.0,755.0,229.0
39,43344.0,55184.0,63990.0,61328.0,43126.0,43343.0,3.1777126789093018,,,,,,,,,2.5505130290985107,-0.006,-0.006,0.167,,,,,,,,,43339.0,4.0,5.0,29.0,-1073212414.0,24.0,28.0,82.0,391.0,829.0,273.0
40,43354.0,53333.0,60967.0,62497.0,44183.0,43353.0,3.1777126789093018,,,,,,,,,2.5630149841308594,-0.009,-0.009,0.179,,,,,,,,,43349.0,5.0,5.0,24.0,-1071112189.0,23.0,28.0,81.0,455.0,874.0,314.0
41,43364.0,49257.0,59707.0,65535.0,43601.0,43363.0,3.2199416160583496,,,,,,,,,2.576763391494751,-0.009,-0.009,0.183,,,,,,,,,43359.0,4.0,7.0,25.0,-1071108092.0,11.0,36.0,111.0,301.0,735.0,318.0
42,43374.0,50071.0,46837.0,63673.0,54383.0,43373.0,3.2463345527648926,,,,,,,,,2.5894227027893066,-0.01,-0.01,0.189,,,,,,,,,43369.0,7.0,11.0,27.0,-1071107067.0,26.0,60.0,142.0,207.0,624.0,356.0
43,43384.0,50543.0,51777.0,62095.0,47093.0,43383.0,3.267448902130127,,,,,,,,,2.602341890335083,-0.011,-0.011,0.2,,,,,,,,,43379.0,7.0,11.0,28.0,-1070056441.0,24.0,56.0,177.0,48.0,411.0,362.0
44,43394.0,56803.0,36493.0,65535.0,52669.0,43393.0,3.2991204261779785,,,,,,,,,2.6155269145965576,-0.012,-0.012,0.206,,,,,,,,,43389.0,14.0,15.0,23.0,-1072155640.0,61.0,76.0,172.0,-97.0,285.0,387.0
45,43404.0,51587.0,48559.0,65535.0,38895.0,43403.0,3.3255133628845215,,,,,,,,,2.628350257873535,-0.012,-0.012,0.211,,,,,,,,,43399.0,11.0,14.0,25.0,-1071103991.0,31.0,64.0,213.0,-188.0,229.0,400.0
46,43414.0,42763.0,47879.0,65535.0,36393.0,43413.0,3.3255133628845215,,,,,,,,,2.641263008117676,-0.013,-0.013,0.216,,,,,,,,,43409.0,3.0,17.0,27.0,-536324085.0,-28.0,82.0,245.0,-142.0,121.0,393.0
47,43424.0,52439.0,40229.0,59101.0,54747.0,43423.0,3.3360705375671387,,,,,,,,,2.6538519859313965,-0.014,-0.014,0.225,,,,,,,,,43419.0,7.0,22.0,30.0,-533180404.0,-8.0,111.0,283.0,-64.0,12.0,383.0
48,43434.0,55788.0,43980.0,63876.0,38668.0,43433.0,3.3519062995910645,,,,,,,,,2.671365737915039,-0.016,-0.016,0.236,,,,,,,,,43429.0,6.0,22.0,33.0,-533179378.0,-23.0,101.0,317.0,123.0,-171.0,394.0
49,43444.0,54335.0,41197.0,56013.0,51411.0,43443.0,3.3677420616149902,,,,,,,,,2.6855859756469727,-0.016,-0.016,0.24,,,,,,,,,43439.0,9.0,26.0,32.0,-532132849.0,-10.0,125.0,324.0,277.0,-215.0,395.0
