,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,des_x,des_y,des_z,des_timestamp,des_vx,des_vy,des_vz,cmd_ax,cmd_ay,cmd_az,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,obs_x,obs_y,obs_z,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,12825.0,0.0,0.0,0.0,0.0,12824.0,3.695014715194702,,,,,,,,-0.05045950317382813,-0.057083030700683594,0.0251466007232666,2.1762759685516357,0.064,-0.009,-0.004,0.0,0.0,0.0,,,,,,,,,1.514795654296875,-0.08251045227050781,0.664833984375,12821.0,-50.42982864379883,-57.13050079345703,25.23219871520996,-536346624.0,2.0,0.0,0.0,-4.0,2.0,0.0
1,12835.0,0.0,0.0,0.0,0.0,12834.0,3.695014715194702,,,,,,,,-0.050261356353759765,-0.057178417205810544,0.02487742042541504,2.194026470184326,0.064,-0.009,-0.007,0.0,0.0,0.0,,,,,,,,,1.51479541015625,-0.08249905395507813,0.6648030395507812,12831.0,-50.25910186767578,-57.307735443115234,24.9903507232666,-536346624.0,5.0,-1.0,0.0,0.0,0.0,-1.0
2,12845.0,0.0,0.0,0.0,0.0,12844.0,3.6897361278533936,,,,,,,,-0.05020718002319336,-0.05718067932128906,0.0249387264251709,2.207838773727417,0.064,-0.009,-0.006,0.0,0.0,0.0,,,,,,,,,1.5148145751953126,-0.08252327728271484,0.6648273315429688,12841.0,-50.25845718383789,-57.318084716796875,24.990833282470703,-536346624.0,8.0,-1.0,0.0,-3.0,5.0,-2.0
3,12855.0,0.0,0.0,0.0,0.0,12854.0,3.6897361278533936,,,,,,,,-0.05025405502319336,-0.05714702606201172,0.024803436279296875,2.2201805114746094,0.064,-0.009,-0.006,0.0,0.0,0.0,,,,,,,,,1.5147952880859374,-0.08250833892822265,0.6648047485351563,12851.0,-50.58165740966797,-57.01050567626953,25.001333236694336,-536346112.0,11.0,-2.0,0.0,1.0,1.0,-1.0
4,12865.0,0.0,0.0,0.0,0.0,12864.0,3.6897361278533936,,,,,,,,-0.050154979705810544,-0.05710404968261719,0.02485535430908203,2.2327890396118164,0.064,-0.009,-0.007,0.0,0.0,0.0,,,,,,,,,1.5146488037109376,-0.08250276184082031,0.664843505859375,12861.0,-50.42863845825195,-57.3378791809082,25.036033630371094,-536346112.0,14.0,-2.0,0.0,4.0,8.0,0.0
5,12875.0,0.0,0.0,0.0,0.0,12874.0,3.695014715194702,,,,,,,,-0.050200225830078125,-0.057110347747802735,0.024918237686157228,2.245486259460449,0.064,-0.009,-0.012,0.0,0.0,0.0,,,,,,,,,1.51465673828125,-0.08250064849853515,0.664836181640625,12871.0,-50.27895736694336,-57.30426025390625,24.99709129333496,-536346624.0,17.0,-2.0,-1.0,2.0,1.0,1.0
6,12885.0,0.0,0.0,0.0,0.0,12884.0,3.6897361278533936,,,,,,,,-0.050265560150146486,-0.05716610336303711,0.02487371253967285,2.257556676864624,0.064,-0.009,-0.011,0.0,0.0,0.0,,,,,,,,,1.514642578125,-0.08250039672851563,0.6648600463867187,12881.0,-50.297889709472656,-57.31871032714844,25.00275421142578,-536346624.0,20.0,-3.0,-1.0,-1.0,0.0,1.0
7,12895.0,0.0,0.0,0.0,0.0,12894.0,3.6897361278533936,,,,,,,,-0.05025710678100586,-0.05713191604614258,0.024965059280395507,2.269605875015259,0.064,-0.009,-0.01,0.0,0.0,0.0,,,,,,,,,1.5146702880859375,-0.08251370239257813,0.6648533325195313,12891.0,-50.28019332885742,-57.294090270996094,24.98198699951172,-536346624.0,23.0,-3.0,-2.0,-2.0,0.0,1.0
8,12905.0,0.0,0.0,0.0,0.0,12904.0,3.6897361278533936,,,,,,,,-0.050296669006347654,-0.05712873840332031,0.024965118408203125,2.2847907543182373,0.063,-0.009,-0.003,0.0,0.0,0.0,,,,,,,,,1.51466162109375,-0.0824923095703125,0.6648735961914063,12901.0,-50.5012092590332,-57.318092346191406,25.0002384185791,-536346624.0,25.0,-4.0,-2.0,-5.0,-1.0,-4.0
9,12915.0,0.0,0.0,0.0,0.0,12914.0,3.6897361278533936,,,,,,,,-0.05060718154907227,-0.05702419662475586,0.024947296142578124,2.299600124359131,0.063,-0.009,-0.003,0.0,0.0,0.0,,,,,,,,,1.514646240234375,-0.08250212860107421,0.6648497924804687,12911.0,-50.291961669921875,-57.30851364135742,24.975255966186523,-536346112.0,29.0,-4.0,-4.0,0.0,5.0,0.0
