,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,stabilizer_thrust,des_timestamp,des_x,des_y,des_z,des_vx,des_vy,des_vz,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,6918.0,0.0,0.0,0.0,0.0,6917.0,3.7425220012664795,,,,,,,,,2.2922778129577637,-0.001,-0.001,0.026,-0.005,0.005,-0.007,,,,,,,,,6916.0,48.0,26.0,21.0,-1071117311.0,1.0,0.0,-11.0,3.0,0.0,-3.0
1,6928.0,0.0,0.0,0.0,0.0,6927.0,3.7425220012664795,,,,,,,,,2.309861421585083,-0.001,-0.001,0.026,-0.006,0.005,-0.007,,,,,,,,,6926.0,48.0,26.0,21.0,-1071117311.0,2.0,0.0,-12.0,-1.0,1.0,-1.0
2,6938.0,0.0,0.0,0.0,0.0,6937.0,3.737243413925171,,,,,,,,,2.3216967582702637,-0.001,-0.001,0.026,-0.005,0.001,-0.007,,,,,,,,,6936.0,48.0,26.0,21.0,-1071117311.0,2.0,0.0,-12.0,0.0,-2.0,-2.0
3,6948.0,0.0,0.0,0.0,0.0,6947.0,3.7425220012664795,,,,,,,,,2.3385610580444336,-0.001,-0.001,0.026,-0.007,0.002,-0.005,,,,,,,,,6946.0,0.0,0.0,0.0,-1073741824.0,-4.0,-1.0,0.0,1.0,2.0,3.0
4,6958.0,0.0,0.0,0.0,0.0,6957.0,3.7425220012664795,,,,,,,,,2.3511033058166504,-0.002,-0.002,0.026,-0.011,0.002,-0.005,,,,,,,,,6956.0,0.0,0.0,775.0,-1073741824.0,-1.0,0.0,0.0,0.0,1.0,0.0
5,6968.0,0.0,0.0,0.0,0.0,6967.0,3.7425220012664795,,,,,,,,,2.362785577774048,-0.001,-0.001,0.026,-0.008,0.0,-0.005,,,,,,,,,6966.0,0.0,0.0,26.0,-536346624.0,-2.0,0.0,0.0,0.0,2.0,-1.0
6,6978.0,0.0,0.0,0.0,0.0,6977.0,3.7425220012664795,,,,,,,,,2.3752872943878174,-0.002,-0.002,0.024,-0.011,-0.001,-0.017,,,,,,,,,6976.0,0.0,0.0,25.0,-536870400.0,1.0,1.0,0.0,-2.0,-5.0,0.0
7,6988.0,0.0,0.0,0.0,0.0,6987.0,3.737243413925171,,,,,,,,,2.3870761394500732,-0.001,-0.001,0.023,-0.007,0.001,-0.017,,,,,,,,,6986.0,0.0,0.0,25.0,-536870912.0,2.0,1.0,0.0,1.0,3.0,-3.0
8,6998.0,0.0,0.0,0.0,0.0,6997.0,3.737243413925171,,,,,,,,,2.405867338180542,-0.002,-0.002,0.023,-0.013,-0.003,-0.015,,,,,,,,,6996.0,0.0,0.0,25.0,-1073741824.0,2.0,0.0,0.0,1.0,1.0,0.0
9,7008.0,0.0,0.0,0.0,0.0,7007.0,3.7425220012664795,,,,,,,,,2.426337242126465,-0.002,-0.002,0.018,-0.012,-0.012,-0.04,,,,,,,,,7006.0,0.0,0.0,28.0,-1073741824.0,3.0,0.0,1.0,-1.0,-1.0,5.0
