,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,stabilizer_thrust,des_timestamp,des_x,des_y,des_z,des_vx,des_vy,des_vz,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,19537.0,0.0,0.0,0.0,0.0,19536.0,3.9272730350494385,,,,,,,,,2.0985825061798096,0.0,0.0,0.023,-0.005,-0.008,-0.011,,,,,,,,,19535.0,0.0,0.0,0.0,-536346624.0,-2.0,-3.0,0.0,7.0,3.0,5.0
1,19547.0,0.0,0.0,0.0,0.0,19546.0,3.92199444770813,,,,,,,,,2.1142990589141846,0.0,0.0,0.023,-0.002,-0.003,-0.011,,,,,,,,,19545.0,0.0,0.0,25.0,-1073741824.0,0.0,-8.0,0.0,0.0,-2.0,0.0
2,19557.0,0.0,0.0,0.0,0.0,19556.0,3.9272730350494385,,,,,,,,,2.1285386085510254,-0.001,-0.001,0.024,-0.008,-0.002,-0.005,,,,,,,,,19555.0,0.0,0.0,26.0,-536870912.0,0.0,0.0,0.0,-3.0,0.0,3.0
3,19567.0,0.0,0.0,0.0,0.0,19566.0,3.92199444770813,,,,,,,,,2.140859842300415,0.0,0.0,0.024,-0.005,-0.001,-0.005,,,,,,,,,19565.0,0.0,0.0,26.0,-536870912.0,0.0,-3.0,0.0,0.0,-2.0,-3.0
4,19577.0,0.0,0.0,0.0,0.0,19576.0,3.92199444770813,,,,,,,,,2.1525628566741943,0.0,0.0,0.024,-0.004,0.0,-0.005,,,,,,,,,19575.0,0.0,0.0,26.0,-1073741824.0,2.0,-7.0,0.0,0.0,0.0,0.0
5,19587.0,0.0,0.0,0.0,0.0,19586.0,3.92199444770813,,,,,,,,,2.1658072471618652,0.0,0.0,0.024,-0.001,-0.006,-0.004,,,,,,,,,19585.0,0.0,0.0,26.0,-536869888.0,7.0,-5.0,0.0,-4.0,2.0,-4.0
6,19597.0,0.0,0.0,0.0,0.0,19596.0,3.92199444770813,,,,,,,,,2.1778464317321777,0.0,0.0,0.024,-0.001,-0.002,0.0,,,,,,,,,19595.0,0.0,0.0,26.0,-535822336.0,5.0,0.0,0.0,0.0,1.0,-5.0
7,19607.0,0.0,0.0,0.0,0.0,19606.0,3.92199444770813,,,,,,,,,2.189765214920044,0.0,0.0,0.024,-0.002,-0.002,0.0,,,,,,,,,19605.0,0.0,0.0,26.0,-535297024.0,-1.0,0.0,0.0,0.0,-1.0,0.0
8,19617.0,0.0,0.0,0.0,0.0,19616.0,3.9272730350494385,,,,,,,,,2.202073812484741,0.0,0.0,0.024,0.003,-0.001,0.001,,,,,,,,,19615.0,0.0,0.0,26.0,-535822336.0,4.0,-1.0,0.0,0.0,3.0,0.0
9,19627.0,0.0,0.0,0.0,0.0,19626.0,3.92199444770813,,,,,,,,,2.214885711669922,0.0,0.0,0.025,0.003,0.0,0.003,,,,,,,,,19625.0,0.0,0.0,25.0,-536870912.0,5.0,-4.0,-1.0,-3.0,0.0,-2.0
10,19637.0,0.0,0.0,0.0,0.0,19636.0,3.92199444770813,,,,,,,,,2.2283432483673096,0.0,0.0,0.025,0.002,0.0,0.005,,,,,,,,,19635.0,0.0,0.0,26.0,-1073741824.0,5.0,-7.0,0.0,-3.0,4.0,0.0
11,19647.0,0.0,0.0,0.0,0.0,19646.0,3.92199444770813,,,,,,,,,2.241342544555664,0.0,0.0,0.025,0.001,0.003,0.005,,,,,,,,,19645.0,0.0,0.0,26.0,-535822336.0,5.0,-1.0,0.0,0.0,0.0,0.0
