,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,stabilizer_thrust,des_timestamp,des_x,des_y,des_z,des_vx,des_vy,des_vz,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,32114.0,0.0,0.0,0.0,0.0,32113.0,3.6791789531707764,,,,,,,,,2.012575149536133,0.0,0.0,0.026,-0.003,-0.006,0.0,,,,,,,,,32110.0,0.0,0.0,0.0,-1073741824.0,0.0,0.0,0.0,2.0,0.0,0.0
1,32124.0,0.0,0.0,0.0,0.0,32123.0,3.6791789531707764,,,,,,,,,2.029498338699341,0.0,0.0,0.026,-0.001,-0.005,0.0,,,,,,,,,32120.0,0.0,0.0,300.0,-536346624.0,-1.0,0.0,0.0,-1.0,0.0,-2.0
2,32134.0,0.0,0.0,0.0,0.0,32133.0,3.6791789531707764,,,,,,,,,2.0522356033325195,0.0,0.0,0.024,-0.001,-0.003,-0.011,,,,,,,,,32130.0,0.0,0.0,29.0,-1073741312.0,2.0,-4.0,0.0,0.0,-1.0,-1.0
3,32144.0,0.0,0.0,0.0,0.0,32143.0,3.6791789531707764,,,,,,,,,2.067249298095703,0.0,0.0,0.024,-0.001,-0.002,-0.011,,,,,,,,,32140.0,0.0,0.0,29.0,-1073741824.0,0.0,-5.0,0.0,-2.0,-4.0,-4.0
4,32154.0,0.0,0.0,0.0,0.0,32153.0,3.6791789531707764,,,,,,,,,2.0799665451049805,0.0,0.0,0.025,0.001,0.008,-0.005,,,,,,,,,32150.0,0.0,0.0,29.0,-536346112.0,0.0,-4.0,0.0,2.0,0.0,1.0
5,32164.0,0.0,0.0,0.0,0.0,32163.0,3.6791789531707764,,,,,,,,,2.0935280323028564,0.0,0.0,0.025,0.001,0.005,-0.004,,,,,,,,,32160.0,0.0,0.0,29.0,-1073217024.0,0.0,-8.0,0.0,2.0,-3.0,-1.0
6,32174.0,0.0,0.0,0.0,0.0,32173.0,3.6791789531707764,,,,,,,,,2.105832815170288,0.0,0.0,0.025,-0.003,0.008,-0.003,,,,,,,,,32170.0,0.0,0.0,25.0,-1073741312.0,3.0,-9.0,-3.0,7.0,1.0,1.0
7,32184.0,0.0,0.0,0.0,0.0,32183.0,3.6791789531707764,,,,,,,,,2.121762990951538,0.0,0.0,0.022,-0.004,0.013,-0.017,,,,,,,,,32180.0,0.0,0.0,25.0,-536870400.0,2.0,-10.0,-3.0,1.0,1.0,5.0
8,32194.0,0.0,0.0,0.0,0.0,32193.0,3.6791789531707764,,,,,,,,,2.142119884490967,-0.001,-0.001,0.021,-0.009,0.01,-0.021,,,,,,,,,32190.0,0.0,0.0,25.0,-536346624.0,1.0,-11.0,-3.0,1.0,4.0,-2.0
9,32204.0,0.0,0.0,0.0,0.0,32203.0,3.6791789531707764,,,,,,,,,2.1635732650756836,-0.003,-0.003,0.023,-0.029,0.014,-0.008,,,,,,,,,32200.0,0.0,0.0,25.0,-535298048.0,0.0,-11.0,-3.0,0.0,0.0,3.0
