,stateZ_timestamp,cf_x,cf_y,cf_z,obs_x,obs_y,obs_z
0,85739.0,0.175,0.251,0.028,0.175220947265625,0.25149826049804686,0.028514955520629885
1,85749.0,0.175,0.251,0.015,0.17577830505371095,0.2514878997802734,0.028621265411376953
2,85759.0,0.175,0.251,0.016,0.17532296752929688,0.2516226043701172,0.028695438385009767
3,85769.0,0.175,0.251,0.017,0.17530780029296875,0.25163639831542967,0.02866267967224121
4,85779.0,0.175,0.251,0.018,0.17533038330078124,0.2516517333984375,0.02866571617126465
5,85789.0,0.175,0.251,0.016,0.17501968383789063,0.25120159912109374,0.028401163101196288
6,85799.0,0.175,0.251,0.017,0.17534449768066407,0.2516431579589844,0.028652879714965822
7,85809.0,0.175,0.251,0.017,0.17533407592773437,0.25166935729980466,0.028627819061279296
8,85819.0,0.175,0.251,0.018,1.5712828369140626,0.25858599853515624,0.6753281860351562
9,85829.0,0.175,0.251,0.019,0.17502297973632813,0.2512091064453125,0.028367910385131836
10,85839.0,0.175,0.251,0.018,1.571263916015625,0.25856640625,0.6752936401367188
11,85849.0,0.175,0.251,0.018,1.5712593994140625,0.2585963134765625,0.6753082885742188
12,85859.0,0.175,0.251,0.019,0.1753232421875,0.25164198303222657,0.028646846771240235
13,85869.0,0.175,0.251,0.019,0.1753690185546875,0.2514892425537109,0.028516849517822265
14,85879.0,0.175,0.251,0.018,0.17576699829101564,0.2514524688720703,0.028619514465332032
15,85889.0,0.175,0.251,0.019,0.17532911682128907,0.2516112518310547,0.02863728332519531
16,85899.0,0.175,0.251,0.019,1.571275634765625,0.2585555419921875,0.6753340454101563
17,85909.0,0.175,0.251,0.02,0.1753762969970703,0.2514975128173828,0.028548397064208985
18,85919.0,0.175,0.251,0.018,0.17578184509277345,0.25148358154296874,0.02862535858154297
19,85929.0,0.175,0.251,0.019,0.17535102844238282,0.25163516235351563,0.028626358032226563
20,85939.0,0.175,0.251,0.019,0.17533076477050782,0.25163975524902343,0.028629705429077147
21,85949.0,0.175,0.251,0.019,0.175221435546875,0.25143446350097653,0.028515308380126954
22,85959.0,0.174,0.251,0.02,1.5712752685546876,0.25855963134765625,0.6753004150390625
23,85969.0,0.174,0.25,0.018,0.17534950256347656,0.25162734985351565,0.02863614273071289
24,85979.0,0.174,0.25,0.019,0.17535421752929686,0.25161898803710936,0.02864158058166504
25,85989.0,0.174,0.25,0.019,1.5712801513671875,0.2585548095703125,0.6753057250976563
26,85999.0,0.174,0.25,0.02,0.1750410614013672,0.2512006530761719,0.028381298065185547
27,86009.0,0.173,0.25,0.017,0.17534689331054687,0.2516234893798828,0.028637529373168946
28,86019.0,0.173,0.25,0.018,0.17535076904296876,0.25163136291503907,0.028637639999389647
29,86029.0,0.174,0.25,0.018,1.571284912109375,0.258552490234375,0.6753319091796876
30,86039.0,0.174,0.25,0.019,0.17533865356445313,0.25148193359375,0.02851950263977051
31,86049.0,0.173,0.25,0.019,0.17535739135742187,0.2516209259033203,0.028641937255859375
32,86059.0,0.173,0.249,0.017,0.17534837341308593,0.2516478271484375,0.028651485443115233
33,86069.0,0.173,0.249,0.017,0.1753248291015625,0.25164529418945314,0.028638910293579102
34,86079.0,0.173,0.25,0.018,0.17535450744628905,0.25151300048828124,0.028543970108032227
35,86089.0,0.173,0.249,0.018,0.17533697509765625,0.2516411590576172,0.028660478591918944
36,86099.0,0.174,0.25,0.016,0.1753256378173828,0.2516389007568359,0.02865177536010742
37,86109.0,0.174,0.25,0.017,1.571267822265625,0.258621337890625,0.6753070678710937
38,86119.0,0.173,0.249,0.017,0.17523480224609375,0.2514605865478516,0.028494325637817383
39,86129.0,0.174,0.25,0.018,0.1757667999267578,0.25147433471679687,0.028621559143066407
40,86139.0,0.173,0.25,0.019,0.17534085083007814,0.2515997314453125,0.028666498184204102
41,86149.0,0.174,0.25,0.018,0.17534718322753906,0.2516125030517578,0.028649274826049804
42,86159.0,0.174,0.25,0.018,1.57128466796875,0.2585216064453125,0.6752783813476563
43,86169.0,0.173,0.25,0.019,0.17578482055664063,0.25148492431640623,0.028608234405517578
44,86179.0,0.174,0.25,0.019,0.17532136535644532,0.2516529235839844,0.028643293380737303
45,86189.0,0.174,0.25,0.018,1.57125732421875,0.2585909729003906,0.6753181762695313
46,86199.0,0.173,0.249,0.018,1.5712508544921875,0.25857330322265626,0.6753034057617188
47,86209.0,0.173,0.249,0.019,0.1750183563232422,0.2511852569580078,0.028347213745117186
48,86219.0,0.173,0.25,0.019,0.17534271240234375,0.2516376495361328,0.028635786056518554
49,86229.0,0.174,0.25,0.017,0.17531629943847657,0.2516380462646484,0.028672243118286134
50,86239.0,0.174,0.25,0.018,0.17532571411132813,0.25165452575683595,0.028668689727783202
51,86249.0,0.174,0.25,0.018,0.17500238037109375,0.251169189453125,0.02836546516418457
52,86259.0,0.174,0.25,0.019,0.1753231201171875,0.25164715576171875,0.028647293090820314
53,86269.0,0.173,0.25,0.019,0.17532717895507813,0.2516259460449219,0.028657602310180663
54,86279.0,0.174,0.25,0.018,1.5712664794921876,0.25857614135742185,0.675275146484375
55,86289.0,0.174,0.25,0.018,0.1753358154296875,0.25150006103515626,0.02853928565979004
56,86299.0,0.173,0.25,0.019,1.571259765625,0.2585901184082031,0.6752846069335937
57,86309.0,0.174,0.25,0.019,0.17533909606933593,0.25163262939453124,0.02867251205444336
