,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,stabilizer_thrust,des_timestamp,des_x,des_y,des_z,des_vx,des_vy,des_vz,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,78332.0,0.0,0.0,0.0,0.0,78332.0,4.10674524307251,,,,,,,,,2.0516552925109863,0.0,0.0,0.026,-0.003,-0.012,0.0,,,,,,,,,78329.0,0.0,0.0,24.0,-1073741824.0,0.0,0.0,0.0,2.0,-1.0,0.0
1,78342.0,0.0,0.0,0.0,0.0,78342.0,4.10674524307251,,,,,,,,,2.0684680938720703,0.0,0.0,0.026,0.0,-0.005,0.001,,,,,,,,,78339.0,0.0,0.0,24.0,-1073741312.0,3.0,-2.0,0.0,1.0,0.0,-1.0
2,78352.0,0.0,0.0,0.0,0.0,78352.0,4.10674524307251,,,,,,,,,2.0808727741241455,0.0,0.0,0.026,-0.002,-0.004,0.001,,,,,,,,,78349.0,0.0,0.0,24.0,-1073217024.0,4.0,-4.0,0.0,-2.0,1.0,0.0
3,78362.0,0.0,0.0,0.0,0.0,78362.0,4.10674524307251,,,,,,,,,2.0937979221343994,0.0,0.0,0.026,-0.006,-0.006,0.001,,,,,,,,,78359.0,0.0,0.0,24.0,-536870400.0,10.0,-3.0,0.0,0.0,-1.0,-2.0
4,78372.0,0.0,0.0,0.0,0.0,78372.0,4.10674524307251,,,,,,,,,2.105658531188965,0.0,0.0,0.026,-0.001,0.001,0.002,,,,,,,,,78369.0,0.0,0.0,24.0,-536870400.0,10.0,-3.0,0.0,1.0,-7.0,1.0
5,78382.0,0.0,0.0,0.0,0.0,78382.0,4.10674524307251,,,,,,,,,2.1174092292785645,0.0,0.0,0.027,-0.002,0.0,0.006,,,,,,,,,78379.0,0.0,0.0,26.0,-536346624.0,4.0,-4.0,0.0,0.0,0.0,2.0
6,78392.0,0.0,0.0,0.0,0.0,78392.0,4.10674524307251,,,,,,,,,2.129721164703369,0.0,0.0,0.027,0.001,-0.001,0.007,,,,,,,,,78389.0,0.0,0.0,26.0,-536345600.0,4.0,-8.0,0.0,-1.0,1.0,1.0
7,78402.0,0.0,0.0,0.0,0.0,78402.0,4.10674524307251,,,,,,,,,2.1417009830474854,0.0,0.0,0.027,-0.004,0.0,0.008,,,,,,,,,78399.0,0.0,0.0,26.0,-1073741824.0,8.0,-12.0,0.0,0.0,0.0,0.0
8,78412.0,0.0,0.0,0.0,0.0,78412.0,4.10674524307251,,,,,,,,,2.154968500137329,0.0,0.0,0.027,-0.006,0.003,0.009,,,,,,,,,78409.0,0.0,0.0,26.0,-536869376.0,12.0,-9.0,0.0,0.0,0.0,1.0
9,78422.0,0.0,0.0,0.0,0.0,78422.0,4.10674524307251,,,,,,,,,2.168043851852417,0.0,0.0,0.028,-0.007,0.012,0.022,,,,,,,,,78419.0,0.0,0.0,27.0,-535297536.0,8.0,-10.0,4.0,0.0,0.0,0.0
10,78432.0,0.0,0.0,0.0,0.0,78432.0,4.10674524307251,,,,,,,,,2.189181089401245,0.0,0.0,0.028,-0.007,0.011,0.02,,,,,,,,,78429.0,0.0,0.0,27.0,-535297536.0,8.0,-11.0,4.0,-3.0,-2.0,2.0
11,78442.0,0.0,0.0,0.0,0.0,78442.0,4.10674524307251,,,,,,,,,2.2103638648986816,-0.001,-0.001,0.028,-0.014,0.008,0.026,,,,,,,,,78439.0,0.0,0.0,27.0,-536345600.0,7.0,-15.0,4.0,1.0,0.0,-3.0
12,78452.0,0.0,0.0,0.0,0.0,78452.0,4.101466655731201,,,,,,,,,2.2314751148223877,-0.001,-0.001,0.029,-0.016,0.009,0.036,,,,,,,,,78449.0,0.0,0.0,27.0,-535822336.0,11.0,-11.0,4.0,-3.0,-5.0,0.0
