,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,des_x,des_y,des_z,des_timestamp,des_vx,des_vy,des_vz,cmd_ax,cmd_ay,cmd_az,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,obs_x,obs_y,obs_z,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,17294.0,0.0,0.0,0.0,0.0,17294.0,3.9167158603668213,,,,,,,,0.0,0.0,0.019,2.2239081859588623,0.001,0.0,0.001,0.0,0.0,0.0,,-1.0914091796875,0.11407300567626953,0.013757079124450684,,,,,0.5148863525390625,-0.013074016571044922,0.6571727905273438,17292.0,0.0,0.0,0.0,-1073741824.0,0.0,0.0,0.0,-1.0,-2.0,1.0
1,17304.0,0.0,0.0,0.0,0.0,17304.0,3.9167158603668213,,,,,,,,0.0,0.0,0.018,2.2590866088867188,-0.002,0.0,-0.001,0.0,0.0,0.0,,-1.0915888671875,0.1139330825805664,0.013600890159606933,,,,,0.5148162231445312,-0.013103781700134277,0.6571974487304687,17302.0,0.0,0.0,0.0,-536870912.0,5.0,-3.0,0.0,0.0,-1.0,-1.0
2,17314.0,0.0,0.0,0.0,0.0,17314.0,3.9167158603668213,,,,,,,,0.0,0.0,0.018,2.2799293994903564,-0.002,0.002,-0.001,0.0,0.0,0.0,,-1.09138916015625,0.11386580657958985,0.013689259529113769,,,,,0.5148211059570312,-0.013086977005004883,0.6571988525390625,17312.0,0.0,0.0,17.0,-1073217536.0,4.0,-4.0,0.0,2.0,3.0,2.0
3,17324.0,0.0,0.0,0.0,0.0,17324.0,3.9167158603668213,,,,,,,,0.0,0.0,0.018,2.2924304008483887,-0.003,0.002,-0.001,0.0,0.0,0.0,,-1.091450927734375,0.11415337371826172,0.013766555786132813,,,,,0.514798828125,-0.013073068618774414,0.6571900634765625,17322.0,0.0,0.0,18.0,-536346624.0,4.0,-3.0,0.0,1.0,3.0,2.0
4,17334.0,0.0,0.0,0.0,0.0,17334.0,3.9167158603668213,,,,,,,,0.0,0.0,0.018,2.3046858310699463,-0.003,0.0,-0.003,0.0,0.0,0.0,,-1.0913739013671875,0.11387429046630859,0.013729393005371094,,,,,0.5147955322265625,-0.013071179389953613,0.6571943359375,17332.0,0.0,0.0,17.0,-536346624.0,4.0,-3.0,0.0,-2.0,0.0,-2.0
5,17344.0,0.0,0.0,0.0,0.0,17344.0,3.9167158603668213,,,,,,,,0.0,0.0,0.018,2.316423177719116,-0.004,0.003,-0.002,0.0,0.0,0.0,,-1.091432861328125,0.11384915161132812,0.013633399963378907,,,,,0.5148165283203125,-0.013088736534118652,0.65721875,17342.0,0.0,0.0,17.0,-1073217536.0,4.0,-5.0,0.0,-2.0,0.0,-3.0
6,17354.0,0.0,0.0,0.0,0.0,17354.0,3.9167158603668213,,,,,,,,0.0,0.0,0.018,2.3285281658172607,-0.004,0.002,-0.002,0.0,0.0,0.0,,-1.0913861083984375,0.11371018981933594,0.013696329116821289,,,,,0.51478759765625,-0.01308866310119629,0.6571715698242188,17352.0,0.0,0.0,19.0,-1073217024.0,5.0,-6.0,0.0,0.0,-1.0,-2.0
7,17364.0,0.0,0.0,0.0,0.0,17364.0,3.92199444770813,,,,,,,,0.0,0.0,0.018,2.340644121170044,-0.005,0.007,-0.001,0.0,0.0,0.0,,-1.0913548583984376,0.11385357666015625,0.013693492889404297,,,,,0.5147847900390625,-0.013081290245056153,0.6571928100585938,17362.0,0.0,0.0,19.0,-1073217024.0,4.0,-8.0,0.0,-2.0,0.0,0.0
8,17374.0,0.0,0.0,0.0,0.0,17374.0,3.92199444770813,,,,,,,,0.0,0.0,0.018,2.353553533554077,-0.006,0.011,-0.001,0.0,0.0,0.0,,-1.0913736572265624,0.113859375,0.013685907363891602,,,,,0.5148073120117187,-0.0130836238861084,0.6571801147460937,17372.0,0.0,0.0,19.0,-536345088.0,4.0,-6.0,0.0,2.0,0.0,0.0
9,17384.0,0.0,0.0,0.0,0.0,17384.0,3.9167158603668213,,,,,,,,0.0,0.0,0.018,2.366067886352539,-0.007,0.012,0.001,0.0,0.0,0.0,,-1.09141845703125,0.11385726928710938,0.013674196243286132,,,,,0.5148021850585938,-0.013078597068786621,0.6571849975585937,17382.0,0.0,0.0,19.0,-536345088.0,4.0,-8.0,0.0,0.0,-1.0,1.0
