,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,stabilizer_thrust,des_timestamp,des_x,des_y,des_z,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,4613.0,0.0,0.0,0.0,0.0,4612.0,3.774193525314331,,,,,,,,,1.986142635345459,0.0,0.0,0.027,,,,,,,,,4610.0,0.0,0.0,0.0,-1073741824.0,-2.0,-2.0,0.0,0.0,0.0,5.0
1,4623.0,0.0,0.0,0.0,0.0,4622.0,3.774193525314331,,,,,,,,,1.999263048171997,0.0,0.0,0.027,,,,,,,,,4620.0,0.0,0.0,-356.0,-1073217536.0,-3.0,-4.0,0.0,-2.0,0.0,0.0
2,4633.0,0.0,0.0,0.0,0.0,4632.0,3.774193525314331,,,,,,,,,2.0118463039398193,0.0,0.0,0.027,,,,,,,,,4630.0,0.0,0.0,27.0,-536346624.0,-3.0,-5.0,0.0,-1.0,1.0,0.0
3,4643.0,0.0,0.0,0.0,0.0,4642.0,3.774193525314331,,,,,,,,,2.0244576930999756,0.0,0.0,0.027,,,,,,,,,4640.0,0.0,0.0,27.0,-536870912.0,1.0,-2.0,0.0,1.0,-2.0,-1.0
4,4653.0,0.0,0.0,0.0,0.0,4652.0,3.774193525314331,,,,,,,,,2.0368990898132324,0.0,0.0,0.027,,,,,,,,,4650.0,0.0,0.0,27.0,-536870912.0,-1.0,-6.0,0.0,0.0,-1.0,0.0
5,4663.0,0.0,0.0,0.0,0.0,4662.0,3.774193525314331,,,,,,,,,2.049407958984375,0.0,0.0,0.027,,,,,,,,,4660.0,0.0,0.0,27.0,-536870912.0,-1.0,-7.0,0.0,1.0,0.0,2.0
6,4673.0,0.0,0.0,0.0,0.0,4672.0,3.774193525314331,,,,,,,,,2.0625264644622803,0.0,0.0,0.027,,,,,,,,,4670.0,0.0,0.0,27.0,-536346624.0,-3.0,-7.0,0.0,1.0,-5.0,1.0
7,4683.0,0.0,0.0,0.0,0.0,4682.0,3.774193525314331,,,,,,,,,2.075423240661621,0.001,0.001,0.027,,,,,,,,,4680.0,0.0,0.0,27.0,-536346624.0,-3.0,-7.0,0.0,2.0,1.0,2.0
8,4693.0,0.0,0.0,0.0,0.0,4692.0,3.774193525314331,,,,,,,,,2.0878214836120605,0.001,0.001,0.027,,,,,,,,,4690.0,0.0,0.0,27.0,-536346624.0,-2.0,-8.0,0.0,0.0,-3.0,0.0
9,4703.0,0.0,0.0,0.0,0.0,4702.0,3.774193525314331,,,,,,,,,2.1004769802093506,0.0,0.0,0.027,,,,,,,,,4700.0,0.0,0.0,27.0,-535298048.0,-1.0,-2.0,0.0,0.0,1.0,0.0
10,4713.0,0.0,0.0,0.0,0.0,4712.0,3.774193525314331,,,,,,,,,2.114802122116089,0.0,0.0,0.027,,,,,,,,,4710.0,0.0,0.0,27.0,-534772736.0,1.0,0.0,0.0,-3.0,-5.0,-2.0
11,4723.0,0.0,0.0,0.0,0.0,4722.0,3.774193525314331,,,,,,,,,2.127333879470825,0.0,0.0,0.027,,,,,,,,,4720.0,0.0,0.0,27.0,-535822336.0,0.0,-5.0,0.0,3.0,0.0,2.0
12,4733.0,0.0,0.0,0.0,0.0,4732.0,3.774193525314331,,,,,,,,,2.139800786972046,-0.003,-0.003,0.027,,,,,,,,,4730.0,0.0,0.0,27.0,-535822336.0,0.0,-5.0,0.0,3.0,-4.0,4.0
13,4743.0,0.0,0.0,0.0,0.0,4742.0,3.774193525314331,,,,,,,,,2.1531200408935547,-0.005,-0.005,0.027,,,,,,,,,4740.0,0.0,0.0,27.0,-535298048.0,-1.0,-5.0,0.0,0.0,2.0,-4.0
14,4753.0,0.0,0.0,0.0,0.0,4752.0,3.774193525314331,,,,,,,,,2.1659021377563477,-0.007,-0.007,0.027,,,,,,,,,4750.0,0.0,0.0,27.0,-535298048.0,0.0,-6.0,0.0,0.0,-2.0,5.0
15,4763.0,0.0,0.0,0.0,0.0,4762.0,3.774193525314331,,,,,,,,,2.1783523559570312,-0.009,-0.009,0.027,,,,,,,,,4760.0,0.0,0.0,27.0,-535298048.0,0.0,-7.0,1.0,3.0,-2.0,1.0
16,4773.0,0.0,0.0,0.0,0.0,4772.0,3.774193525314331,,,,,,,,,2.1908702850341797,-0.011,-0.011,0.023,,,,,,,,,4770.0,0.0,0.0,27.0,-533724160.0,8.0,4.0,2.0,-2.0,0.0,-1.0
17,4783.0,0.0,0.0,0.0,0.0,4782.0,3.774193525314331,,,,,,,,,2.204401969909668,-0.011,-0.011,0.024,,,,,,,,,4780.0,0.0,0.0,27.0,-533724160.0,5.0,1.0,2.0,6.0,1.0,0.0
18,4793.0,0.0,0.0,0.0,0.0,4792.0,3.774193525314331,,,,,,,,,2.21707820892334,-0.013,-0.013,0.025,,,,,,,,,4790.0,0.0,0.0,27.0,-534773760.0,3.0,0.0,2.0,0.0,-5.0,0.0
19,4803.0,0.0,0.0,0.0,0.0,4802.0,3.774193525314331,,,,,,,,,2.2295773029327393,-0.008,-0.008,0.03,,,,,,,,,4800.0,0.0,0.0,27.0,-534773760.0,3.0,-1.0,1.0,0.0,-1.0,-1.0
20,4813.0,0.0,0.0,0.0,0.0,4812.0,3.774193525314331,,,,,,,,,2.2429561614990234,-0.011,-0.011,0.025,,,,,,,,,4810.0,0.0,0.0,27.0,-534773760.0,3.0,0.0,1.0,-1.0,1.0,-1.0
21,4823.0,54753.0,54169.0,54851.0,55259.0,4822.0,3.774193525314331,,,,,,,,,2.256183624267578,-0.014,-0.014,0.027,,,,,,,,,4820.0,0.0,0.0,27.0,-533724160.0,10.0,4.0,1.0,6.0,-3.0,5.0
22,4833.0,54915.0,53675.0,54941.0,56137.0,4832.0,3.383577823638916,,,,,,,,,2.268831968307495,-0.017,-0.017,0.032,,,,,,,,,4830.0,0.0,0.0,27.0,-533724160.0,8.0,6.0,1.0,3.0,0.0,-2.0
23,4843.0,54946.0,54170.0,55266.0,55906.0,4842.0,3.082698106765747,,,,,,,,,2.282166004180908,-0.02,-0.02,0.032,,,,,,,,,4840.0,0.0,0.0,27.0,-534773760.0,2.0,-1.0,1.0,-2.0,4.0,4.0
24,4853.0,54948.0,55948.0,55596.0,54544.0,4852.0,2.9085044860839844,,,,,,,,,2.295398712158203,-0.022,-0.022,0.035,,,,,,,,,4850.0,0.0,0.0,27.0,-534773760.0,2.0,-1.0,0.0,6.0,-18.0,-12.0
25,4863.0,55711.0,56047.0,55403.0,54495.0,4862.0,2.9085044860839844,,,,,,,,,2.308353900909424,-0.024,-0.024,0.043,,,,,,,,,4860.0,0.0,0.0,27.0,-533200896.0,1.0,2.0,0.0,-32.0,-30.0,-24.0
26,4873.0,54309.0,54737.0,56761.0,56517.0,4872.0,2.792375326156616,,,,,,,,,2.3217835426330566,-0.028,-0.028,0.046,,,,,,,,,4870.0,1.0,0.0,27.0,-533724160.0,12.0,4.0,0.0,22.0,-6.0,-11.0
27,4883.0,55759.0,54903.0,55797.0,56469.0,4882.0,2.771260976791382,,,,,,,,,2.3348705768585205,-0.029,-0.029,0.054,,,,,,,,,4880.0,0.0,0.0,27.0,-534249472.0,0.0,3.0,1.0,29.0,-6.0,-3.0
28,4893.0,55111.0,55143.0,56541.0,56685.0,4892.0,2.792375326156616,,,,,,,,,2.3476994037628174,-0.031,-0.031,0.059,,,,,,,,,4890.0,0.0,0.0,27.0,-534249472.0,0.0,4.0,3.0,3.0,-1.0,3.0
29,4903.0,55292.0,54400.0,56540.0,57544.0,4902.0,2.8293254375457764,,,,,,,,,2.3606064319610596,-0.035,-0.035,0.069,,,,,,,,,4900.0,1.0,1.0,27.0,-532675584.0,12.0,16.0,4.0,-21.0,33.0,-3.0
30,4913.0,53793.0,54017.0,57647.0,58847.0,4912.0,2.8293254375457764,,,,,,,,,2.3746931552886963,-0.037,-0.037,0.077,,,,,,,,,4910.0,1.0,1.0,27.0,-532675584.0,10.0,18.0,5.0,-46.0,20.0,-29.0
31,4923.0,53749.0,56069.0,57699.0,57327.0,4922.0,2.8662755489349365,,,,,,,,,2.387747049331665,-0.03,-0.03,0.084,,,,,,,,,4920.0,0.0,2.0,27.0,-532676096.0,6.0,18.0,6.0,-73.0,61.0,-20.0
32,4933.0,54201.0,54227.0,58843.0,58153.0,4932.0,2.903225898742676,,,,,,,,,2.4008169174194336,-0.026,-0.026,0.096,,,,,,,,,4930.0,0.0,2.0,27.0,-531103232.0,1.0,23.0,6.0,-7.0,90.0,16.0
33,4943.0,54771.0,53505.0,59301.0,58771.0,4942.0,2.9296188354492188,,,,,,,,,2.414862632751465,-0.031,-0.031,0.106,,,,,,,,,4940.0,0.0,5.0,27.0,-529005056.0,-4.0,43.0,3.0,-97.0,-10.0,26.0
34,4953.0,53975.0,54753.0,59813.0,58387.0,4952.0,2.9718475341796875,,,,,,,,,2.427663564682007,-0.031,-0.031,0.112,,,,,,,,,4950.0,0.0,5.0,27.0,-527955456.0,-6.0,47.0,5.0,-48.0,53.0,-2.0
35,4963.0,53013.0,60813.0,59443.0,53719.0,4962.0,3.003519296646118,,,,,,,,,2.440488576889038,-0.031,-0.031,0.125,,,,,,,,,4960.0,-1.0,6.0,27.0,-527954944.0,-15.0,52.0,10.0,71.0,121.0,-37.0
36,4973.0,53469.0,65197.0,58063.0,50031.0,4972.0,3.003519296646118,,,,,,,,,2.4557816982269287,-0.032,-0.032,0.143,,,,,,,,,4970.0,-3.0,7.0,27.0,-527953408.0,-27.0,56.0,19.0,369.0,333.0,-54.0
37,4983.0,53145.0,65535.0,59009.0,40381.0,4982.0,3.0404694080352783,,,,,,,,,2.473874092102051,-0.032,-0.032,0.156,,,,,,,,,4980.0,-5.0,9.0,27.0,-526901760.0,-45.0,69.0,28.0,689.0,548.0,-15.0
38,4993.0,55080.0,65535.0,58686.0,36216.0,4992.0,3.0774195194244385,,,,,,,,,2.491208791732788,-0.03,-0.03,0.162,,,,,,,,,4990.0,-7.0,11.0,27.0,-527948288.0,-57.0,79.0,45.0,1036.0,796.0,38.0
39,5003.0,55195.0,65535.0,59103.0,34205.0,5002.0,3.1302053928375244,,,,,,,,,2.508997678756714,-0.03,-0.03,0.176,,,,,,,,,5000.0,-9.0,13.0,27.0,-530041344.0,-71.0,92.0,66.0,1192.0,849.0,73.0
40,5013.0,56016.0,65535.0,58272.0,33936.0,5012.0,3.1671555042266846,,,,,,,,,2.5266764163970947,-0.029,-0.029,0.183,,,,,,,,,5010.0,-10.0,15.0,28.0,-533184000.0,-78.0,104.0,93.0,1239.0,782.0,98.0
41,5023.0,55678.0,65535.0,57764.0,37388.0,5022.0,3.2041056156158447,,,,,,,,,2.582099199295044,-0.028,-0.028,0.198,,,,,,,,,5020.0,-11.0,17.0,23.0,-1072149504.0,-84.0,111.0,88.0,1166.0,482.0,108.0
42,5033.0,55315.0,65535.0,60361.0,38209.0,5032.0,3.2041056156158447,,,,,,,,,2.606405019760132,-0.026,-0.026,0.223,,,,,,,,,5030.0,-11.0,21.0,24.0,-1069001727.0,-85.0,129.0,119.0,960.0,297.0,144.0
43,5043.0,54018.0,60904.0,61370.0,42216.0,5042.0,3.230498790740967,,,,,,,,,2.626797914505005,-0.023,-0.023,0.239,,,,,,,,,5040.0,-13.0,21.0,25.0,-1064805375.0,-95.0,120.0,148.0,791.0,146.0,159.0
44,5053.0,55577.0,54913.0,59797.0,45437.0,5052.0,3.241055965423584,,,,,,,,,2.646587371826172,-0.022,-0.022,0.248,,,,,,,,,5050.0,-11.0,18.0,27.0,-1058514942.0,-87.0,89.0,182.0,508.0,-94.0,193.0
45,5063.0,57527.0,47183.0,57715.0,49771.0,5062.0,3.251613140106201,,,,,,,,,2.6645355224609375,-0.02,-0.02,0.257,,,,,,,,,5060.0,-8.0,18.0,30.0,-1055371261.0,-67.0,74.0,217.0,153.0,-410.0,228.0
46,5073.0,60655.0,42721.0,57891.0,52921.0,5072.0,3.267448902130127,,,,,,,,,2.6817636489868164,-0.018,-0.018,0.262,,,,,,,,,5070.0,-11.0,22.0,25.0,-1056419836.0,-89.0,91.0,206.0,-100.0,-743.0,276.0
47,5083.0,58921.0,37425.0,59855.0,55107.0,5082.0,3.2727274894714355,,,,,,,,,2.6997056007385254,-0.016,-0.016,0.27,,,,,,,,,5080.0,-14.0,21.0,27.0,-1055372283.0,-109.0,73.0,237.0,-333.0,-967.0,290.0
48,5093.0,59664.0,35954.0,58500.0,54078.0,5092.0,3.2727274894714355,,,,,,,,,2.718107223510742,-0.013,-0.013,0.278,,,,,,,,,5090.0,-15.0,20.0,29.0,-1055375354.0,-116.0,58.0,269.0,-479.0,-1053.0,309.0
49,5103.0,60750.0,36586.0,56752.0,50892.0,5102.0,3.2832846641540527,,,,,,,,,2.7358758449554443,-0.011,-0.011,0.285,,,,,,,,,5100.0,-17.0,19.0,32.0,-1055378425.0,-125.0,41.0,300.0,-407.0,-1096.0,331.0
