,stateZ_timestamp,cf_x,cf_y,cf_z,obs_x,obs_y,obs_z
0,661527.0,0.175,0.251,0.028,1.460002685546875,0.27595928955078125,0.6732896728515625
1,661537.0,0.175,0.251,0.028,1.4600343017578126,0.27595651245117186,0.6733366088867188
2,661547.0,0.175,0.251,0.017,1.46001171875,0.27594277954101565,0.67330908203125
3,661557.0,0.175,0.251,0.018,1.4600078125,0.27591207885742186,0.6732907104492187
4,661567.0,0.175,0.251,0.019,1.4600206298828124,0.27591986083984377,0.673298095703125
5,661577.0,0.175,0.251,0.019,1.46002001953125,0.27593197631835936,0.6732847290039062
6,661587.0,0.175,0.251,0.02,1.4600013427734375,0.27592648315429685,0.6733117065429688
7,661597.0,0.175,0.251,0.018,1.45999853515625,0.2759183349609375,0.6733154907226563
8,661607.0,0.175,0.252,0.018,1.4599847412109375,0.27594805908203124,0.6733189086914062
9,661617.0,0.175,0.251,0.019,0.17544668579101563,0.2517289276123047,0.028763160705566407
10,661627.0,0.175,0.251,0.019,1.4600142822265625,0.2759312438964844,0.6733035278320313
11,661637.0,0.175,0.251,0.019,1.46003564453125,0.2759393310546875,0.6733521118164062
12,661647.0,0.175,0.251,0.02,1.4599906005859375,0.27593197631835936,0.6732973022460937
13,661657.0,0.175,0.251,0.02,1.4599979248046875,0.2759288940429688,0.6732999267578125
14,661667.0,0.175,0.251,0.021,1.459995361328125,0.27593948364257814,0.6732921142578125
15,661677.0,0.175,0.251,0.019,1.4599932861328124,0.2759487915039063,0.6733046875
16,661687.0,0.174,0.25,0.02,1.4599898681640624,0.27596240234375,0.6732800903320313
17,661697.0,0.174,0.25,0.02,1.459974609375,0.2759408874511719,0.6732908325195313
18,661707.0,0.175,0.251,0.021,1.459986572265625,0.27595541381835936,0.6732886962890625
19,661717.0,0.175,0.251,0.021,1.459966552734375,0.27593789672851565,0.6732850952148437
20,661727.0,0.175,0.251,0.019,1.460015380859375,0.27595809936523436,0.6732916870117187
21,661737.0,0.175,0.251,0.019,1.4599847412109375,0.27595416259765626,0.6732955322265625
22,661747.0,0.176,0.252,0.02,1.4599744873046876,0.2759581298828125,0.6732982177734375
23,661757.0,0.176,0.252,0.02,1.459993408203125,0.27596588134765626,0.6732916259765624
24,661767.0,0.176,0.252,0.019,1.459958984375,0.2759731750488281,0.6732771606445312
25,661777.0,0.176,0.251,0.02,1.4599713134765624,0.2759547119140625,0.6732841796875
26,661787.0,0.175,0.251,0.02,0.17547006225585937,0.2516835479736328,0.028779146194458007
27,661797.0,0.175,0.251,0.021,1.4599676513671875,0.2759597473144531,0.6732999877929687
28,661807.0,0.176,0.251,0.021,0.17534835815429686,0.25147592163085936,0.028563102722167968
29,661817.0,0.176,0.252,0.019,1.4599495849609374,0.27598797607421877,0.6732796630859375
30,661827.0,0.175,0.252,0.019,1.4599813232421874,0.2759539794921875,0.6733096923828125
31,661837.0,0.175,0.251,0.02,1.45996728515625,0.2759465942382813,0.6732822875976563
32,661847.0,0.175,0.252,0.02,1.459972900390625,0.2759556274414062,0.6732938842773437
33,661857.0,0.175,0.252,0.018,1.459974365234375,0.27596728515625,0.6733051147460938
34,661867.0,0.175,0.251,0.018,1.4599915771484375,0.27595370483398435,0.6733050537109375
35,661877.0,0.176,0.252,0.019,1.4599833984375,0.2759342956542969,0.6732905883789062
36,661887.0,0.175,0.251,0.019,1.4599791259765624,0.27595819091796875,0.6732924194335937
37,661897.0,0.176,0.252,0.02,1.45998388671875,0.2759405212402344,0.673287109375
38,661907.0,0.176,0.252,0.019,1.46000732421875,0.2759734191894531,0.6733432006835938
39,661917.0,0.176,0.252,0.019,1.459991455078125,0.275940673828125,0.6733054809570312
40,661927.0,0.175,0.251,0.02,1.4599708251953125,0.27596490478515623,0.67330419921875
41,661937.0,0.175,0.251,0.02,1.459984619140625,0.27593130493164064,0.6732948608398438
42,661947.0,0.175,0.251,0.019,1.459984375,0.27594915771484374,0.6732994384765625
43,661957.0,0.176,0.251,0.019,0.17546002197265625,0.2516895294189453,0.028748298645019533
44,661967.0,0.176,0.251,0.02,0.1754348907470703,0.25170767211914064,0.028757007598876953
45,661977.0,0.176,0.251,0.02,1.459981689453125,0.2759284973144531,0.6733140258789062
46,661987.0,0.175,0.251,0.019,1.45998681640625,0.2759500732421875,0.6733306274414063
47,661997.0,0.175,0.251,0.019,1.4599749755859375,0.27594100952148437,0.6733011474609375
48,662007.0,0.175,0.251,0.019,1.4599910888671874,0.2759344787597656,0.6733276977539062
49,662017.0,0.175,0.251,0.02,1.4599813232421874,0.27592718505859376,0.6733150024414063
50,662027.0,0.175,0.251,0.02,1.460012451171875,0.2759468688964844,0.6733678588867188
51,662037.0,0.175,0.251,0.019,1.4599725341796874,0.2759342041015625,0.673331787109375
52,662047.0,0.175,0.251,0.019,1.460029541015625,0.2759329528808594,0.673365478515625
53,662057.0,0.175,0.251,0.02,1.4599791259765624,0.2759491271972656,0.6733035888671876
54,662067.0,0.175,0.251,0.02,0.17516758728027343,0.25128578186035155,0.028424856185913085
55,662077.0,0.175,0.251,0.018,1.4599991455078125,0.27593621826171877,0.6733161010742188
56,662087.0,0.175,0.251,0.019,1.4599942626953124,0.2759312744140625,0.673313232421875
57,662097.0,0.175,0.251,0.019,1.4599942626953124,0.2759312744140625,0.673313232421875
58,662107.0,0.175,0.251,0.019,1.459983154296875,0.2759369201660156,0.6733301391601563
59,662118.0,0.175,0.251,0.02,1.46000390625,0.27596694946289063,0.67334912109375
60,662127.0,0.175,0.252,0.018,0.17544613647460938,0.2516920928955078,0.02877214050292969
61,662137.0,0.175,0.251,0.018,1.4599876708984374,0.27592135620117186,0.6733184204101562
62,662147.0,0.175,0.251,0.019,1.45997900390625,0.27592218017578124,0.6733252563476563
63,662158.0,0.175,0.251,0.019,1.4599837646484375,0.2759309997558594,0.6733091430664062
