,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,stabilizer_thrust,des_timestamp,des_x,des_y,des_z,des_vx,des_vy,des_vz,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,20595.0,0.0,0.0,0.0,0.0,20595.0,4.059237957000732,,,,,,,,,2.1712779998779297,-0.002,-0.002,0.026,-0.034,-0.004,-0.008,,,,,,,,,20593.0,0.0,0.0,0.0,-1073741824.0,0.0,0.0,0.0,1.0,10.0,1.0
1,20605.0,0.0,0.0,0.0,0.0,20605.0,4.053959369659424,,,,,,,,,2.1919589042663574,0.0,0.0,0.026,-0.001,-0.001,-0.008,,,,,,,,,20603.0,0.0,0.0,26.0,-1073217536.0,-5.0,0.0,0.0,1.0,11.0,-3.0
2,20615.0,0.0,0.0,0.0,0.0,20615.0,4.059237957000732,,,,,,,,,2.204047203063965,0.0,0.0,0.027,0.0,0.0,0.0,,,,,,,,,20613.0,0.0,0.0,27.0,-1073217536.0,-6.0,0.0,0.0,3.0,11.0,-2.0
3,20625.0,0.0,0.0,0.0,0.0,20625.0,4.059237957000732,,,,,,,,,2.2184908390045166,0.0,0.0,0.027,0.004,0.0,0.0,,,,,,,,,20623.0,0.0,0.0,26.0,-1073217536.0,-11.0,-1.0,0.0,-3.0,8.0,-2.0
4,20635.0,0.0,0.0,0.0,0.0,20635.0,4.059237957000732,,,,,,,,,2.2311370372772217,0.0,0.0,0.027,0.006,0.0,0.0,,,,,,,,,20633.0,0.0,0.0,26.0,-1073217536.0,-13.0,-1.0,0.0,-3.0,11.0,0.0
5,20645.0,0.0,0.0,0.0,0.0,20645.0,4.059237957000732,,,,,,,,,2.242711067199707,0.0,0.0,0.027,0.008,0.0,0.0,,,,,,,,,20643.0,0.0,0.0,26.0,-536346624.0,-16.0,-1.0,-1.0,0.0,10.0,-1.0
6,20655.0,0.0,0.0,0.0,0.0,20655.0,4.059237957000732,,,,,,,,,2.2544171810150146,0.0,0.0,0.027,0.01,0.001,0.001,,,,,,,,,20653.0,0.0,0.0,28.0,-536870400.0,-19.0,-2.0,0.0,0.0,14.0,-2.0
7,20665.0,0.0,0.0,0.0,0.0,20665.0,4.059237957000732,,,,,,,,,2.268014430999756,0.0,0.0,0.027,0.013,0.001,0.002,,,,,,,,,20663.0,0.0,0.0,28.0,-536346112.0,-22.0,-2.0,0.0,0.0,14.0,-3.0
8,20675.0,0.0,0.0,0.0,0.0,20675.0,4.059237957000732,,,,,,,,,2.2851240634918213,0.0,0.0,0.028,0.014,0.003,0.001,,,,,,,,,20673.0,-1.0,0.0,28.0,-536346112.0,-25.0,-3.0,0.0,-3.0,11.0,-4.0
9,20685.0,0.0,0.0,0.0,0.0,20685.0,4.059237957000732,,,,,,,,,2.30464768409729,0.0,0.0,0.028,0.018,0.001,0.0,,,,,,,,,20683.0,0.0,0.0,28.0,-536867328.0,-15.0,-2.0,0.0,3.0,14.0,2.0
