,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,des_x,des_y,des_z,des_timestamp,des_vx,des_vy,des_vz,cmd_ax,cmd_ay,cmd_az,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,obs_x,obs_y,obs_z,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,100232.0,0.0,0.0,0.0,0.0,100230.0,3.7319648265838623,,,,,,,,-0.04913578414916992,-0.06762757873535157,0.025587228775024413,2.1962783336639404,0.087,-0.009,0.005,0.0,0.0,0.0,,,,,,,,,1.4953060302734376,-0.09805075073242188,0.6642406005859375,100229.0,-49.34040832519531,-67.77565002441406,25.524023056030273,-536346624.0,4.0,0.0,0.0,-1.0,0.0,1.0
1,100242.0,0.0,0.0,0.0,0.0,100240.0,3.7319648265838623,,,,,,,,-0.049180335998535156,-0.06754044342041016,0.025690338134765626,2.2143805027008057,0.087,-0.009,0.005,0.0,0.0,0.0,,,,,,,,,1.4953006591796876,-0.09804560089111328,0.6641650390625,100239.0,-49.61835861206055,-67.53559875488281,25.543304443359375,-536346624.0,8.0,0.0,0.0,-4.0,0.0,0.0
2,100252.0,0.0,0.0,0.0,0.0,100250.0,3.7319648265838623,,,,,,,,-0.04909938430786133,-0.06756639099121094,0.025698369979858398,2.226912260055542,0.087,-0.009,0.003,0.0,0.0,0.0,,,,,,,,,1.4952994384765625,-0.09804232025146484,0.6641912841796875,100249.0,-49.41453170776367,-67.44546508789062,25.656673431396484,-536346624.0,12.0,-1.0,0.0,-2.0,3.0,1.0
3,100262.0,0.0,0.0,0.0,0.0,100260.0,3.737243413925171,,,,,,,,-0.049095054626464844,-0.06759091186523437,0.025676877975463867,2.24592661857605,0.087,-0.009,0.003,0.0,0.0,0.0,,,,,,,,,1.49530712890625,-0.09805962371826171,0.664195556640625,100259.0,-49.326053619384766,-67.75804901123047,25.533279418945312,-536346624.0,16.0,-1.0,0.0,-3.0,-1.0,-2.0
4,100272.0,0.0,0.0,0.0,0.0,100270.0,3.737243413925171,,,,,,,,-0.04910361862182617,-0.06757569122314454,0.02570166778564453,2.258082628250122,0.087,-0.009,0.003,0.0,0.0,0.0,,,,,,,,,1.495308837890625,-0.09804916381835938,0.6642047729492188,100269.0,-49.338130950927734,-67.77383422851562,25.533363342285156,-536346112.0,20.0,-2.0,0.0,0.0,4.0,-8.0
5,100282.0,0.0,0.0,0.0,0.0,100280.0,3.737243413925171,,,,,,,,-0.04932050323486328,-0.06741889953613281,0.025807096481323243,2.2700817584991455,0.087,-0.009,0.003,0.0,0.0,0.0,,,,,,,,,1.4952921142578126,-0.09805524444580078,0.66420166015625,100279.0,-49.65143966674805,-67.54674530029297,25.553218841552734,-536346112.0,25.0,-2.0,0.0,0.0,-2.0,1.0
6,100292.0,0.0,0.0,0.0,0.0,100290.0,3.737243413925171,,,,,,,,-0.049108932495117184,-0.06759562683105469,0.025745494842529297,2.2820215225219727,0.087,-0.009,0.004,0.0,0.0,0.0,,,,,,,,,1.4953065185546874,-0.09805534362792968,0.6641865234375,100289.0,-49.45743179321289,-67.68610382080078,25.53849220275879,-536346112.0,29.0,-3.0,0.0,-1.0,0.0,-1.0
7,100302.0,0.0,0.0,0.0,0.0,100300.0,3.737243413925171,,,,,,,,-0.0491910171508789,-0.06768547058105469,0.025762323379516602,2.2955732345581055,0.087,-0.009,0.004,0.0,0.0,0.0,,,,,,,,,1.495313232421875,-0.09804273986816406,0.6641677856445313,100299.0,-49.315711975097656,-67.76463317871094,25.530818939208984,-536346112.0,33.0,-3.0,-1.0,-3.0,4.0,-1.0
8,100312.0,0.0,0.0,0.0,0.0,100310.0,3.737243413925171,,,,,,,,-0.04931425857543945,-0.06778981781005859,0.025807889938354492,2.312011957168579,0.087,-0.009,0.008,0.0,0.0,0.0,,,,,,,,,1.495287841796875,-0.09804830169677735,0.664188720703125,100309.0,-49.327632904052734,-67.76776885986328,25.542280197143555,-536346112.0,37.0,-4.0,-1.0,-1.0,2.0,0.0
9,100322.0,0.0,0.0,0.0,0.0,100320.0,3.737243413925171,,,,,,,,-0.049351688385009765,-0.06783791351318359,0.02586532974243164,2.3290843963623047,0.086,-0.009,0.014,0.0,0.0,0.0,,,,,,,,,1.495318359375,-0.0980569839477539,0.6642279663085937,100319.0,-49.327327728271484,-67.75591278076172,25.535478591918945,-536346112.0,42.0,-4.0,-1.0,2.0,2.0,1.0
