,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,des_x,des_y,des_z,des_timestamp,des_vx,des_vy,des_vz,cmd_ax,cmd_ay,cmd_az,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,obs_x,obs_y,obs_z,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_rollrate,stateZ_pitchrate,stateZ_yawrate
0,26647.0,0.0,0.0,0.0,0.0,26646.0,3.7794721126556396,,,,,,,,-1.753809326171875,0.03885240173339844,0.01215884017944336,2.183067560195923,0.014,0.009,0.003,0.0,0.0,0.0,,,,,,,,,0.2706802978515625,0.026013763427734374,0.655217041015625,26646.0,-1753.863525390625,38.866355895996094,12.270867347717285,-1073741824.0,0.0,0.0,0.0,0.0,-2.0,-1.0
1,26657.0,0.0,0.0,0.0,0.0,26656.0,3.774193525314331,,,,,,,,-1.75371142578125,0.03902153015136719,0.011855622291564942,2.2042057514190674,0.014,0.009,0.005,0.0,0.0,0.0,,,,,,,,,0.27068377685546874,0.026015241622924803,0.6551970825195312,26656.0,-1753.8118896484375,38.85831069946289,12.158256530761719,-1073741312.0,0.0,0.0,0.0,-2.0,-1.0,0.0
2,26667.0,0.0,0.0,0.0,0.0,26666.0,3.774193525314331,,,,,,,,-1.753799072265625,0.039020599365234374,0.011921221733093262,2.21606707572937,0.015,0.011,0.006,0.0,0.0,0.0,,,,,,,,,0.27065084838867187,0.026027265548706054,0.6551930541992188,26666.0,-1753.8416748046875,38.87233352661133,12.174357414245605,-536870400.0,0.0,0.0,0.0,-1.0,-1.0,0.0
3,26677.0,0.0,0.0,0.0,0.0,26676.0,3.774193525314331,,,,,,,,-1.7537862548828125,0.03904933929443359,0.011932899475097656,2.2291860580444336,0.016,0.011,0.006,0.0,0.0,0.0,,,,,,,,,0.2706835021972656,0.026008520126342773,0.6551804809570313,26676.0,-1753.7830810546875,38.867828369140625,12.150003433227539,-536870400.0,0.0,-1.0,0.0,0.0,-1.0,1.0
4,26687.0,0.0,0.0,0.0,0.0,26686.0,3.774193525314331,,,,,,,,-1.75378515625,0.039046554565429686,0.011932146072387696,2.2412328720092773,0.016,0.012,0.0,0.0,0.0,0.0,,,,,,,,,0.2706485290527344,0.026018625259399415,0.6551762084960937,26686.0,-1753.8094482421875,38.86180114746094,12.195218086242676,-536870400.0,0.0,-1.0,0.0,-5.0,0.0,3.0
5,26697.0,0.0,0.0,0.0,0.0,26696.0,3.7794721126556396,,,,,,,,-1.753841796875,0.03904262161254883,0.011955499649047852,2.2528042793273926,0.016,0.012,0.0,0.0,0.0,0.0,,,,,,,,,0.27066131591796877,0.02600029182434082,0.6551915893554687,26696.0,-1753.818603515625,38.905879974365234,12.172662734985352,-536870400.0,0.0,-1.0,0.0,-3.0,-1.0,-8.0
6,26707.0,0.0,0.0,0.0,0.0,26706.0,3.774193525314331,,,,,,,,-1.7537642822265624,0.03901576614379883,0.011977685928344726,2.264341115951538,0.017,0.013,0.001,0.0,0.0,0.0,,,,,,,,,0.2706611633300781,0.026018213272094727,0.655180419921875,26706.0,-1753.8255615234375,38.88391876220703,12.166739463806152,-536870400.0,0.0,-2.0,0.0,3.0,3.0,0.0
7,26717.0,0.0,0.0,0.0,0.0,26716.0,3.774193525314331,,,,,,,,-1.753800537109375,0.03893111419677735,0.01198932933807373,2.2758235931396484,0.018,0.014,-0.001,0.0,0.0,0.0,,,,,,,,,0.270652099609375,0.026027511596679688,0.655212646484375,26716.0,-1753.8128662109375,38.84596252441406,12.193455696105957,-536870400.0,0.0,-2.0,0.0,0.0,-4.0,0.0
8,26727.0,0.0,0.0,0.0,0.0,26726.0,3.774193525314331,,,,,,,,-1.753861328125,0.038848892211914066,0.012062500953674317,2.29073429107666,0.001,-0.005,0.0,0.0,0.0,0.0,,,,,,,,,0.270646240234375,0.02601784896850586,0.6551904296875,26726.0,-1753.8082275390625,38.84614944458008,12.191418647766113,-536870400.0,0.0,-2.0,1.0,-4.0,0.0,-1.0
9,26737.0,0.0,0.0,0.0,0.0,26736.0,3.774193525314331,,,,,,,,-1.753873046875,0.03883765029907227,0.012082576751708984,2.3046834468841553,0.001,-0.007,0.0,0.0,0.0,0.0,,,,,,,,,0.2706646118164063,0.026021635055541992,0.6551702880859375,26736.0,-1753.870849609375,38.874916076660156,12.307358741760254,-536870400.0,-1.0,-3.0,0.0,4.0,0.0,2.0
