Time,Agent_0_X,Agent_0_Y,Agent_0_Z,Agent_1_X,Agent_1_Y,Agent_1_Z,Agent_2_X,Agent_2_Y,Agent_2_Z
7.191666666666666,-1.507572647839112e-18,0.11106789408340197,0.9999993892559484,-0.25,-0.1389321059165955,0.9999993892559484,0.25,-0.3889321059165945,0.9999993892559484
7.195833333333333,-1.4977930847418676e-18,0.11127158478990203,0.9999993923930479,-0.25,-0.13872841521009543,0.9999993923930479,0.25,-0.38872841521009444,0.9999993923930479
7.2,-1.4880091356969403e-18,0.11147523880613648,0.999999395525597,-0.25,-0.13852476119386098,0.999999395525597,0.25,-0.38852476119386,0.999999395525597
7.204166666666667,-1.4782208502096909e-18,0.11167885628863707,0.9999993986535866,-0.25,-0.1383211437113604,0.9999993986535866,0.25,-0.3883211437113594,0.9999993986535866
7.208333333333333,-1.4684282776861683e-18,0.11188243739378634,0.9999994017770074,-0.25,-0.1381175626062111,0.9999994017770074,0.25,-0.3881175626062101,0.9999994017770074
7.2124999999999995,-1.4586314674368338e-18,0.11208598227781665,0.9999994048958505,-0.25,-0.1379140177221808,0.9999994048958505,0.25,-0.3879140177221798,0.9999994048958505
7.216666666666667,-1.4488304686763405e-18,0.11228949109680922,0.9999994080101068,-0.25,-0.1377105089031882,0.9999994080101068,0.25,-0.38771050890318726,0.9999994080101068
7.220833333333333,-1.4390253305233138e-18,0.11249296400669315,0.9999994111197673,-0.25,-0.13750703599330427,0.9999994111197673,0.25,-0.38750703599330333,0.9999994111197673
7.225,-1.4292161019962033e-18,0.11269640116324448,0.9999994142248231,-0.25,-0.13730359883675294,0.9999994142248231,0.25,-0.38730359883675197,0.9999994142248231
7.229166666666667,-1.419402832013077e-18,0.11289980272208522,0.9999994173252653,-0.25,-0.1371001972779122,0.9999994173252653,0.25,-0.38710019727791123,0.9999994173252653
7.233333333333333,-1.4095855693953407e-18,0.1131031688386824,0.9999994204210851,-0.25,-0.136896831161315,0.9999994204210851,0.25,-0.38689683116131407,0.9999994204210851
7.2375,-1.3997643628675297e-18,0.11330649966834715,0.9999994235122738,-0.25,-0.13669350033165026,0.9999994235122738,0.25,-0.38669350033164934,0.9999994235122738
7.241666666666666,-1.3899392610570998e-18,0.11350979536623369,0.9999994265988226,-0.25,-0.1364902046337637,0.9999994265988226,0.25,-0.38649020463376277,0.9999994265988226
7.245833333333334,-1.380110312494223e-18,0.11371305608733849,0.999999429680723,-0.25,-0.13628694391265891,0.999999429680723,0.25,-0.38628694391265794,0.999999429680723
7.25,-1.3702775656115842e-18,0.11391628198649927,0.9999994327579663,-0.25,-0.13608371801349814,0.9999994327579663,0.25,-0.38608371801349717,0.9999994327579663
7.254166666666666,-1.360441068744181e-18,0.11411947321839407,0.9999994358305441,-0.25,-0.13588052678160334,0.9999994358305441,0.25,-0.38588052678160234,0.9999994358305441
7.258333333333333,-1.3506008701330284e-18,0.11432262993754036,0.9999994388984478,-0.25,-0.13567737006245703,0.9999994388984478,0.25,-0.38567737006245606,0.9999994388984478
7.2625,-1.340757017928856e-18,0.11452575229829409,0.9999994419616691,-0.25,-0.1354742477017033,0.9999994419616691,0.25,-0.3854742477017023,0.9999994419616691
7.266666666666667,-1.3309095601918968e-18,0.11472884045484881,0.9999994450201997,-0.25,-0.13527115954514857,0.9999994450201997,0.25,-0.38527115954514757,0.9999994450201997
7.270833333333333,-1.3210585448955714e-18,0.11493189456123472,0.9999994480740312,-0.25,-0.13506810543876266,0.9999994480740312,0.25,-0.38506810543876163,0.9999994480740312
7.2749999999999995,-1.3112040199301638e-18,0.11513491477131776,0.9999994511231554,-0.25,-0.1348650852286796,0.9999994511231554,0.25,-0.38486508522867857,0.9999994511231554
7.279166666666667,-1.3013460330987131e-18,0.11533790123879877,0.9999994541675641,-0.25,-0.13466209876119858,0.9999994541675641,0.25,-0.38466209876119756,0.9999994541675641
7.283333333333333,-1.29148463211292e-18,0.11554085411721249,0.9999994572072493,-0.25,-0.13445914588278485,0.9999994572072493,0.25,-0.38445914588278385,0.9999994572072493
7.2875,-1.2816198645968253e-18,0.11574377355992678,0.9999994602422028,-0.25,-0.13425622644007057,0.9999994602422028,0.25,-0.38425622644006957,0.9999994602422028
7.291666666666667,-1.271751778086603e-18,0.11594665972014162,0.9999994632724166,-0.25,-0.13405334027985571,0.9999994632724166,0.25,-0.3840533402798547,0.9999994632724166
7.295833333333333,-1.2618804200264839e-18,0.11614951275088832,0.9999994662978828,-0.25,-0.133850487249109,0.9999994662978828,0.25,-0.38385048724910803,0.9999994662978828
7.3,-1.2520058377724288e-18,0.11635233280502856,0.9999994693185935,-0.25,-0.13364766719496876,0.9999994693185935,0.25,-0.3836476671949678,0.9999994693185935
7.304166666666666,-1.242128078591928e-18,0.11655512003525358,0.9999994723345409,-0.25,-0.13344487996474375,0.9999994723345409,0.25,-0.38344487996474275,0.9999994723345409
7.308333333333334,-1.2322471896599413e-18,0.11675787459408324,0.9999994753457171,-0.25,-0.13324212540591407,0.9999994753457171,0.25,-0.38324212540591307,0.9999994753457171
7.3125,-1.2223632180625674e-18,0.11696059663386521,0.9999994783521144,-0.25,-0.1330394033661321,0.9999994783521144,0.25,-0.38303940336613107,0.9999994783521144
7.316666666666666,-1.2124762108007002e-18,0.11716328630677408,0.9999994813537252,-0.25,-0.13283671369322322,0.9999994813537252,0.25,-0.3828367136932222,0.9999994813537252
7.320833333333333,-1.2025862147859788e-18,0.11736594376481051,0.9999994843505418,-0.25,-0.1326340562351868,0.9999994843505418,0.25,-0.38263405623518576,0.9999994843505418
7.325,-1.1926932768367509e-18,0.11756856915980032,0.9999994873425566,-0.25,-0.13243143084019696,0.9999994873425566,0.25,-0.38243143084019593,0.9999994873425566
7.329166666666667,-1.1827974436778927e-18,0.11777116264339375,0.9999994903297622,-0.25,-0.1322288373566035,0.9999994903297622,0.25,-0.3822288373566025,0.9999994903297622
7.333333333333333,-1.172898761936794e-18,0.1179737243670645,0.999999493312151,-0.25,-0.13202627563293276,0.999999493312151,0.25,-0.38202627563293173,0.999999493312151
7.3374999999999995,-1.1629972781431907e-18,0.11817625448210896,0.9999994962897156,-0.25,-0.1318237455178883,0.9999994962897156,0.25,-0.3818237455178873,0.9999994962897156
7.341666666666667,-1.1530930387328291e-18,0.11837875313964533,0.9999994992624488,-0.25,-0.13162124686035193,0.9999994992624488,0.25,-0.3816212468603509,0.9999994992624488
