Time,Agent_0_X,Agent_0_Y,Agent_0_Z,Agent_1_X,Agent_1_Y,Agent_1_Z,Agent_2_X,Agent_2_Y,Agent_2_Z
0.0,0.0,0.0,0.20000972222222224,0.0,0.3,0.40000972222222225,0.0,-0.2,0.6000097222222222
0.016666666666666666,0.0,0.0,0.20002915885810202,9.234569335886894e-42,0.3,0.4000291591145419,0.0,-0.2,0.6000291588581019
0.03333333333333333,0.0,0.0,0.2000583008655911,-7.549487446157762e-26,0.2999998209133216,0.40005830156961725,0.0,-0.2,0.600058300865591
0.05,0.0,0.0,0.20009713798562237,-8.1824868746680615e-25,0.29999911183505307,0.4000971391347844,0.0,-0.2,0.6000971379856223
0.06666666666666667,0.0,0.0,0.20014565875854107,-3.936147485078523e-24,0.29999736635456,0.40014565987188694,0.0,-0.2,0.600145658758541
0.08333333333333333,0.0,0.0,0.20020385054050027,-1.2383074142731523e-23,0.2999939472969147,0.4002038502375942,0.0,-0.2,0.6002038505405002
0.1,0.0,0.0,0.20027169951981905,-2.9878293015870804e-23,0.2999881188250371,0.4002716949997555,0.0,-0.2,0.600271699519819
0.11666666666666667,0.0,0.0,0.20034919073330137,-6.07811813260564e-23,0.2999790844230706,0.40034917722827545,0.0,-0.2,0.6003491907333013
0.13333333333333333,0.0,0.0,0.200436308082514,-1.0989449924843346e-22,0.2999660289361998,0.4004362783759626,0.0,-0.2,0.6004363080825139
0.15,0.0,0.0,0.20053303435002132,-1.8186845096943149e-22,0.29994816258282,0.4005329784759565,0.0,-0.2,0.6005330343500213
0.16666666666666666,0.0,0.0,0.20063935121557586,-2.8094370963756246e-22,0.29992476469731383,0.40063925646161785,0.0,-0.2,0.6006393512155758
0.18333333333333332,0.0,0.0,0.20075523927226216,-4.104510983611275e-22,0.2998952249179675,0.4007550903880788,0.0,-0.2,0.600755239272262
0.2,0.0,0.0,0.2008806780425929,-5.724726073821165e-22,0.2998590450321824,0.40088045752910145,0.0,-0.2,0.6008806780425928
0.21666666666666667,0.0,0.0,0.20101564599455507,-7.6800353341632e-22,0.2998158220003224,0.40101533441664294,0.0,-0.2,0.601015645994555
0.23333333333333334,0.0,0.0,0.20116012055760485,-9.97423366840381e-22,0.29976523357765766,0.4011596968571367,0.0,-0.2,0.6011601205576048
0.25,0.0,0.0,0.20131407813860952,-1.2606999016070056e-21,0.29970702610028044,0.4013135199335107,0.0,-0.2,0.6013140781386095
0.26666666666666666,0.0,0.0,0.20147749413773483,-1.5573800452404497e-21,0.29964100410897576,0.4014767779991134,0.0,-0.2,0.6014774941377348
0.2833333333333333,0.0,0.0,0.20165034296427606,-1.8866699218120296e-21,0.29956702153408477,0.40164944466765073,0.0,-0.2,0.601650342964276
0.3,0.0,0.0,0.2018325980524315,-2.247619630304763e-21,0.2994849742061513,0.4018314928018037,0.0,-0.2,0.6018325980524315
0.31666666666666665,0.0,0.0,0.20202423187701676,-2.6393301510870668e-21,0.2993947934925991,0.4020228945022039,0.0,-0.2,0.6020242318770168
0.3333333333333333,0.0,0.0,0.20222521596911827,-3.061128943210359e-21,0.29929644089079566,0.40222362109777043,0.0,-0.2,0.6022252159691184
0.35,0.0,0.0,0.20243552093168465,-3.512665800381746e-21,0.2991899034334267,0.4024336431379551,0.0,-0.2,0.6024355209316847
0.36666666666666664,0.0,0.0,0.2026551164550546,-3.993983589656164e-21,0.29907518978382097,0.40265293038714384,0.0,-0.2,0.6026551164550547
0.3833333333333333,0.0,0.0,0.20288397133241956,-4.5055824632575834e-21,0.2989523269173021,0.40288145182126645,0.0,-0.2,0.6028839713324196
0.4,0.0,0.0,0.20312205347522025,-5.0484488668166715e-21,0.2988213573002958,0.40311917562654803,0.0,-0.2,0.6031220534752203
0.4166666666666667,0.0,0.0,0.2033693299284753,-5.624052688679218e-21,0.2986823364922311,0.40336606920026397,0.0,-0.2,0.6033693299284754
0.43333333333333335,0.0,0.0,0.2036257668860409,-6.234372652496004e-21,0.2985353311065792,0.40362209915332437,0.0,-0.2,0.603625766886041
0.45,0.0,0.0,0.2038913297057999,-6.881958429301408e-21,0.2983804170769619,0.403887231314498,0.0,-0.2,0.6038913297058
0.4666666666666667,0.0,0.0,0.20416598292477967,-7.56994138792368e-21,0.29821767818240513,0.4041614307360861,0.0,-0.2,0.6041659829247797
0.48333333333333334,0.0,0.0,0.20444969027419652,-8.30200255553976e-21,0.2980472047927348,0.40444466170086274,0.0,-0.2,0.6044496902741966
0.5,0.0,0.0,0.20474241469442647,-9.0823664605055e-21,0.2978690928009835,0.40473688773011185,0.0,-0.2,0.6047424146944266
0.5166666666666666,0.0,0.0,0.20504411834990044,-9.915792250564223e-21,0.29768344271467223,0.4050380715926068,0.0,-0.2,0.6050441183499006
0.5333333333333333,0.0,0.0,0.20535476264392297,-1.0807604689467749e-20,0.2974903588820656,0.4053481753143919,0.0,-0.2,0.6053547626439231
0.55,0.0,0.0,0.20567430823341343,-1.1763684857515584e-20,0.29728994883310345,0.4056671601892437,0.0,-0.2,0.6056743082334135
0.5666666666666667,0.0,0.0,0.20600271504356826,-1.2790415162759606e-20,0.297082322717767,0.40599498678970286,8.769014390085966e-44,-0.2,0.606002715043567
0.5833333333333334,0.0,0.0,0.20633994228244357,-1.389462069593631e-20,0.2968675928272362,0.406331614978582,-1.1499991665872844e-27,-0.19999999727200646,0.6063399422824108
0.6,0.0,0.0,0.20668594845545654,-1.5083508350776433e-20,0.2966458731854004,0.40667700392086686,-1.1710947273053247e-26,-0.19999998201550878,0.60668594845516
0.6166666666666667,0.0,0.0,0.20704069137980513,-1.6364651338989066e-20,0.29641727920015914,0.4070311120959403,-4.9229914210695374e-26,-0.19999993339829927,0.6070406913781787
0.6333333333333333,0.0,0.0,0.2074041281988045,-1.7745927693839876e-20,0.2961819273655392,0.4073938973100667,-1.4335602590066726e-25,-0.19999981619621615,0.607404128192307
0.65,0.0,0.0,0.2077762153961396,-1.9235411242555842e-20,0.2959399350070085,0.40776531670908517,-3.3798886717873193e-25,-0.1999995782197467,0.6077762153753401
0.6666666666666666,0.0,0.0,0.20815690881003274,-2.084126215694345e-20,0.29569142006351223,0.40814532679126536,-6.6275635770436315e-25,-0.1999991486793572,0.6081569087535669
0.6833333333333333,0.0,0.0,0.20854616364732514,-2.2571665835572472e-20,0.29543650090073514,0.4085338834202879,-1.041340498789928e-24,-0.19999843759650418,0.6085461635124612
0.7,0.0,0.0,0.20894393449747173,-2.4434821236813792e-20,0.2951752961509183,0.40893094183831613,-1.1981378640570366e-24,-0.1999973363156372,0.6089439342068377
0.7166666666666667,0.0,0.0,0.20935017534644815,-2.6438930875474478e-20,0.2949079245752653,0.40933645667913066,-6.0210810620028845e-25,-0.19999571911663674,0.6093501747709977
0.7333333333333333,0.0,0.0,0.20976483959056913,-2.859224043403237e-20,0.29463450494556825,0.4097503819813031,1.6342647896120758e-24,-0.1999934458698441,0.6097648385295329
0.75,0.0,0.0,0.21018788005021724,-3.090307949388205e-20,0.29435515594219197,0.41017267120138806,6.849258624225418e-24,-0.19999036562007388,0.6101878782094966
0.7666666666666666,0.0,0.0,0.21061924898348158,-3.3379806682291584e-20,0.2940699960659859,0.41060327722711626,1.6770536398185532e-23,-0.19998632093469842,0.6106192459545636
0.7833333333333333,0.0,0.0,0.2110588980997051,-3.6030803871341487e-20,0.29377914356205864,0.4110421523905732,3.3343767370510913e-23,-0.19998115280684595,0.6110588933415768
0.8,0.0,0.0,0.2115067785729401,-3.8864566996985844e-20,0.29348271635366197,0.4114892484813513,5.860055931654942e-23,-0.19997470587044422,0.6115067713995528
0.8166666666666667,0.0,0.0,0.21196284105531102,-4.1889796560419655e-20,0.2931808319846935,0.4119445167596644,9.457938983445567e-23,-0.1999668336613135,0.6119628306308356
0.8333333333333334,0.0,0.0,0.21242703569028396,-4.511543977743456e-20,0.29287360756955366,0.4124079079694149,1.4318045648546653e-22,-0.19995740364925366,0.6124270210337119
0.85,0.0,0.0,0.2128993121258418,-4.855073236973285e-20,0.2925611597492807,0.41287937235120636,2.0603902044554853e-22,-0.1999463017709985,0.6128992921254675
0.8666666666666667,0.0,0.0,0.21337961952756473,-5.2205239876629603e-20,0.29224360465305144,0.41335885965529406,2.84511800432249e-22,-0.1999334361579087,0.613379592960293
0.8833333333333333,0.0,0.0,0.21386790659161528,-5.608885123456446e-20,0.29192105786427097,0.4138463191544682,3.7977220787743355e-22,-0.1999187337664744,0.6138678721418981
0.9,0.0,0.0,0.214364121557627,-6.021172544595926e-20,0.2915936343905927,0.41434169965686424,4.928120950023476e-22,-0.19990213753086286,0.614364077835326
0.9166666666666666,0.0,0.0,0.21486821222149663,-6.458423900647895e-20,0.291261448637308,0.4148449495186968,6.244274316837044e-22,-0.19988360394385926,0.6148681577782836
0.9333333333333333,0.0,0.0,0.21538012594807873,-6.921698063833153e-20,0.2909246143836299,0.41535601665691246,7.752204582115466e-22,-0.1998631010016945,0.6153800592922032
0.95,0.0,0.0,0.2158998096837825,-7.412074610008712e-20,0.290583244761466,0.415874848561759,9.456132145051494e-22,-0.19984060645793994,0.6158997292931726
0.9666666666666667,0.0,0.0,0.21642720996906992,-7.930657906482558e-20,0.2902374522363375,0.4164013923092682,1.1358815859427848e-21,-0.19981610633990957,0.6164271143028202
0.9833333333333333,0.0,0.0,0.21696227295085496,-8.47858112245028e-20,0.28988734859015075,0.41693559457364937,1.3461763291029838e-21,-0.19978959368802535,0.6169621604592029
1.0,0.0,0.0,0.21750494439480325,-9.057005608881416e-20,0.2895330449055742,0.417477401639592,1.576532353605627e-21,-0.19976106748456066,0.6175048135277242
1.0166666666666666,0.0,0.0,0.21805516969753153,-9.667115757461282e-20,0.289174651551809,0.4180267594144756,1.8268836074024592e-21,-0.19973053174323654,0.6180550189120898
1.0333333333333332,0.0,0.0,0.21861289389870675,-1.0310113948397084e-19,0.28881227817157357,0.4185836134404847,2.0970758401551702e-21,-0.19969799473544392,0.6186127216653021
