1.149308742409042610e-05,7.840109795609004895e-01,6.740534035236346311e-01
1.133337899396913541e-05,7.930875741577340099e-01,6.756181853027624085e-01
1.114684361330884120e-05,8.022027391047592548e-01,6.771794174481021722e-01
1.091611379061926306e-05,8.113561293226778659e-01,6.787364942063219830e-01
1.063530189770490341e-05,8.205474161848195225e-01,6.802887380263779038e-01
1.031079984769594895e-05,8.297762897736106202e-01,6.818353912377448367e-01
9.959136925040237536e-06,8.390424582460301872e-01,6.833756066934966178e-01
9.602553504627167838e-06,8.483456447560075997e-01,6.849084353501965206e-01
9.263454889987305478e-06,8.576855829514498097e-01,6.864328081987448593e-01
8.959115039646777776e-06,8.670620124014840613e-01,6.879475094393184831e-01
8.697871150970477768e-06,8.764746753512202559e-01,6.894511371176541559e-01
8.477634220869978209e-06,8.859233159510156996e-01,6.909420462442680266e-01
8.286950520955219067e-06,8.954076826340902073e-01,6.924182670623206803e-01
8.108232691503036602e-06,9.049275337356567084e-01,6.938773864553801074e-01
7.922283960374833033e-06,9.144826458872558073e-01,6.953163712230042703e-01
7.712976011090293718e-06,9.240728242771367729e-01,6.967312932054667840e-01
7.470960902319174687e-06,9.336979135268221874e-01,6.981168764033128804e-01
7.195581011510200155e-06,9.433578073912766149e-01,6.994656949969775273e-01
6.894571729828921968e-06,9.530525140701354703e-01,7.007702212272958198e-01
6.581784132901026916e-06,9.627823383978136862e-01,7.020308273990383263e-01
6.273730022238607087e-06,9.725477486121568704e-01,7.032478841893491373e-01
5.985491238336128397e-06,9.823491521237818214e-01,7.044217643714838495e-01
5.727178086072644412e-06,9.921866973308036686e-01,7.055528462388808153e-01
5.501758023326894024e-06,1.002060147672144685e+00,7.066415157943892744e-01
5.304705827940676961e-06,1.011968854465695733e+00,7.076881670848691464e-01
5.125467287880416119e-06,1.021911830072604888e+00,7.086932006509231163e-01
4.950294126344385740e-06,1.031887898802896775e+00,7.096570206595682606e-01
4.765701397290410166e-06,1.041895885482187811e+00,7.105800316187167454e-01
4.561687175689582700e-06,1.051934794595679401e+00,7.114626355364919164e-01
4.333954810096134539e-06,1.062003937562267852e+00,7.123052300979791918e-01
4.084655472676631394e-06,1.072102980267986894e+00,7.131082080893942354e-01
3.821547741299808188e-06,1.082231903506603254e+00,7.138719580376280405e-01
3.555855517556621364e-06,1.092390890217829424e+00,7.145968658530014173e-01
3.299403274983629645e-06,1.102580170252724923e+00,7.152833171024072234e-01
3.061751805024824881e-06,1.112799862026323083e+00,7.159316993837313570e-01
2.848020972901406891e-06,1.123049849176441795e+00,7.165424041944431499e-01
2.657886643378693116e-06,1.133329720031027277e+00,7.171158277854323693e-01
2.485932973955810041e-06,1.143638781233468515e+00,7.176523707835242849e-01
2.323207322792892013e-06,1.153976138529436257e+00,7.181524367483733684e-01
2.159544386658167578e-06,1.164340821973294915e+00,7.186164301340149940e-01
1.986063657510299355e-06,1.174731923313040216e+00,7.190447542321205532e-01
1.797232829480886543e-06,1.185148712021494521e+00,7.194378095802688167e-01
1.592024502844853012e-06,1.195590703252954690e+00,7.197959931173950610e-01
1.373934718656490805e-06,1.206057663875919506e+00,7.201196981653987805e-01
1.149916321293893762e-06,1.216549558272288056e+00,7.204093151592300126e-01
9.285375383967806110e-07,1.227066449942758153e+00,7.206652329266877155e-01
7.178461706777426288e-07,1.237608384738866141e+00,7.208878402139611286e-01
5.234661959509566137e-07,1.248175284642977223e+00,7.210775270810283466e-01
3.473712655019839143e-07,1.258766877029398490e+00,7.212346858021374540e-01
1.875949111080053048e-07,1.269382674578257042e+00,7.213597110339412533e-01
3.889970632484100301e-08,1.280022008108601117e+00,7.214529992302354255e-01
-1.058033816836394615e-07,1.290684101798809547e+00,7.215149475038451499e-01
-2.536635073245277292e-07,1.301368170634224386e+00,7.215459522729461561e-01
-4.101745065435786425e-07,1.312073515612030672e+00,7.215464080399905944e-01
-5.779428250513124382e-07,1.322799594006425439e+00,7.215167065611685082e-01
-7.562097172858474136e-07,1.333546049120565513e+00,7.214572365334384063e-01
-9.412041654661822162e-07,1.344312694447651779e+00,7.213683838046426322e-01
-1.127200017441945307e-06,1.355099458345868424e+00,7.212505320160620403e-01
-1.307988452075079992e-06,1.365906304486450340e+00,7.211040635100949281e-01
-1.478391913179648591e-06,1.376733148369797988e+00,7.209293602789412780e-01
-1.635454564497968747e-06,1.387579790122537515e+00,7.207268047127998178e-01
-1.779040248982646867e-06,1.398445878866427572e+00,7.204967799519960137e-01
-1.911724511895473412e-06,1.409330915611524571e+00,7.202396697575971229e-01
-2.038042176241838821e-06,1.420234292041721913e+00,7.199558579550977555e-01
-2.163303329090392187e-06,1.431155354090801746e+00,7.196457276217820276e-01
-2.292283286067087754e-06,1.442093473825635019e+00,7.193096602387641925e-01
-2.428106883822944360e-06,1.453048111994260205e+00,7.189480350066277392e-01
-2.571584700745611821e-06,1.464018856724743411e+00,7.185612284540984218e-01
-2.721137485956201103e-06,1.475005430309454857e+00,7.181496143867922566e-01
-2.873297223695946693e-06,1.486007664065235989e+00,7.177135641500740348e-01
-3.023635646602610655e-06,1.497025448911087908e+00,7.172534471218560137e-01
-3.167876095174669613e-06,1.508058674738489424e+00,7.167696313074202186e-01
-3.302912991980543099e-06,1.519107173675217526e+00,7.162624838851997522e-01
-3.427499247643925168e-06,1.530170680648103021e+00,7.157323715624430704e-01
-3.542453593007234162e-06,1.541248819827469640e+00,7.151796606496998443e-01
