0.000000000000000000e+00,3.872673811359664251e+04
1.666666666666666644e-02,3.872789579815204343e+04
3.333333333333333287e-02,3.874305634600273333e+04
5.000000000000000278e-02,3.876884541445776267e+04
6.666666666666666574e-02,3.873721351964966016e+04
8.333333333333332871e-02,3.880694164976876345e+04
1.000000000000000056e-01,3.877051751442287059e+04
1.166666666666666685e-01,3.882567757263207750e+04
1.333333333333333315e-01,3.890340930958309036e+04
1.499999999999999944e-01,3.882683622285340243e+04
1.666666666666666574e-01,3.880769407999274699e+04
1.833333333333333204e-01,3.879151474400653387e+04
2.000000000000000111e-01,3.877668133252948610e+04
2.166666666666666741e-01,3.876229040778044873e+04
2.333333333333333370e-01,3.875198644030366995e+04
2.500000000000000000e-01,3.875118087100303819e+04
2.666666666666666630e-01,3.876303950630922191e+04
2.833333333333333259e-01,3.878605172633569600e+04
2.999999999999999889e-01,3.881482950322241231e+04
3.166666666666666519e-01,3.884277823298488511e+04
3.333333333333333148e-01,3.886439964819206216e+04
3.499999999999999778e-01,3.887641312934326561e+04
3.666666666666666408e-01,3.887792311524797697e+04
3.833333333333333037e-01,3.886996944463351974e+04
4.000000000000000222e-01,3.885482898791677144e+04
4.166666666666666852e-01,3.883544351809576619e+04
4.333333333333333481e-01,3.881514186782859178e+04
4.500000000000000111e-01,3.879748492522328888e+04
4.666666666666666741e-01,3.878587482052670384e+04
4.833333333333333370e-01,3.878279338630341226e+04
5.000000000000000000e-01,3.878899833187970216e+04
5.166666666666666075e-01,3.880318603954997525e+04
5.333333333333333259e-01,3.882233274594810791e+04
5.500000000000000444e-01,3.884250712562292756e+04
5.666666666666666519e-01,3.885978927605710487e+04
5.833333333333333703e-01,3.887104000491766783e+04
5.999999999999999778e-01,3.887442364916790393e+04
6.166666666666666963e-01,3.886966742943491408e+04
6.333333333333333037e-01,3.885805476539424853e+04
6.500000000000000222e-01,3.884215752266288473e+04
6.666666666666666297e-01,3.882533661849364580e+04
6.833333333333333481e-01,3.881107855113910773e+04
6.999999999999999556e-01,3.880228371019727638e+04
7.166666666666666741e-01,3.880066579200619890e+04
7.333333333333332815e-01,3.880641741054374143e+04
7.500000000000000000e-01,3.881822141118558648e+04
7.666666666666666075e-01,3.883358088560910255e+04
7.833333333333333259e-01,3.884936703935089463e+04
8.000000000000000444e-01,3.886246288854325394e+04
8.166666666666666519e-01,3.887038428045581531e+04
