,motor_timestamp,m1,m2,m3,m4,bat_timestamp,bat_volt,cmd_timestamp,cmd_thrust,cmd_act_thrust,cmd_roll,cmd_pitch,cmd_yawrate,stabilizer_timestamp,des_x,des_y,des_z,des_timestamp,mocap_output_timestamp,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,obs_x,obs_y,obs_z,stateZ_timestamp,stateZ_x,stateZ_y,stateZ_z,stateZ_quat,stateZ_vx,stateZ_vy,stateZ_vz,stateZ_ax,stateZ_ay,stateZ_az
0,28523.0,0.0,0.0,0.0,0.0,28522.0,3.8903229236602783,,,,,,,,0.001,-0.003,0.5,2.182445526123047,,-1.59170654296875,0.04360465240478516,0.009503697395324707,,,,,,,,28520.0,0.0,0.0,0.0,-536870400.0,0.0,-1.0,0.0,46.0,-162.0,9793.0
1,28533.0,0.0,0.0,0.0,0.0,28532.0,3.8903229236602783,,,,,,,,0.001,-0.003,0.5,2.202467679977417,,-1.591721923828125,0.04361600112915039,0.009516997337341309,,,,,,,,28530.0,0.0,0.0,18.0,-536870400.0,0.0,-3.0,0.0,46.0,-149.0,9775.0
2,28543.0,0.0,0.0,0.0,0.0,28542.0,3.8903229236602783,,,,,,,,0.001,-0.004,0.5,2.218646764755249,,-1.5918900146484376,0.04289704895019531,0.009770468711853027,,,,,,,,28540.0,0.0,0.0,18.0,-536870400.0,1.0,-4.0,0.0,43.0,-135.0,9820.0
3,28553.0,0.0,0.0,0.0,0.0,28552.0,3.8903229236602783,,,,,,,,0.001,-0.004,0.5,2.2363545894622803,,-1.591697998046875,0.04360837554931641,0.009479547500610351,,,,,,,,28550.0,0.0,0.0,18.0,-536870400.0,1.0,-5.0,0.0,46.0,-136.0,9814.0
4,28563.0,0.0,0.0,0.0,0.0,28562.0,3.8903229236602783,,,,,,,,0.001,-0.005,0.5,2.2530744075775146,,-1.5917132568359376,0.043624847412109376,0.009499357223510743,,,,,,,,28560.0,0.0,0.0,18.0,-536346112.0,2.0,-7.0,0.0,36.0,-132.0,9790.0
5,28573.0,0.0,0.0,0.0,0.0,28572.0,3.8903229236602783,,,,,,,,0.001,-0.005,0.5,2.2685916423797607,,-1.591717041015625,0.04360906982421875,0.009480469703674317,,,,,,,,28570.0,0.0,0.0,14.0,-536346112.0,2.0,-8.0,-4.0,38.0,-145.0,9803.0
6,28583.0,0.0,0.0,0.0,0.0,28582.0,3.8903229236602783,,,,,,,,0.002,-0.006,0.5,2.2803890705108643,,-1.5917508544921875,0.04338824462890625,0.00945841884613037,,,,,,,,28580.0,0.0,0.0,14.0,-536346112.0,3.0,-10.0,-4.0,61.0,-131.0,9806.0
7,28593.0,0.0,0.0,0.0,0.0,28592.0,3.8903229236602783,,,,,,,,0.002,-0.006,0.5,2.2945363521575928,,-1.5917039794921874,0.04323740768432617,0.009598873138427734,,,,,,,,28590.0,0.0,0.0,14.0,-536346112.0,3.0,-11.0,-5.0,52.0,-164.0,9789.0
8,28603.0,0.0,0.0,0.0,0.0,28602.0,3.8903229236602783,,,,,,,,0.002,-0.007,0.5,2.311476469039917,,-1.591684326171875,0.04360383224487305,0.009508772850036621,,,,,,,,28600.0,0.0,0.0,14.0,-536346112.0,4.0,-13.0,-5.0,57.0,-131.0,9795.0
9,28613.0,0.0,0.0,0.0,0.0,28612.0,3.8903229236602783,,,,,,,,0.002,-0.007,0.5,2.3259756565093994,,-1.5916949462890626,0.04359451293945313,0.009460688591003418,,,,,,,,28610.0,0.0,0.0,14.0,-536346112.0,4.0,-14.0,-5.0,50.0,-140.0,9808.0
10,28623.0,0.0,0.0,0.0,0.0,28622.0,3.8903229236602783,,,,,,,,0.002,-0.007,0.5,2.3382315635681152,,-1.5917220458984376,0.04338167190551758,0.009457415580749511,,,,,,,,28620.0,0.0,0.0,16.0,-536346112.0,5.0,-15.0,-1.0,63.0,-138.0,9789.0
11,28633.0,0.0,0.0,0.0,0.0,28632.0,3.8903229236602783,,,,,,,,0.002,-0.008,0.5,2.3504886627197266,,-1.591718994140625,0.04321909332275391,0.009627132415771485,,,,,,,,28630.0,0.0,-1.0,16.0,-536346112.0,5.0,-17.0,-1.0,52.0,-133.0,9813.0
12,28643.0,0.0,0.0,0.0,0.0,28642.0,3.8903229236602783,,,,,,,,0.002,-0.008,0.5,2.362962484359741,,-1.5916778564453125,0.04358821868896484,0.00945462131500244,,,,,,,,28640.0,0.0,-1.0,16.0,-536346112.0,6.0,-18.0,-1.0,61.0,-146.0,9810.0
13,28653.0,0.0,0.0,0.0,0.0,28652.0,3.8903229236602783,,,,,,,,-0.02,0.007,0.5,2.376224994659424,,-1.59170263671875,0.04357498931884766,0.009464730262756347,,,,,,,,28650.0,0.0,-1.0,16.0,-536346112.0,7.0,-20.0,-1.0,46.0,-141.0,9795.0
14,28663.0,0.0,0.0,0.0,0.0,28662.0,3.8903229236602783,,,,,,,,-0.022,0.008,0.5,2.388226270675659,,-1.591684814453125,0.04328510284423828,0.009571063041687011,,,,,,,,28660.0,0.0,-1.0,15.0,-536346112.0,7.0,-21.0,-5.0,53.0,-137.0,9795.0
15,28673.0,0.0,0.0,0.0,0.0,28672.0,3.8903229236602783,,,,,,,,-0.023,0.009,0.5,2.4007351398468018,,-1.5918770751953124,0.04290341186523437,0.00974588680267334,,,,,,,,28670.0,0.0,-1.0,15.0,-536870400.0,8.0,-22.0,-5.0,61.0,-135.0,9808.0
16,28683.0,0.0,0.0,0.0,0.0,28682.0,3.8903229236602783,,,,,,,,-0.024,0.01,0.5,2.413074016571045,,-1.59168603515625,0.043569393157958984,0.009462359428405762,,,,,,,,28680.0,0.0,-2.0,15.0,-536346112.0,8.0,-24.0,-5.0,58.0,-149.0,9788.0
17,28693.0,0.0,0.0,0.0,0.0,28692.0,3.8903229236602783,,,,,,,,-0.025,0.01,0.5,2.425337076187134,,-1.5916602783203124,0.04356819915771484,0.009495769500732422,,,,,,,,28690.0,0.0,-2.0,15.0,-536346112.0,9.0,-25.0,-5.0,36.0,-128.0,9802.0
18,28703.0,0.0,0.0,0.0,0.0,28702.0,3.8903229236602783,,,,,,,,-0.026,0.012,0.5,2.4371800422668457,,-1.5917227783203125,0.04324626541137695,0.009583830833435059,,,,,,,,28700.0,0.0,-2.0,15.0,-536346112.0,9.0,-27.0,-5.0,38.0,-127.0,9796.0
19,28713.0,0.0,0.0,0.0,0.0,28712.0,3.8903229236602783,,,,,,,,-0.028,0.013,0.5,2.449002981185913,,-1.591828369140625,0.042881607055664066,0.009722911834716796,,,,,,,,28710.0,0.0,-2.0,15.0,-536346112.0,9.0,-28.0,-2.0,39.0,-136.0,9787.0
20,28723.0,0.0,0.0,0.0,0.0,28722.0,3.8903229236602783,,,,,,,,-0.03,0.014,0.5,2.462456226348877,,-1.591689208984375,0.0435868148803711,0.009486473083496094,,,,,,,,28720.0,1.0,-3.0,15.0,-536346112.0,10.0,-29.0,-2.0,51.0,-135.0,9794.0
21,28733.0,51485.0,38415.0,34557.0,50395.0,28732.0,3.8903229236602783,,,,,,,,-0.032,0.015,0.5,2.474421739578247,,-1.5923128662109376,0.04438245391845703,0.010265263557434082,,,,,,,,28730.0,1.0,-3.0,15.0,-536346112.0,10.0,-29.0,-2.0,60.0,-97.0,9809.0
22,28743.0,51603.0,37966.0,34016.0,50624.0,28742.0,3.8903229236602783,,,,,,,,-0.034,0.016,0.5,2.486057996749878,,-1.592318603515625,0.04435181427001953,0.010274812698364258,,,,,,,,28740.0,1.0,-3.0,15.0,-536346112.0,10.0,-29.0,-2.0,21.0,-128.0,9809.0
23,28753.0,54585.0,53245.0,52528.0,54091.0,28752.0,3.320234775543213,,,,,,,,-0.039,0.018,0.5,2.4980311393737793,,-1.5919334716796876,0.04387501525878906,0.009698770523071288,,,,,,,,28750.0,1.0,-4.0,17.0,-536346112.0,10.0,-29.0,4.0,63.0,-133.0,9823.0
24,28763.0,56457.0,55695.0,55249.0,55818.0,28762.0,3.1935484409332275,,,,,,,,-0.041,0.019,0.5,2.510693311691284,,-1.592412109375,0.04445410537719727,0.010063801765441895,,,,,,,,28760.0,1.0,-4.0,17.0,-536346112.0,10.0,-29.0,4.0,22.0,-142.0,9725.0
25,28773.0,61540.0,61205.0,60499.0,60292.0,28772.0,2.9296188354492188,,,,,,,,-0.044,0.02,0.5,2.5226950645446777,,-1.592482421875,0.04442179107666016,0.010118585586547851,,,,,,,,28770.0,1.0,-4.0,17.0,-536346112.0,10.0,-29.0,4.0,86.0,-275.0,9883.0
26,28783.0,61318.0,60373.0,60721.0,61342.0,28782.0,2.9296188354492188,,,,,,,,-0.047,0.021,0.5,2.534670114517212,,-1.5924482421875,0.04447784805297852,0.010100191116333007,,,,,,,,28780.0,1.0,-4.0,17.0,-536346112.0,10.0,-29.0,4.0,84.0,-177.0,9938.0
27,28793.0,64086.0,63148.0,62604.0,64187.0,28792.0,2.8134896755218506,,,,,,,,-0.054,0.023,0.5,2.547140598297119,,-1.5917412109375,0.04384011840820313,0.009632445335388184,,,,,,,,28790.0,1.0,-5.0,17.0,-536346112.0,10.0,-29.0,7.0,64.0,-142.0,9697.0
28,28803.0,65535.0,63286.0,61460.0,63818.0,28802.0,2.755425214767456,,,,,,,,-0.058,0.023,0.5,2.5603725910186768,,-1.5924825439453125,0.04447125244140625,0.010154139518737794,,,,,,,,28800.0,1.0,-5.0,17.0,-536346112.0,10.0,-29.0,7.0,154.0,-117.0,9804.0
29,28813.0,65535.0,64202.0,63462.0,64681.0,28812.0,2.729032278060913,,,,,,,,-0.061,0.024,0.5,2.5731828212738037,,-1.592466552734375,0.04444609451293945,0.01012248992919922,,,,,,,,28810.0,2.0,-5.0,17.0,-536346112.0,10.0,-29.0,7.0,47.0,-250.0,9904.0
30,28823.0,65535.0,64118.0,63615.0,64114.0,28822.0,2.7343108654022217,,,,,,,,-0.064,0.024,0.5,2.5852298736572266,,-1.592498291015625,0.04445561218261719,0.010168153762817383,,,,,,,,28820.0,2.0,-6.0,17.0,-536346624.0,10.0,-29.0,8.0,-124.0,-237.0,9958.0
31,28833.0,65535.0,64045.0,63296.0,63470.0,28832.0,2.771260976791382,,,,,,,,-0.068,0.024,0.5,2.5970687866210938,,-1.5921737060546874,0.0441280403137207,0.010126214981079101,,,,,,,,28830.0,2.0,-6.0,17.0,-536346624.0,10.0,-29.0,9.0,-176.0,-287.0,10022.0
32,28843.0,64821.0,65535.0,64199.0,63496.0,28842.0,2.771260976791382,,,,,,,,-0.075,0.025,0.5,2.609177827835083,,-1.59236181640625,0.043976329803466795,0.010184564590454102,,,,,,,,28840.0,2.0,-6.0,16.0,-536346624.0,10.0,-29.0,3.0,-62.0,-130.0,9516.0
33,28853.0,65185.0,61622.0,60209.0,63266.0,28852.0,2.8662755489349365,,,,,,,,-0.078,0.025,0.5,2.6215779781341553,,-1.5925743408203126,0.044260242462158206,0.010546036720275879,,,,,,,,28850.0,2.0,-7.0,16.0,-536345600.0,10.0,-29.0,0.0,-381.0,-115.0,9579.0
34,28863.0,61320.0,62616.0,63154.0,62589.0,28862.0,2.8821115493774414,,,,,,,,-0.081,0.024,0.5,2.6335527896881104,,-1.5927454833984376,0.044252204895019534,0.010656818389892578,,,,,,,,28860.0,2.0,-7.0,16.0,-536346623.0,10.0,-29.0,-1.0,-43.0,-318.0,9845.0
35,28873.0,59112.0,60905.0,60582.0,59676.0,28872.0,2.9982404708862305,,,,,,,,-0.083,0.024,0.5,2.6454010009765625,,-1.592603515625,0.044011440277099606,0.010709840774536133,,,,,,,,28870.0,2.0,-7.0,16.0,-536345600.0,9.0,-29.0,0.0,-47.0,-169.0,9953.0
36,28883.0,57053.0,60391.0,60331.0,57853.0,28882.0,3.056305170059204,,,,,,,,-0.086,0.024,0.5,2.6572265625,,-1.59260986328125,0.04371221923828125,0.010417208671569825,,,,,,,,28880.0,2.0,-7.0,14.0,-535296000.0,9.0,-29.0,-10.0,-198.0,-242.0,10470.0
37,28893.0,54299.0,59735.0,59498.0,55668.0,28892.0,3.14604115486145,,,,,,,,-0.091,0.023,0.5,2.669046401977539,,-1.5934031982421875,0.044266231536865236,0.011232818603515625,,,,,,,,28890.0,2.0,-8.0,14.0,-535294464.0,9.0,-29.0,-3.0,-266.0,-152.0,11003.0
38,28903.0,49362.0,59968.0,61789.0,55758.0,28902.0,3.14604115486145,,,,,,,,-0.092,0.022,0.5,2.68135666847229,,-1.5937205810546875,0.044249053955078124,0.011702624320983887,,,,,,,,28900.0,2.0,-8.0,14.0,-534243840.0,8.0,-29.0,9.0,-251.0,-104.0,11062.0
39,28913.0,44269.0,58417.0,61255.0,55270.0,28912.0,3.2199416160583496,,,,,,,,-0.094,0.022,0.5,2.6932497024536133,,-1.5939046630859375,0.04424143981933594,0.012240519523620605,,,,,,,,28910.0,-20.0,7.0,14.0,-526892543.0,-106.0,50.0,17.0,-533.0,-118.0,11221.0
40,28923.0,37809.0,58324.0,61628.0,53956.0,28922.0,3.2621703147888184,,,,,,,,-0.096,0.021,0.5,2.704765796661377,,-1.5938026123046876,0.043301872253417965,0.012581164360046387,,,,,,,,28920.0,-21.0,8.0,14.0,-524791294.0,-111.0,53.0,31.0,-835.0,-115.0,11444.0
41,28933.0,38273.0,57310.0,60302.0,53629.0,28932.0,3.304399013519287,,,,,,,,-0.097,0.019,0.5,2.7167348861694336,,-1.5943330078125,0.04388856506347656,0.013423481941223144,,,,,,,,28930.0,-22.0,8.0,16.0,-522690045.0,-119.0,55.0,55.0,-699.0,-2.0,11606.0
42,28943.0,39940.0,56733.0,58594.0,53172.0,28942.0,3.3413491249084473,,,,,,,,-0.099,0.018,0.5,2.7282683849334717,,-1.5945596923828125,0.04357197570800781,0.014284909248352051,,,,,,,,28940.0,-23.0,9.0,17.0,-520589820.0,-127.0,56.0,76.0,-845.0,166.0,11700.0
43,28953.0,42078.0,56909.0,56661.0,51664.0,28952.0,3.3677420616149902,,,,,,,,-0.099,0.017,0.5,2.74066424369812,,-1.595469970703125,0.044067153930664064,0.015880773544311524,,,,,,,,28950.0,-24.0,10.0,17.0,-518489594.0,-139.0,62.0,89.0,-1172.0,281.0,11950.0
44,28963.0,43998.0,57279.0,54540.0,49962.0,28962.0,3.394134998321533,,,,,,,,-0.099,0.015,0.5,2.7532052993774414,,-1.5958375244140626,0.04281739044189453,0.017329423904418946,,,,,,,,28960.0,-25.0,10.0,17.0,-517437945.0,-151.0,68.0,105.0,-1139.0,355.0,11818.0
45,28973.0,45893.0,57175.0,52497.0,50282.0,28972.0,3.394134998321533,,,,,,,,-0.1,0.015,0.5,2.76544189453125,,-1.5962147216796876,0.04376808929443359,0.018633394241333007,,,,,,,,28970.0,-26.0,12.0,11.0,-517436919.0,-163.0,73.0,87.0,-987.0,349.0,11900.0
46,28983.0,47632.0,57455.0,50702.0,49874.0,28982.0,3.4152493476867676,,,,,,,,-0.1,0.013,0.5,2.7774477005004883,,-1.5970850830078125,0.04383394241333008,0.020794450759887697,,,,,,,,28980.0,-27.0,13.0,11.0,-519533045.0,-181.0,77.0,101.0,-1077.0,400.0,11749.0
47,28993.0,48405.0,56782.0,48545.0,50761.0,28992.0,3.4310851097106934,,,,,,,,-0.099,0.011,0.5,2.79018235206604,,-1.5979361572265625,0.04407412338256836,0.0223038444519043,,,,,,,,28990.0,-28.0,13.0,9.0,-522677747.0,-205.0,83.0,104.0,-1075.0,316.0,11834.0
48,29003.0,49251.0,57539.0,47023.0,49729.0,29002.0,3.4310851097106934,,,,,,,,-0.099,0.01,0.5,2.802316188812256,,-1.5990806884765625,0.043786380767822264,0.02506814384460449,,,,,,,,29000.0,-30.0,14.0,9.0,-525824497.0,-220.0,87.0,117.0,-1124.0,237.0,11313.0
49,29013.0,48782.0,57322.0,46114.0,49964.0,29012.0,3.4416422843933105,,,,,,,,-0.099,0.01,0.5,2.8147099018096924,,-1.5997818603515626,0.044028480529785155,0.02698324203491211,,,,,,,,29010.0,-32.0,15.0,10.0,-530020847.0,-234.0,89.0,129.0,-1026.0,-56.0,11255.0
50,29023.0,49815.0,57465.0,44719.0,50585.0,29022.0,3.4416422843933105,,,,,,,,-0.098,0.008,0.5,2.8263769149780273,,-1.6006883544921875,0.044315864562988284,0.029759817123413086,,,,,,,,29020.0,-34.0,16.0,7.0,-534217197.0,-248.0,90.0,117.0,-970.0,-99.0,11062.0
51,29033.0,49300.0,57563.0,44394.0,50208.0,29032.0,3.446920871734619,,,,,,,,-0.097,0.007,0.5,2.8399863243103027,,-1.601460205078125,0.04434323883056641,0.031985845565795895,,,,,,,,29030.0,-36.0,17.0,6.0,-1071090155.0,-269.0,92.0,119.0,-869.0,-332.0,10845.0
52,29043.0,48432.0,57797.0,44842.0,50506.0,29042.0,3.4416422843933105,,,,,,,,-0.096,0.006,0.5,2.8532235622406006,,-1.6028458251953126,0.04405047225952148,0.03499226760864258,,,,,,,,29040.0,-39.0,18.0,7.0,-1066898921.0,-279.0,90.0,129.0,-753.0,-324.0,10861.0
53,29053.0,47172.0,57298.0,45473.0,51480.0,29052.0,3.446920871734619,,,,,,,,-0.096,0.006,0.5,2.865516185760498,,-1.603787109375,0.04401706314086914,0.03769673156738281,,,,,,,,29050.0,-41.0,19.0,8.0,-1062708710.0,-288.0,87.0,139.0,-626.0,-520.0,10873.0
54,29063.0,46694.0,56648.0,44916.0,51868.0,29062.0,3.4521994590759277,,,,,,,,-0.093,0.004,0.5,2.8776917457580566,,-1.6051134033203125,0.044431255340576174,0.04075260543823242,,,,,,,,29060.0,-44.0,20.0,13.0,-1059566052.0,-298.0,83.0,164.0,-570.0,-668.0,10777.0
55,29073.0,45425.0,56271.0,45971.0,52304.0,29072.0,3.4521994590759277,,,,,,,,-0.093,0.004,0.5,2.8902366161346436,,-1.6060850830078126,0.04438804244995117,0.043267616271972655,,,,,,,,29070.0,-47.0,21.0,13.0,-1057470946.0,-316.0,82.0,167.0,-543.0,-596.0,10792.0
56,29083.0,44902.0,55525.0,46326.0,53419.0,29082.0,3.4521994590759277,,,,,,,,-0.092,0.003,0.5,2.902674674987793,,-1.6075054931640624,0.04386333465576172,0.046976417541503904,,,,,,,,29080.0,-50.0,22.0,15.0,-1055377888.0,-320.0,75.0,178.0,-464.0,-756.0,10652.0
57,29093.0,43972.0,54646.0,46940.0,53971.0,29092.0,3.4574780464172363,,,,,,,,-0.091,0.003,0.5,2.9149169921875,,-1.6086339111328125,0.043246238708496094,0.049764930725097654,,,,,,,,29090.0,-54.0,23.0,17.0,-1054333406.0,-322.0,67.0,187.0,-347.0,-741.0,10412.0
58,29103.0,42741.0,54204.0,47849.0,54236.0,29102.0,3.4574780464172363,,,,,,,,-0.088,0.001,0.5,2.927133560180664,,-1.6098814697265624,0.04376035690307617,0.05326079177856445,,,,,,,,29100.0,-58.0,23.0,28.0,-1053288924.0,-330.0,60.0,240.0,-195.0,-726.0,10246.0
59,29113.0,41735.0,53373.0,46967.0,53685.0,29112.0,3.462756633758545,,,,,,,,-0.087,0.001,0.5,2.939842700958252,,-1.6105684814453125,0.04349286651611328,0.055898353576660155,,,,,,,,29110.0,-61.0,24.0,29.0,-1053291994.0,-343.0,47.0,240.0,-148.0,-786.0,10170.0
60,29123.0,40875.0,53347.0,47672.0,53541.0,29122.0,3.4680352210998535,,,,,,,,-0.086,0.0,0.5,2.952549695968628,,-1.61219970703125,0.0425731086730957,0.06007978057861328,,,,,,,,29120.0,-64.0,24.0,32.0,-1054864857.0,-339.0,38.0,246.0,47.0,-722.0,10217.0
61,29133.0,41722.0,52806.0,46766.0,53538.0,29132.0,3.4785923957824707,,,,,,,,-0.085,0.0,0.5,2.9649698734283447,,-1.613431884765625,0.04209620666503906,0.0627759895324707,,,,,,,,29130.0,-68.0,24.0,35.0,-1055909335.0,-333.0,29.0,252.0,214.0,-642.0,10151.0
62,29143.0,43248.0,52027.0,45363.0,54068.0,29142.0,3.4785923957824707,,,,,,,,-0.083,0.0,0.5,2.977266788482666,,-1.6141290283203125,0.042304481506347656,0.06668147277832032,,,,,,,,29140.0,-71.0,25.0,38.0,-1058002390.0,-326.0,21.0,258.0,250.0,-581.0,10083.0
63,29153.0,43327.0,51052.0,43237.0,53698.0,29152.0,3.4785923957824707,,,,,,,,-0.08,0.0,0.5,2.989466428756714,,-1.615062744140625,0.04209787750244141,0.06944983673095703,,,,,,,,29150.0,-75.0,25.0,51.0,-1059047893.0,-333.0,7.0,311.0,289.0,-476.0,10034.0
64,29163.0,43859.0,51466.0,42572.0,53170.0,29162.0,3.4838709831237793,,,,,,,,-0.08,0.0,0.5,3.002854585647583,,-1.616104736328125,0.041482807159423825,0.07366584014892578,,,,,,,,29160.0,-78.0,25.0,54.0,-1061139924.0,-319.0,1.0,316.0,469.0,-390.0,9902.0
65,29173.0,44322.0,51914.0,42258.0,52163.0,29172.0,3.4944281578063965,,,,,,,,-0.079,0.0,0.5,3.0153493881225586,,-1.6163504638671875,0.040476287841796875,0.07613863372802734,,,,,,,,29170.0,-81.0,24.0,58.0,-1062183379.0,-304.0,-6.0,320.0,630.0,-382.0,9809.0
66,29183.0,44593.0,52212.0,41695.0,51730.0,29182.0,3.4944281578063965,,,,,,,,-0.075,0.0,0.5,3.0273613929748535,,-1.617368896484375,0.04011199951171875,0.08047640228271484,,,,,,,,29180.0,-83.0,24.0,62.0,-1063226834.0,-288.0,-13.0,323.0,740.0,-368.0,9728.0
67,29193.0,43467.0,52986.0,42711.0,50662.0,29192.0,3.499706745147705,,,,,,,,-0.075,0.0,0.5,3.040278673171997,,-1.6178984375,0.03956948852539063,0.08317459869384766,,,,,,,,29190.0,-86.0,24.0,70.0,-1063223761.0,-277.0,-21.0,350.0,845.0,-414.0,9541.0
68,29203.0,41841.0,52991.0,43457.0,49841.0,29202.0,3.499706745147705,,,,,,,,-0.074,0.0,0.5,3.0527150630950928,,-1.61846240234375,0.03866836929321289,0.08715511322021484,,,,,,,,29200.0,-89.0,23.0,74.0,-1063220688.0,-267.0,-35.0,347.0,862.0,-348.0,9624.0
69,29213.0,39861.0,54073.0,45475.0,48338.0,29212.0,3.499706745147705,,,,,,,,-0.071,0.0,0.5,3.065833330154419,,-1.6187578125,0.037504512786865236,0.08972661590576173,,,,,,,,29210.0,-91.0,23.0,78.0,-1063218640.0,-249.0,-35.0,347.0,1012.0,-402.0,9511.0
70,29223.0,38389.0,53821.0,46538.0,48598.0,29222.0,3.5049853324890137,,,,,,,,-0.069,0.0,0.5,3.0779809951782227,,-1.6190472412109376,0.03700617599487305,0.09385987854003906,,,,,,,,29220.0,-92.0,22.0,81.0,-1064265167.0,-228.0,-42.0,346.0,1130.0,-449.0,9367.0
71,29233.0,39126.0,53769.0,46098.0,48401.0,29232.0,3.5102639198303223,,,,,,,,-0.069,0.0,0.5,3.091113328933716,,-1.619139892578125,0.036310287475585935,0.09639139556884765,,,,,,,,29230.0,-94.0,22.0,87.0,-1065313743.0,-214.0,-43.0,352.0,897.0,-409.0,9405.0
72,29243.0,36468.0,53305.0,47887.0,48951.0,29242.0,3.5102639198303223,,,,,,,,-0.069,0.0,0.5,3.1032874584198,,-1.619309814453125,0.03527620315551758,0.10018363952636719,,,,,,,,29240.0,-96.0,21.0,90.0,-1066362319.0,-198.0,-53.0,348.0,1111.0,-261.0,9386.0
73,29253.0,36748.0,53491.0,48123.0,48594.0,29252.0,3.5102639198303223,,,,,,,,-0.066,0.0,0.5,3.115311622619629,,-1.6193829345703126,0.03419453811645508,0.10253739166259766,,,,,,,,29250.0,-97.0,19.0,94.0,-1066363342.0,-180.0,-64.0,343.0,994.0,-64.0,9320.0
74,29263.0,36791.0,52921.0,48370.0,49458.0,29262.0,3.5102639198303223,,,,,,,,-0.065,0.001,0.5,3.1269402503967285,,-1.6189024658203126,0.03297873306274414,0.10636045837402344,,,,,,,,29260.0,-98.0,18.0,98.0,-1068461518.0,-158.0,-68.0,337.0,783.0,-315.0,9057.0
75,29273.0,38099.0,52499.0,47884.0,49995.0,29272.0,3.5102639198303223,,,,,,,,-0.063,0.001,0.5,3.1389718055725098,,-1.6189144287109376,0.0327539176940918,0.10854677581787109,,,,,,,,29270.0,-99.0,18.0,101.0,-1070560718.0,-142.0,-69.0,331.0,948.0,-273.0,9210.0
76,29283.0,37778.0,51921.0,48275.0,50535.0,29282.0,3.5049853324890137,,,,,,,,-0.062,0.001,0.5,3.1528055667877197,,-1.6184927978515624,0.03149362754821777,0.11216354370117188,,,,,,,,29280.0,-99.0,17.0,107.0,-1073707470.0,-125.0,-71.0,338.0,845.0,-82.0,9280.0
77,29293.0,38586.0,51906.0,48114.0,50534.0,29292.0,3.5049853324890137,,,,,,,,-0.062,0.001,0.5,3.165236711502075,,-1.6182847900390624,0.030398475646972657,0.11430717468261718,,,,,,,,29290.0,-99.0,15.0,110.0,-534740430.0,-108.0,-80.0,333.0,742.0,-19.0,9263.0
78,29303.0,39897.0,51825.0,47471.0,50675.0,29302.0,3.5049853324890137,,,,,,,,-0.06,0.002,0.5,3.1775529384613037,,-1.618328857421875,0.02928629684448242,0.11646092987060547,,,,,,,,29300.0,-100.0,15.0,113.0,-532644303.0,-95.0,-80.0,329.0,674.0,-51.0,9145.0
79,29313.0,40522.0,52052.0,47502.0,50575.0,29312.0,3.499706745147705,,,,,,,,-0.059,0.003,0.5,3.190577507019043,,-1.6169171142578125,0.028891876220703126,0.1198056640625,,,,,,,,29310.0,-100.0,14.0,116.0,-530548175.0,-80.0,-80.0,322.0,709.0,79.0,8821.0
80,29323.0,41681.0,51849.0,46976.0,50914.0,29322.0,3.499706745147705,,,,,,,,-0.058,0.004,0.5,3.203016757965088,,-1.616076416015625,0.027820554733276368,0.12287042999267578,,,,,,,,29320.0,-100.0,13.0,116.0,-529500623.0,-66.0,-77.0,294.0,550.0,84.0,8768.0
81,29333.0,43459.0,51937.0,46515.0,51531.0,29332.0,3.499706745147705,,,,,,,,-0.057,0.003,0.5,3.215351104736328,,-1.615525634765625,0.027164356231689453,0.12480660247802734,,,,,,,,29330.0,-99.0,11.0,119.0,-528452048.0,-50.0,-84.0,283.0,652.0,185.0,9016.0
82,29343.0,43388.0,52631.0,47218.0,51158.0,29342.0,3.4944281578063965,,,,,,,,-0.057,0.004,0.5,3.227586030960083,,-1.61490625,0.025231599807739258,0.12777165985107422,,,,,,,,29340.0,-99.0,10.0,122.0,-527404496.0,-39.0,-82.0,276.0,698.0,371.0,8857.0
83,29353.0,44285.0,53443.0,47079.0,50727.0,29352.0,3.4838709831237793,,,,,,,,-0.056,0.005,0.5,3.240713357925415,,-1.613791259765625,0.025333269119262695,0.1295797882080078,,,,,,,,29350.0,-99.0,10.0,124.0,-526356945.0,-30.0,-81.0,267.0,778.0,357.0,8966.0
84,29363.0,43965.0,53784.0,47711.0,50872.0,29362.0,3.4785923957824707,,,,,,,,-0.055,0.006,0.5,3.253398895263672,,-1.612593017578125,0.024262174606323243,0.13224391174316405,,,,,,,,29360.0,-98.0,9.0,127.0,-525309393.0,-16.0,-80.0,259.0,765.0,320.0,9041.0
85,29373.0,44748.0,54179.0,47652.0,50899.0,29372.0,3.473313808441162,,,,,,,,-0.055,0.006,0.5,3.2656173706054688,,-1.6117247314453125,0.02366156005859375,0.1340402374267578,,,,,,,,29370.0,-98.0,8.0,129.0,-525310417.0,-8.0,-74.0,247.0,539.0,240.0,9031.0
86,29383.0,43725.0,54309.0,48852.0,50934.0,29382.0,3.473313808441162,,,,,,,,-0.055,0.007,0.5,3.277784824371338,,-1.6107313232421876,0.022035478591918945,0.13666319274902344,,,,,,,,29380.0,-97.0,7.0,131.0,-525311442.0,7.0,-76.0,240.0,501.0,231.0,9259.0
